SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
115050.71+353149.1,-21.99228618096592,-22.10831352927792,-22.31901490609543,-22.43754499233288,-22.418227802441383,-20.881093007207564,-20.952638909315635,-22.595758550699003,-22.826759426979827,-23.331779484907432,-23.57257275847115,-24.04603173147571,2
115306.70+223629.6,-21.61931246205378,-21.88480518043392,-22.15881351568228,-22.27230951959732,-22.293898401235165,-21.3569658070022,-21.41950236893262,-22.405109976153483,-22.846860257661767,-22.89105606018647,-22.884223146522565,-23.322076425050334,2
115346.15+561935.2,-20.570368924092417,-20.78832300474147,-21.18485465978815,-21.21553876121459,-21.258975590035973,-20.15252575113935,-20.19589066474997,-21.43091377802411,-21.686554611408543,-22.03148854446426,-22.247995771365247,-22.477892680456566,2
115349.26+112830.4,-22.94079969380292,-23.006809695397457,-23.15565963401114,-23.458295473756056,-23.21735502925369,-22.68599160085972,-22.75501048450532,-23.62529902848771,-23.922498318160724,-24.52997226938347,-24.753307008133586,-25.284287561655606,2
115509.55+223838.3,-21.17257610409408,-21.31096982841969,-21.59621360587097,-21.815401782190445,-21.809477658141983,-20.62659942308961,-20.843075243571576,-21.94179049765205,-22.301344766944126,-22.782635990330515,-23.68235841213643,-24.138812280182943,2
115549.42+502117.2,-22.34170582224088,-22.676122674164333,-23.00808644851912,-23.150674248660668,-23.23634896541994,-22.017452178843893,-22.25215780361062,-23.482338059626212,-23.861382875576897,-24.38128415677777,-24.786349740200905,-25.416462851514627,2
115558.97+593129.2,-22.16198299364811,-22.336309853732523,-22.617405377524367,-22.73728242171377,-22.814372221674567,-21.73571328949677,-22.091029631984757,-23.08469377572066,-23.541801356744333,-23.87599978297466,-24.42465460913564,-24.96405780847248,2
115758.72-002220.9,-22.604753887186945,-22.75694050061743,-23.007171277385098,-23.116906820998068,-23.2714478152275,-21.996071745382388,-22.413084092289697,-23.660082025571537,-23.98842109111584,-24.44128723578679,-24.87219946520432,-25.448370935327457,2
120233.08+022559.7,-22.83207828731542,-22.908381967714572,-23.12622449563145,-23.213936204557957,-23.31756622256918,-16.300185527931074,-14.738529463857068,-23.542792653582943,-23.91507194911648,-24.64120519441151,-24.983150258766937,-25.57711506259569,2
120347.69+520749.7,-23.485230772808087,-23.57643919015516,-23.80434140651708,-23.87457338822972,-23.671936105751968,-22.64154779513284,-23.04654796853921,-23.58212303867932,-23.879449640011373,-24.28136380248981,-24.99550282383069,-25.51507985148154,2
120442.10+275411.8,-22.017117485037943,-22.03220190141416,-22.32700538412417,-22.663555209270594,-22.497127787071744,-21.614872030756715,-21.66517891260492,-23.604168423320303,-23.95413303955484,-24.59267998109824,-25.105083478150792,-25.531460151337026,2
120447.91+170256.8,-23.15434582969548,-23.420413325833287,-23.5081981095148,-23.598674441679243,-23.767188337778038,-22.819635447589405,-22.814382924582542,-23.309626132730457,-23.491641223095925,-23.684684355351788,-24.6250156725015,-25.2097627017762,2
120713.06+174843.4,-21.66899456889109,-22.08313204723718,-22.55732599243092,-22.776092589263214,-22.75009243910783,-19.36501118612824,-20.54394969201246,-23.023318034635047,-23.525706919322,-23.96077963402368,-24.59272816664788,-25.12808975617243,2
120802.73+653238.3,-22.251577453230084,-22.323962703316887,-22.562259407970444,-22.73948530660528,-22.734043246144143,-21.85932939555609,-21.85846151945463,-23.05559057777045,-23.197091013770187,-23.76672376276144,-24.173203247466816,-24.70255037226029,2
120944.81+023212.7,-22.07562760412174,-22.302241769349063,-22.59790712208087,-22.749314886637507,-22.673019147892752,-21.39324038845887,-21.34605611286292,-22.578762723038825,-22.954540603729672,-22.99154633910921,-23.46140368679108,-23.98227064162716,2
120945.20+321701.1,-21.280696989456825,-21.61248358441401,-21.875799582311732,-21.969452909248904,-21.96260103748945,-20.45061681471169,-20.79825456157797,-22.04972222916335,-22.78046404329297,-22.91524868692412,-23.966575809766336,-24.357331315549438,2
120950.85+554113.1,-22.218248555974945,-22.36464800197783,-22.784503093459385,-23.03631772942118,-23.171491630073064,-21.239593744151808,-21.80952470451184,-23.562374842047674,-23.938915992986523,-24.38689772349938,-24.448729429379743,-24.91749629119088,2
121007.05+574423.4,-21.069714393552207,-21.412514864636456,-21.91396643442984,-22.148606128143506,-22.176470503659964,-20.068149897212248,-20.919306310050363,-22.75347924444093,-23.57283856529781,-23.758692674087392,-24.29446673098038,-24.92333078363493,2
121018.34+015405.9,-22.433270634080674,-22.520818349934142,-22.698843748348715,-22.83874991931366,-22.79997652145694,-22.10186741783472,-22.093450416626265,-23.11073727630272,-23.421887246563912,-23.801093480612423,-24.37015197262233,-24.75698841006759,2
121045.63+272536.4,-22.590192569935517,-22.65958642102298,-22.82839144073517,-22.956695693828376,-22.9256119579828,-21.80413542143223,-22.066564118685637,-23.463385927214333,-23.81280628836204,-24.227802500525332,-24.56828205339701,-24.94534849258871,2
121114.56+365739.5,-22.37503063726361,-22.5170382928513,-22.77978824182666,-22.90193857671554,-22.85182251067974,-21.719407096959973,-22.02359684122268,-23.20322973047337,-23.56986665971697,-24.074513176804995,-25.132923591895523,-25.644939037526235,2
121224.89+185920.1,-21.94581523501456,-22.112425839576684,-22.423438416744585,-22.782492977333305,-22.590116641887477,-21.18726902409276,-21.36009639313204,-22.26134928918573,-22.14503419951287,-22.8429101322954,-23.6627630167086,-24.0099491855679,2
121724.32+314546.9,-23.54782392197341,-23.777066505955545,-23.97376778807395,-24.12472627246937,-24.20082341269759,-22.55917605198595,-23.267190727270155,-24.375611471943213,-24.63813636200376,-24.72535064208205,-25.180037407805084,-25.797638277075063,2
121752.16+333447.2,-22.289795929377068,-22.38077831217716,-22.607129011594072,-22.70869414395097,-22.67106015060232,-21.8028616540394,-22.019491475239693,-22.958078924517302,-23.53875064182957,-23.847969835921276,-24.45886086204924,-24.879193031643588,2
121830.84+183458.2,-21.77236786151497,-22.16253074982709,-22.608570372823596,-22.81764689002688,-22.760311111456502,-19.94408214429916,-20.388192366496977,-22.979288401411484,-23.429691260553543,-23.827712677746,-24.56969463284629,-25.134511220978297,2
122011.88+020342.2,-23.99922787874521,-24.118608376846883,-24.25766773364726,-24.509282980779197,-24.477809543282707,-23.881517812331666,-23.75468948123305,-24.616204732275676,-24.87852930247569,-25.30472054939069,-25.786410015089555,-26.271688488630364,2
122420.28+435157.9,-22.372660649308614,-22.505672179502103,-22.68599664089619,-22.75322286108276,-22.917943191392418,-22.17221280100967,-22.215699392319465,-23.017115437888386,-23.47142606679037,-23.84141554912816,-24.450619012817395,-25.07477121537006,2
122549.28+472343.7,-22.216454681750943,-22.42220912089287,-22.628133892008563,-22.756616805032536,-22.60226619384339,-21.792163157585268,-22.01795506790677,-22.81033974512954,-23.132846492493076,-23.185375956360215,-23.578509592660687,-24.21645719595708,2
122657.83+671624.0,-20.894056126118265,-21.207137052556345,-21.66699134736993,-21.77579326395519,-21.86918140100137,-20.084797422083216,-20.471016895651932,-22.53407037984849,-22.720333674974288,-22.89801224299613,-23.00348776237693,-23.42553477714792,2
123022.17+662154.6,-22.49803305352553,-22.593274371607396,-22.91962999939069,-23.13082777393858,-22.99886349176225,-21.9462594191838,-22.18026047331882,-23.54561905759276,-23.973859117775213,-24.49362327678906,-24.916058855544893,-25.42451896887453,2
123220.11+495721.7,-22.12011568571389,-22.42726715543282,-22.649223107421268,-22.702617497466253,-22.76126703049122,-21.66271232121069,-21.985729471466957,-22.71248507572118,-22.99914421100937,-23.64955106591189,-24.57087249371024,-25.046603418119485,2
123341.67+310102.8,-23.090108566078253,-23.38094122761804,-23.73353996945972,-23.87687542544801,-24.04702377797388,-23.01661702460962,-23.24400467028346,-23.80322188477409,-24.097911608389936,-24.434306608989072,-25.250214236594203,-25.807510276950897,2
123550.26+180242.8,-22.631579167413868,-22.72817598284791,-22.99780652582604,-23.13064889123921,-23.16147849389706,-22.11153418080331,-22.32078769565877,-23.396151027562148,-23.86603793682652,-24.145952624850874,-24.939329318308005,-25.550447097444337,2
123604.02+264135.9,-21.953091269635568,-22.05569749403712,-22.361190990094304,-22.55356559497743,-22.577179856349936,-21.763300821815623,-21.99100962525972,-23.009215064952944,-23.478363307576483,-23.95412115352613,-24.688666988745403,-25.22785374864312,2
123657.20+265701.2,-21.933731828774352,-22.145507902507717,-22.45564508226585,-22.52653284672692,-22.08954360076164,-21.139712588949745,-21.51850108838205,-22.8679164294677,-23.291647282537724,-23.81021342671412,-24.407672106825725,-24.766965485711665,2
124526.98+652358.3,-22.77704275411201,-22.93309222028189,-23.2537543441956,-23.35754733674127,-23.41512827851883,-22.69601471370872,-23.095930397428024,-23.78146291863517,-24.286441575127743,-24.783461374046,-25.582791075710464,-26.25470466451056,2
124551.03+032128.3,-22.157745713998303,-22.348960299105777,-22.646672658916472,-22.96685078453553,-22.95148220777584,-21.038215074975355,-21.53499616693948,-23.176849373938246,-23.44418029619075,-24.048359321254697,-24.272702260899155,-24.88189875558286,2
124711.86+293910.4,-22.334046550385946,-22.379247604132253,-22.504883329607985,-22.706778163682035,-22.57539494073677,-21.753288948289075,-21.80793590233986,-22.4708762521837,-22.70715373850297,-23.24437901457388,-23.691612554485104,-24.077648392468184,2
124931.71+523039.1,-22.566449200227687,-22.61381820043958,-22.74066942203171,-22.8642894560028,-22.68275604986733,-21.72702527603022,-22.011824492843544,-23.07418978787352,-23.32521876392404,-23.79946381740685,-24.28658383139561,-24.742520033473504,2
125142.27+240435.2,-21.49445968280128,-21.663258580584092,-22.13559150678741,-22.4575994549129,-22.290280150956,-20.953714615622417,-21.241682566994964,-22.727994119155387,-23.04392635823431,-23.71704915222133,-23.897215726496047,-24.40022117752401,2
125327.70+145456.0,-21.622486930250265,-21.856584240888225,-22.18286764977615,-22.50227465951428,-22.687833431114,-21.10592030567292,-21.54343627959075,-22.307879802270374,-22.66308880775759,-23.106251747292223,-24.015242674144083,-24.43380522960345,2
125739.32+080931.7,-22.32820476012284,-22.72967762950289,-23.15655779627422,-23.24074601410228,-23.247240523658228,-19.108459766240628,-21.079276295479776,-23.362319973037376,-23.83301857039972,-24.893375096071107,-25.72426780122834,-26.26174402352122,2
130223.12+140609.0,-23.149619086629038,-23.383792650617178,-23.65497439455515,-23.74288390263729,-23.78593180986124,-22.807017122942614,-22.937876949583927,-23.77276499331527,-24.183101500495415,-24.61366687628513,-25.1097561567178,-25.690469416125104,2
130416.99+020537.0,-22.29406022148133,-22.423456788345494,-22.71200576689377,-22.82922043916054,-22.843586245908213,-21.909800489547244,-22.06389544404725,-23.17036759531384,-23.58189236428039,-24.096372194874203,-24.875676175367992,-25.521394019260946,2
130516.83+261304.0,-21.20829704471658,-21.550439492376544,-21.914823201681685,-22.00592844472642,-22.090552517574714,-19.699981593044186,-20.69513060439392,-22.489828339610348,-22.99251229857696,-23.746797787335357,-23.975600647171795,-24.429162296858685,2
130624.96+340135.8,-21.57204851889157,-21.672364273931056,-21.913100560512188,-22.04605568405224,-22.078913654701488,-21.65182311813368,-21.552066718560045,-22.421147186114645,-22.56895897892013,-23.270870208812745,-23.98568460512482,-24.639584551050262,2
130708.76+342421.8,-22.7478177899902,-22.78879399556161,-22.971415652979267,-23.126399635626115,-23.056983318646807,-22.406419099464564,-22.671568584557164,-24.240965288434555,-24.53697430930187,-24.438272555578767,-24.65902018582856,-25.046260175383985,2
130730.01+092205.1,-22.292967954278414,-22.423974647848883,-22.637297320490667,-22.77158849656346,-22.84116077382535,-22.00419977285028,-22.248706143633747,-23.114791459440774,-23.558004437366264,-24.05647550425672,-24.391861360438813,-24.776425418342512,2
130818.89+034437.2,-22.89929169592861,-22.94175780502312,-23.100034271858707,-23.289521837484937,-23.182396697325213,-22.87882882364212,-22.95534437043785,-23.33837674842807,-23.673594970373195,-24.30342955321639,-24.700897102483864,-25.195726396836776,2
130843.86+190439.7,-22.65095983988215,-22.80581442790674,-23.00879278659305,-23.135163453340912,-23.074515015565467,-22.23305595091189,-22.34150654613696,-23.25420816928722,-23.560048618559392,-24.058157065418044,-24.604178389159163,-25.111333216629944,2
130947.00+081948.2,-23.497835705721958,-23.501877441716918,-23.69685586504358,-23.942708629356986,-23.681079355979744,-23.16823255829736,-23.104767448377174,-24.06702430143036,-24.376457851966933,-24.90165980324655,-25.26822874138061,-25.690368708356115,2
131011.88+195428.1,-22.183994879833055,-22.43060006269083,-22.926975502683256,-23.179691717294386,-23.283725603489675,-21.80149876974996,-21.924485579012483,-23.61980599697825,-23.690453736714915,-24.00614690404263,-24.17653164977937,-24.571404614281736,2
131204.70+064107.5,-23.53254724223522,-23.778424775422035,-24.02670306790726,-24.16969858493435,-24.187823791203904,-22.005253992542947,-22.964516682374413,-24.0711162675893,-24.573863266331543,-25.146729619644898,-26.00140208020422,-26.506377479250457,2
131217.75+351521.0,-23.37399164919973,-23.644098852586147,-24.003849770732995,-24.12559079399811,-24.04395794282982,-22.99275343492609,-23.373458497547567,-24.37529880876225,-24.568516303145945,-25.033005335073803,-25.69221868753128,-26.24978071437462,2
131426.49+020115.6,-23.23720421127081,-23.426991678368555,-23.777376150933293,-23.76066378595273,-23.81027466007118,-22.832529000935114,-23.17893108333676,-23.96048309777863,-24.28416858028738,-24.967781051969613,-25.64862198194005,-26.20458521438025,2
131832.15+345337.7,-21.90297970572511,-22.050235613912285,-22.332520737337408,-22.465890213178835,-22.503111620106104,-20.57133933037626,-21.27766681647852,-22.90931576763696,-23.36136790575583,-24.04737299401693,-24.01864703366602,-24.44956667234704,2
132123.40+045930.7,-21.98303908478657,-22.379982192944,-22.8965358707285,-23.108994974899083,-23.083033981017916,-15.539343761142796,-16.391581370063246,-23.276073937873026,-23.3731011063761,-23.763225317503963,-24.380636896328472,-25.004135232545533,2
132144.97+033055.7,-23.616840408519945,-23.830053834047405,-23.934410675584083,-24.057694136121377,-24.084129539989902,-22.725503558484245,-22.7461713783147,-24.164061775436814,-24.33723967344971,-24.78173948422763,-24.81634923939486,-25.5258598245517,2
132447.65+032432.6,-23.21909900771353,-23.38833560997664,-23.769993682562067,-23.973074592080884,-24.13647871835231,-22.536516106283337,-22.840384535834573,-24.16165578253015,-24.336934727079896,-24.702739151657216,-24.810101701773792,-25.321095281306437,2
132514.96+330555.6,-22.310317300451164,-22.634138101823485,-23.091861489656505,-23.22728513216791,-23.337916957077923,-21.97256081779833,-22.147425151318032,-23.50468299204648,-24.065555192426608,-24.546511752388835,-25.32128946589468,-25.994274941924758,2
133053.27+311930.5,-22.37451927618676,-22.580982901101574,-22.72049809417992,-22.906405334546307,-22.859076546115823,-22.091552191927303,-22.105549752748573,-22.80408645712688,-23.183769423261023,-23.41039564539806,-23.98764028930451,-24.62543261955726,2
133432.34+171146.9,-22.977814786053408,-23.11153757053442,-23.30117831110019,-23.42902690729864,-23.50741343470669,-22.511368414134687,-22.751325137363544,-23.4803982694393,-23.46959618764306,-23.9389571761378,-24.54485123413348,-25.099578825023737,2
133836.72+441442.4,-21.71375448225224,-21.82411285327283,-22.042044539353085,-22.28416936783166,-22.366405949300027,-21.70239992410084,-21.752108956407422,-22.475298264087925,-22.9467412794495,-23.648842726400144,-23.705822293008485,-24.31465864098501,2
134231.22+382903.3,-21.779760560282146,-21.843880674703165,-22.06666884201348,-22.267987353990726,-22.125955914916737,-21.89689127472325,-21.89569358000621,-22.158184637674594,-22.651352285818124,-23.066402521466397,-24.264213633788277,-24.753037821571297,2
134704.91+144137.6,-21.492178753954484,-22.056783392912557,-22.40674555915433,-22.385320088855533,-22.49139908352827,-19.684818461902413,-20.93652500204664,-22.729823897699408,-22.92873225420284,-23.254358670052994,-23.731076882265643,-24.003794036090337,2
134737.45+301252.2,-21.939592701085928,-21.946114107635136,-22.24212134139872,-22.461325603601704,-22.206396432755085,-20.94061851101511,-21.39205498027226,-22.72890502901419,-23.14351058696077,-23.57198766601964,-24.11562421760284,-24.420020888075975,2
134804.07+603130.6,-21.99358923892241,-22.16595599824336,-22.374598763381385,-22.52992807275808,-22.46257227202712,-20.980987773068417,-20.95127020137086,-23.14413408577927,-23.549875615485558,-23.996461275225887,-23.829642218155268,-24.38891256789716,2
134845.44+451809.5,-22.989261928676264,-23.14959140260389,-23.234079111635417,-23.364198420560907,-23.48154251856844,-22.5481383608329,-22.761428261510957,-23.43016695912478,-23.76095804413942,-24.066048135260928,-24.449115872483123,-24.979030636791087,2
135529.06+352332.1,-23.27545639164333,-23.46869345870328,-23.593252979558283,-23.668621064798963,-23.83927989472092,-22.56800919526169,-22.552271175231603,-23.421867557635597,-23.520320102564188,-23.77990434295982,-24.59919537912277,-25.23937331859146,2
135550.20+204614.5,-23.28363559902118,-23.62300427638159,-24.05114588522052,-24.218158640057627,-24.167999672081592,-16.118664185930495,-15.103298185502672,-24.31380361947005,-24.90668717156686,-25.56504997109772,-26.3470100175354,-26.886606161106524,2
135625.55+251523.7,-22.80954407712736,-22.91885128704693,-23.16498531634139,-23.405910367640725,-23.216792888087465,-22.04314942675076,-22.342293111176456,-23.46607124723013,-23.899881299008644,-24.49556468433879,-25.04858880264426,-25.50204587111045,2
140050.22+532424.5,-21.539558530832327,-21.74599816149861,-22.09026968174516,-22.25096155150021,-22.120706279353183,-20.99775531905647,-21.67447309954464,-22.450326520463427,-22.83471601832372,-23.38485672408701,-24.22470884618162,-24.623446367394127,2
140147.02+232413.2,-21.619611609409294,-21.9554406671552,-22.321901417948148,-22.554319609274685,-22.554867596230068,-20.62400643105915,-20.92177117031441,-22.91061486412062,-23.22699458075866,-23.566389791760308,-23.84191173622589,-24.172555795479788,2
140234.44+215951.6,-20.286525798506965,-20.769304690164667,-21.193812422535427,-21.23559285005711,-21.297412224575236,-18.30517029813649,-19.36231935963866,-22.03758480509289,-22.43569343261065,-22.948021809059764,-23.529080769853287,-23.92110207815474,2
140251.19+263117.5,-22.121258297716512,-22.40396737649796,-22.882631942078337,-23.23033956409344,-23.16735136179778,-20.91053326201762,-21.555661639701576,-23.856742142160645,-24.48858604882257,-25.057746357849528,-25.77422951481756,-26.11722464081106,2
140336.43+174136.1,-22.886753785197836,-23.02359532713872,-23.400276248670696,-23.54081943728523,-23.507952083161097,-21.52610615380729,-22.492646375550432,-24.008501074166634,-24.44779134520573,-24.79941862308382,-25.57841418803103,-25.975793522634337,2
140604.24+572956.6,-22.29039236936607,-22.314457804216485,-22.64437536582074,-22.809523452886346,-22.910803238561208,-22.20753507899256,-22.39870196336976,-23.344708219349872,-23.74564255134592,-24.136802153574592,-24.535852203330958,-25.16945438542784,2
140621.89+222346.5,-21.84757834965121,-22.128605779659345,-22.34907577691371,-22.287246312852727,-22.20408201013607,-21.270582067725663,-21.532991988432588,-22.46236126478504,-22.82045892022145,-23.208206649137374,-23.742733848306745,-24.051991231868985,2
140658.70+144238.3,-23.59826759602482,-23.78126720564781,-23.88828211816914,-23.99974123198,-24.03265417596405,-23.304536779129005,-23.37131157891321,-23.752119204464247,-24.091097279748237,-24.731400296557776,-25.44720312101708,-26.207633266770756,2
140808.20+430316.5,-23.078412505138527,-23.17133939630155,-23.370591674569056,-23.457519594404157,-23.521911931270765,-22.46902247227135,-22.42608649252612,-23.715216594032725,-23.81048461441077,-24.460769190276952,-24.64545885056029,-25.319123352008432,2
140824.76+543817.7,-22.158884242205964,-22.338869991723065,-22.59843655823904,-22.798799055433264,-22.689294647258507,-21.631800982251114,-21.976541238151466,-22.884540443728778,-23.16503456720755,-23.573672606961946,-24.223106055153973,-24.80797562591916,2
141053.43+091026.9,-22.561243843680817,-22.661637148962203,-22.889913045043897,-23.09352305570508,-22.919192461207075,-21.791874765574494,-21.67120960820392,-23.37399951308278,-23.9596618389112,-24.464840588043945,-24.534520103761103,-25.058102645123245,2
141239.23+093048.3,-22.08421772703048,-22.246655911739925,-22.50746766784975,-22.6210190563692,-22.700817706712016,-21.44943377879897,-21.863658473922506,-22.769796874204594,-23.154230165817225,-23.77922251387631,-23.940041418316707,-24.474889617943663,2
141315.28+290637.7,-21.53782296825938,-21.90831796747208,-22.32784228349367,-22.579812172781047,-22.668486714959094,-20.3883020953704,-20.806272851039203,-22.820575383452784,-23.555445653805823,-23.65702653641106,-24.019944223622417,-24.54597044806149,2
141535.94+483543.6,-21.812042246535988,-22.132871151936538,-22.70283945379387,-22.88041778778888,-23.097175204821337,-21.917855892410905,-21.999813297128235,-23.406259620504457,-23.92259149905176,-24.39231848331535,-24.7730254495363,-25.23360607058424,2
141625.70+535438.5,-20.750531822756283,-20.96307255146329,-21.355938881948813,-21.587099991058587,-21.81039902154768,-20.768145893006384,-20.78012546047784,-22.332372101668483,-22.732466735592617,-22.98509331363548,-23.36488226574886,-23.864593006804768,2
141658.31+342852.4,-23.94815032699653,-24.043275966371496,-24.31785073469288,-24.355014057922094,-24.44406219941503,-23.262147875373408,-23.46266994519585,-24.588628452340657,-24.84822404495393,-25.554719448249568,-25.79718154317529,-26.501467770884823,2
142129.75+474724.5,-22.33583930993911,-22.478763086372112,-22.78228623407583,-22.81803490126653,-22.803938284793432,-20.52304071670002,-20.93580937570561,-23.22149005176952,-23.744684860335614,-24.24557734705156,-24.82125943809932,-25.057751221766363,2
142146.16+073908.3,-22.714920447836867,-22.711668369163892,-22.84790372603065,-23.04971633161519,-22.94811700018426,-22.302691686024357,-22.170008892496757,-23.14768533925035,-23.46848834654696,-24.15399998488536,-24.839377656769628,-25.361591147554385,2
142204.63+151046.6,-22.357667332359917,-22.375645578724665,-22.570613795798124,-22.76332906148085,-22.86371500516932,-21.96283330961437,-22.284655969509128,-22.976717000078704,-23.370831700814392,-23.990130594834117,-24.27317963615111,-24.919263218256333,2
142238.62+143654.9,-21.680987884574105,-21.936041292692035,-22.23428850494081,-22.35104204893834,-22.34755542876067,-21.32203038060826,-21.495843884563605,-22.56027055059118,-22.971312821513933,-23.512437131356883,-24.32837752337311,-25.017275911148573,2
142424.20+595300.5,-22.55762705584436,-22.74625170025117,-23.046485194891428,-23.024311016703336,-23.081341512868555,-21.082915922462487,-21.288452907129397,-23.378457456527183,-23.833144880651837,-24.27498228286301,-24.17735368986352,-24.66333554374291,2
142445.56+492318.0,-21.760970030939728,-22.06335852009267,-22.393627962452747,-22.50654695232637,-22.514163356699623,-21.357404246903464,-21.589619627561984,-22.650809308874063,-23.07896723446796,-23.653193342273187,-23.987449098916585,-24.52332969850253,2
142613.31+195524.6,-23.025021966653373,-23.1021813321545,-23.268799132170287,-23.442500685108,-23.41426543195408,-22.26304249843608,-22.55126851222486,-24.12476770036734,-24.745528906062688,-25.3496832469696,-25.411999075533,-25.94846898513776,2
142725.04+194952.2,-23.039383746076687,-23.024112776548463,-23.203470793065947,-23.453141407567653,-23.237304919631715,-21.670655849245087,-22.12717972770872,-23.675466751911475,-23.97159558450771,-24.40112950623273,-25.04324719976324,-25.38520289506539,2
142748.28+050222.0,-21.953474499387514,-22.100309782301743,-22.34903797741732,-22.420335593827488,-22.32518767405702,-20.48795138462625,-20.878677338370355,-21.694278865563007,-21.99115730367785,-22.584455398301262,-23.226217115582298,-23.464975855886752,2
142943.07+474726.2,-22.714617324260985,-22.8028705281574,-23.06074433754157,-23.31440519517738,-23.12404600937908,-22.560335089217407,-22.700319449748125,-23.75086919318988,-24.116500653688583,-24.633470603532203,-24.98095660662296,-25.547936801403857,2
143129.60+291711.7,-21.914565136849628,-22.164597461242604,-22.53463751335762,-22.68632486086187,-22.729191864527262,-21.231162740506868,-21.67375488474866,-23.16726058670782,-23.645949845977253,-23.857998978197998,-24.418317884518164,-25.05865868538541,2
143228.31+631030.5,-22.07666150899328,-22.21435151619618,-22.48040917798045,-22.61042918310056,-22.717804587840757,-21.798860088116097,-22.16869239154368,-23.12487340136766,-23.795661665401973,-24.099677913886936,-24.876781887165624,-25.254070447180737,2
143816.80+073553.1,-21.470078685225744,-21.806412116632163,-22.16699031739746,-22.288558678793216,-22.24656137760471,-21.369524754873797,-21.764097226326648,-22.457638061280598,-22.934170761704763,-23.35232459768227,-24.21867297888408,-24.746279185008422,2
143940.27+030528.6,-21.861962615713605,-22.064916946983317,-22.337211480412886,-22.49450890230446,-22.417326309789928,-21.71729991696369,-21.919163202018566,-22.695920810288285,-23.30158605174441,-23.74322132845324,-24.103802996355476,-24.55467585160909,2
144012.75+615633.0,-22.88896306153065,-23.16474826508491,-23.52808454088999,-23.5593323382852,-23.64776581631661,-14.62959999099023,-13.427305745950944,-23.55066783547264,-24.108504985825626,-24.657888345004118,-25.793024007239453,-26.348416250315328,2
144117.57+345053.4,-23.709783361124614,-23.943756060689918,-24.30416474275633,-24.379738241681945,-24.43403614839461,-15.269610849210125,-15.83674673827174,-24.22357820403639,-24.858577648482225,-25.410631584785172,-26.431164196185147,-27.117869554398467,2
144202.82+433708.7,-22.625171544335565,-22.72153185183246,-22.821233857131237,-23.086009164120853,-22.999303561910263,-22.99346893396072,-22.8934535830731,-23.26583433279089,-23.62598192943815,-24.34710209236392,-25.046620791380438,-25.619000581119355,2
144302.59+404525.1,-22.982447852388734,-23.168773118342948,-23.401473249231508,-23.50390548746092,-23.517559950141937,-22.747793919036656,-22.923013330607187,-23.80843497665958,-24.110707305171136,-24.511140439804063,-25.14656089222711,-25.691689130270483,2
144414.66+063306.7,-22.732616627758546,-22.72823530800756,-22.881239662621383,-23.12308018093914,-22.971687467497365,-21.912024415689416,-21.800600605652804,-23.322014122708083,-23.732869504083517,-24.469078808709693,-24.913869509202925,-25.48054122857613,2
144645.93+403505.7,-24.17422747860256,-24.295093852358285,-24.477373016735203,-24.402688921175145,-24.400493065359715,-24.152744024373792,-24.15300429121538,-24.60853008285176,-25.001044902170776,-25.65846762086656,-26.32141541204296,-26.929194537501683,2
145006.93+581456.9,-22.907166749945937,-23.1936425876846,-23.489635930894355,-23.61773998727917,-23.744575759739515,-22.144526061709424,-22.333092453050387,-23.39179606733187,-23.713402418445945,-24.156423091049657,-24.836834996609724,-25.447662870379823,2
145335.60+403102.8,-22.919773346261284,-23.11839652535457,-23.529284907496287,-23.58575685622328,-23.709216240624222,-22.6669569815212,-22.88945706962664,-23.93365219495189,-24.31980011013021,-24.802048267769703,-24.822756989157835,-25.28777751385206,2
145608.65+275008.7,-22.833715646065123,-22.83184975122477,-23.01881357377908,-23.130325825640508,-23.109560679206865,-22.66767331938744,-22.335503068414027,-23.87887125989274,-24.438965506946705,-25.060818815791883,-25.10570184309974,-25.712454645702497,2
145817.42+455514.8,-22.846378713585228,-22.95994258854478,-23.09492107920296,-23.214173501126776,-23.342211743409067,-22.547160912457382,-22.759862775690653,-23.5364311909755,-23.990372530675508,-24.52297043019213,-25.075182793751488,-25.65506149754888,2
145824.46+363119.5,-22.694411971396345,-22.90862985895635,-23.2377251578147,-23.26840047193331,-23.228384675604502,-22.08471926001264,-22.485467270537875,-23.374819709345463,-23.60992473266483,-24.051263177626765,-24.40639596687296,-24.911565529963603,2
150204.10+064516.0,-23.27702914580584,-23.510444571973142,-23.75824981611656,-23.83419244737748,-23.976749201276643,-23.178455326923103,-23.28467828162466,-24.06784495315078,-24.444164597321564,-24.94352422337941,-25.44854416194639,-26.09715958075895,2
150610.50+021650.0,-22.405292106678647,-22.550804636880997,-22.791328865264905,-22.91942405136287,-22.90315999279551,-21.261810816747563,-21.77536786851487,-23.283312632350576,-23.847451243474517,-24.24624304415579,-24.75080917729293,-25.16967922424302,2
150715.31+081833.0,-21.381870462216764,-21.505121466262004,-21.802859348821933,-21.91126804919879,-21.96458332911296,-20.366943927280985,-20.666790952962167,-22.32717579367486,-22.75463809069352,-22.93745242384353,-23.20719420183601,-23.504038003989788,2
150952.19+111047.0,-22.02179318732504,-22.15318879201316,-22.363407789725155,-22.51141326591757,-22.639466532522142,-20.72705722346804,-21.134270860379743,-23.11336748329803,-23.328861485128737,-23.83186409811165,-23.76514935891187,-24.43619686396406,2
