SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
104218.31+501243.7,-23.32565947848716,-23.474725380807687,-23.7091827866812,-23.721686130577503,-23.92099444553234,-22.684265665675163,-22.82282044920797,-23.56222671742193,-24.230574204394703,-24.699783154083697,-25.104891153514718,-26.0520925605273,0
104220.58+452614.4,-23.32166872370173,-23.600340614618094,-24.06406429363961,-24.34525281064511,-24.58103988564637,-22.66610596651513,-23.090080622457265,-24.79137348684692,-25.109468860227445,-25.442301657188125,-26.03209611368942,-26.862022277131103,0
104357.05+094544.2,-22.718730733743584,-22.7208032043534,-22.86482289289416,-22.93912028898249,-23.25501546419749,-22.396884647069008,-22.63413495583856,-23.155537177436933,-23.68828826735047,-24.50279214290116,-25.09350218902544,-25.733789651328564,0
104613.72+525554.2,-23.552717879745945,-23.6644668991689,-24.035391999507443,-24.033805322994013,-24.134683383745195,-23.2987927565719,-23.30368096879729,-24.079833700844524,-24.296533815914835,-24.94397523995932,-25.639029397288944,-26.562993349330103,0
104642.29+392018.0,-24.266359537243577,-24.369311857261778,-24.565267986249697,-24.506426851586404,-24.623990011254136,-23.704847701954375,-23.62995801889603,-24.374594253060533,-24.77005643981169,-25.41762957644667,-26.24420387193955,-27.01196204041632,0
104831.20+393147.0,-23.50843483034988,-23.76462250930334,-24.066045214788065,-24.16435812935408,-24.37056099617685,-23.63598259769641,-23.4646807738332,-24.445504912074835,-24.56802854376674,-25.301911960688592,-25.91384513155509,-26.86972070510148,0
104927.18+223005.8,-23.92352592687041,-24.050512035644196,-24.333014413078725,-24.440134247011542,-24.55389058147712,-23.94330443549284,-23.650708475159284,-24.558885112959857,-24.846768371298843,-25.509008318584268,-26.30131255256763,-27.31343652828378,0
105000.86+294926.9,-22.28574181435212,-22.430972148471227,-22.665041953180648,-22.776410285096773,-22.958063137367827,-22.812090562956325,-22.66527335724434,-23.32873060998665,-23.59935164420969,-23.91686178777822,-24.145350245127226,-24.763346548884424,0
105115.75+280527.1,-23.635405032498333,-23.86487783036262,-24.04346904615605,-24.10477900235073,-24.37110172845191,-23.159295549335184,-23.166199207707173,-23.5877341317512,-24.20688857616312,-24.81189756025975,-25.57902999674245,-26.319900665467127,0
105118.22+605008.1,-21.990180557069458,-21.532209931350184,-22.268760579878244,-22.464984073829964,-22.747479557738743,-21.624549984357326,-21.786853185567853,-23.14978976032035,-23.814145740583044,-24.09454896809711,-24.33606026842476,-24.90612606691044,0
105122.29+020736.6,-23.672519060109995,-24.030382865478657,-24.426459154848395,-24.569451637274565,-24.668829276644963,-23.61186335563949,-23.593125974638035,-24.87626136033638,-25.222174817373457,-25.85603873937561,-26.930313122298585,-27.885821685972196,0
105124.28+320044.5,-23.282569785946432,-23.43668988505227,-23.61295205738178,-23.737733347933577,-24.07129282039314,-23.767590032372464,-23.657275405811884,-23.94617024493176,-24.420069674771067,-24.933106728021368,-25.376198887293967,-26.240284732691716,0
105151.44-005117.6,-24.76806760930044,-24.989505001313837,-25.288031122132573,-25.296824022919107,-25.56152267266084,-24.10327054085311,-24.27115515994028,-25.367571939719845,-25.770564326422143,-26.396254396689457,-27.065290089132137,-27.852923142615687,0
105205.57+364039.6,-24.69403164088217,-24.717855052604563,-25.01742142832744,-25.06843719620469,-25.262572256857784,-24.8264986851794,-24.55804336441834,-24.508610451719797,-25.01966418720551,-25.66382264876934,-26.971078151028795,-27.827572199723708,0
105425.87+123502.5,-23.86297407873377,-24.09339818535711,-24.39193695881668,-24.483962569389185,-24.56195017918713,-22.80432703036803,-23.204371029585506,-24.621991440013986,-24.94682161880417,-25.456650972121142,-26.24743121376307,-27.093977862651656,0
105444.70+483139.1,-24.35310687294423,-24.42193226914059,-24.611680231052237,-24.69886213789602,-24.961538472326268,-24.492019230201738,-24.21633759001589,-24.92246597203948,-25.103202698674416,-25.49209993568403,-26.38237940648748,-26.977236788528096,0
105508.40+372853.6,-22.48181788321949,-22.78408538470426,-23.258260445300746,-23.34672478349714,-23.543553572106504,-21.709741486695755,-22.077491189098865,-23.491747778757222,-23.92968055863418,-24.4399341897648,-24.97765172019555,-25.661073431815343,0
105605.52+095033.2,-23.08037445638308,-23.311124147174567,-23.55084273393765,-23.622903046438683,-23.77883610738077,-22.63037017568719,-22.738790890153457,-23.86788607948715,-24.18564791130188,-24.72874516730484,-25.438119061387724,-26.21959998394524,0
105649.35+124138.5,-23.352982956318705,-23.519014584619686,-23.665875799040524,-23.741428926229545,-23.915810932142065,-23.066773959221948,-22.99484514300691,-24.358467333088303,-24.96631592866063,-25.25009934681167,-25.4827229317025,-26.354558411214377,0
105720.09+295410.7,-22.57694821151068,-22.748340655278312,-23.11070149456352,-23.156673699231284,-23.392976278857866,-22.49786840017454,-22.673484436105795,-23.7253219854111,-24.332441559224435,-24.676785058504997,-25.06135222928486,-25.846427051867234,0
105911.85+175424.3,-23.155273955837547,-23.40434166806797,-23.780095177326253,-23.90490037959976,-24.082373320293375,-23.018764064516365,-23.14670963527887,-24.41701402816125,-24.88282644199239,-25.543390220622257,-26.00612877038161,-26.83104423290887,0
105935.49+665757.9,-23.076055775487628,-23.27080241414633,-23.480378900447693,-23.53409302409561,-23.81617248941829,-22.20750927691808,-22.424229708160816,-23.47071539488681,-24.23261088754609,-24.79881120157822,-25.147173683556613,-25.85967650702066,0
110001.14+231413.1,-23.934037253416047,-24.31016716917449,-24.77765477156072,-24.958845414027486,-25.24234851760813,-22.65647409388821,-22.990536550533324,-25.07178918694182,-25.387422814028326,-25.879596661512764,-26.663568287293685,-27.45717698884704,0
110011.85+451349.4,-23.347993639896643,-23.48642978900371,-23.7775968912692,-23.817380319542007,-24.115550497403223,-23.770815795888744,-23.4499321938205,-24.289026927163377,-24.632399034315164,-24.949594634922075,-25.74168186805364,-26.611502538752973,0
110050.94+295525.6,-23.57208167858065,-23.831623357338,-24.1213283093966,-24.14138461774172,-24.27963785920516,-22.776111116728607,-23.56545090751296,-24.37375862682557,-24.68521050857322,-25.156998553776525,-25.838893402343704,-26.5760063153323,0
110052.80+252050.6,-21.653537346881937,-21.895578484651075,-22.26495689868294,-22.40281648314766,-22.62925824057588,-21.346098340282744,-21.530827626453732,-22.98618492365363,-23.328991682665023,-23.988169177168853,-24.323177806282654,-25.01435104793356,0
110057.71-005304.5,-23.31528989651221,-23.378689516795355,-23.55504383311296,-23.5841110638532,-23.81940123857692,-21.829110513489173,-22.174370765038887,-23.869153303728982,-24.22730680259848,-24.867359649230668,-25.078355330926097,-25.760333498065705,0
110236.65+052117.0,-23.593319264859225,-23.705473427647576,-23.85692591473564,-23.9001181484709,-24.021381420065627,-22.92503968159541,-22.989873859483737,-24.13972175040321,-24.73188157191955,-25.11137996713689,-25.238211289841555,-26.11239066942588,0
110246.15+314513.1,-23.318768906881417,-23.527885936428103,-23.84864764124829,-23.93171940661247,-24.06803105276089,-22.849772026405013,-22.868108033024576,-23.534691905881523,-24.1531992738586,-24.594603374126606,-25.33094898031348,-26.24918584179918,0
110409.63+122157.4,-23.733360848580908,-24.07485433987677,-24.172089866374453,-24.28868711861908,-24.416198293941267,-23.84061008548984,-23.803715075383813,-24.50685255927944,-25.20946003144009,-25.75891746853728,-26.42405865011812,-27.123208390567505,0
110411.40+223946.7,-22.93699836506534,-23.05947197120327,-23.24825357702642,-23.35980231051457,-23.62625754000128,-23.07270593856675,-22.93276117330699,-23.63373788156129,-23.87425231385247,-24.430630871749067,-24.778988011679253,-25.533906816905937,0
110527.26+671636.4,-22.960015936003828,-23.086368341155435,-23.268989982508774,-23.32631383192016,-23.583278437673687,-22.490885591148903,-22.678174577899444,-23.33751779785985,-23.703688384465515,-24.278799240092837,-24.988870767546693,-25.669718162391614,0
110539.81+342534.6,-25.134898625089978,-25.362482667389965,-25.706878953442423,-25.745371758071503,-25.888612176677928,-24.8069679069992,-24.733907654908307,-25.86115056787267,-26.26334940179331,-26.871953255734915,-27.53125798960778,-28.527577734173896,0
110631.77-005252.3,-24.653823784646963,-24.72937724277304,-24.87943430776751,-24.838495329735125,-25.07354701996092,-24.50396516968793,-24.670269268106058,-25.04460658183679,-25.19315183230988,-25.74511171572893,-26.43883711304982,-27.31064271562963,0
110748.06+150210.5,-22.95358581168884,-23.140788970673285,-23.7568145417516,-23.88778340671012,-24.388315042025383,-21.81312616667979,-22.34342459476641,-24.59028535529008,-24.972353533857067,-25.487668674156843,-25.33849661751369,-25.78280839694142,0
111017.86+040411.4,-23.409350427979675,-23.605891103206737,-23.87038522070846,-24.043520776671052,-24.19026879893453,-23.18174399775427,-23.149205838749648,-24.0099015524316,-24.691181268652294,-25.169817130586377,-25.746267388988034,-26.465367080699785,0
111320.62+641053.5,-23.64899439281129,-23.99861541186117,-24.33643165383227,-24.45688975167217,-24.609371982677985,-23.129888240556124,-23.2131580377215,-24.730027720871604,-25.30844719368643,-25.91695956847534,-26.602941412352283,-27.53448657696956,0
111320.83+462026.3,-22.060359489595065,-22.047335509956252,-22.276754267851175,-22.538216546205582,-22.951377819833077,-22.16459566038617,-22.18952160438705,-23.48436833940707,-23.754781337768577,-24.1943393358392,-24.41383339469994,-24.981450281223044,0
111324.04+044029.1,-22.928881567814024,-23.158799869357463,-23.348042895808085,-23.43602343359897,-23.69700823817797,-22.43945518259877,-22.48769366666473,-24.168166980602223,-24.20957687546549,-24.546030911089776,-25.233786182793747,-26.08481841361177,0
111357.36+425326.3,-23.52268002238585,-23.67647241101044,-23.99688989991669,-23.989069910387748,-24.18099837196486,-23.34013222455834,-23.36202546959442,-24.142107137569365,-24.44495136207805,-25.019281766730444,-25.83491909387255,-26.647799426227497,0
111359.73+350306.8,-22.966342383023044,-23.239396931949628,-23.63323564617119,-23.737731256115897,-23.983734728850425,-23.13842134556545,-23.133058907518844,-23.928706953728184,-24.32212912412633,-25.13157702033218,-25.94677918575998,-26.789863920012746,0
111506.01+424948.8,-22.89746781255918,-23.04147923903222,-23.25995357691256,-23.303357693772178,-23.510413066255985,-22.529857250873377,-22.895438902119345,-23.64949855653245,-24.221694806255968,-24.873216904474937,-25.855178469022743,-26.440980964572308,0
111507.65+023757.5,-24.09647274568058,-24.26162916301651,-24.56990853417125,-24.664288960911605,-24.7894405097438,-23.928030026154683,-23.686389220587145,-24.76276281693537,-25.13481645538388,-25.667413763663795,-26.15953837818356,-26.892957840634587,0
111711.27+293414.5,-23.641732700524823,-23.69587837429878,-23.879522670470823,-23.947842139376743,-24.10419334872237,-23.99617654996125,-23.562283289640128,-24.671139531366524,-25.14438942803133,-25.42752413836051,-25.723886362372323,-26.48051396758652,0
111724.57+153800.5,-23.951921205809064,-24.1069160841892,-24.53463733321524,-24.713540837436607,-25.074841372879384,-22.99012206126381,-23.295029003246448,-24.90503419195401,-25.400221727088475,-26.02783792588812,-26.53293516958473,-27.53295104073147,0
111755.73+070727.8,-23.44327322838247,-23.630378325247083,-23.930776066965866,-23.965714218416675,-24.128808389124785,-23.155924478711107,-23.389070013152967,-24.0152633520876,-24.563139800100853,-24.895240316610604,-25.742549134740216,-26.642654249957825,0
111908.72+254505.1,-24.275972850494924,-24.420228900742533,-24.673342935455885,-24.64711616310112,-24.836318495281187,-24.11077279636925,-24.035709441140664,-24.35790338954939,-24.650473453195467,-25.157874727961804,-25.857800624321875,-26.763894698841412,0
111915.10+482357.1,-23.82963518476852,-24.00841340340951,-24.19979969975297,-24.223531770434636,-24.506583529494243,-23.97550161079999,-23.918775820091867,-24.31816958667359,-24.77367721648402,-24.954830229192712,-25.8927802352044,-26.803129009831835,0
111916.12+110107.1,-22.993965940898864,-23.37402029626855,-23.83266167747048,-23.911249561993003,-24.29251006337023,-21.295770476220987,-21.502424338136866,-24.23395973237441,-24.68886996475723,-25.1549614551942,-25.8242401604197,-26.67063667837538,0
111930.31+222649.3,-22.90473854016564,-23.018364770081583,-23.1004186486632,-23.20320547631825,-23.538368660816616,-23.52537358623964,-23.508932955397903,-24.22101628922461,-24.604960502930155,-25.23949999864005,-25.69916604284542,-26.533102381360617,0
111941.12+595108.7,-23.477196307430788,-23.68258073063768,-24.096117323404044,-24.117607446054432,-24.24228080525629,-23.333429971305517,-23.089119991875588,-24.17354109382056,-24.780249146676336,-25.167178558666457,-25.895861368871667,-26.68551141473584,0
111947.94+520553.0,-23.092948722139347,-23.1666229412931,-23.38323991940454,-23.44370280093376,-23.68834004271738,-22.838358384991984,-23.04869238996476,-23.82865650969915,-24.0956396791646,-24.82005454326085,-25.398018202922728,-26.038964735132726,0
112004.99+041323.3,-23.992381702878472,-24.155807203639608,-24.536627928548317,-24.61639639892772,-24.74676856104025,-24.092995444732832,-23.9781818056617,-24.544489970431695,-24.801799659771845,-25.500227428061223,-26.257484982972954,-27.120989184190183,0
112021.37+110434.7,-24.223520890494733,-24.37913637139857,-24.553108477344765,-24.5952910223689,-24.80784299901789,-24.03950598605693,-24.170612480036656,-24.50800379290269,-25.10328137051495,-25.57826513469924,-26.31344879742434,-27.1424900656068,0
112119.90+004307.9,-23.12262231823892,-23.31009031355994,-23.768554595084197,-23.91164067635485,-24.14454402864186,-22.39797565274519,-22.63945686195676,-24.16948770549948,-24.373953650987705,-24.97763373232405,-25.43720137923979,-26.17500692775084,0
112155.44+033858.1,-24.25162121768311,-24.29960476724536,-24.60467665396689,-24.7956584476252,-24.97999570735437,-23.655036943430225,-23.926379939516885,-24.88484864702681,-25.013630838372663,-25.752462419204832,-26.41332136576671,-27.280348812550837,0
112224.15+031802.6,-23.18276710665173,-23.45786512459877,-23.934421852668304,-23.993135867482472,-24.116294078476017,-23.128725062145648,-22.996765627277902,-24.09064395845515,-24.517604880095853,-25.22407144911702,-25.748243392433597,-26.528215515485066,0
112318.08+284945.6,-22.11493387947528,-22.43518233528465,-22.781730782262443,-22.79074869361565,-23.081403404045965,-21.63256289962016,-22.11562516915477,-23.28154593436133,-23.605656225170108,-24.026926964544817,-24.91718882317821,-25.59050089675215,0
112633.02+273853.9,-22.7643159914232,-22.953922393918926,-23.386529254167517,-23.415238778296786,-23.639934643642867,-22.538045141821637,-22.829815049458,-23.722885430363856,-24.141742886487844,-24.709931262724364,-25.597805998567456,-26.41245370039274,0
112643.01+154554.8,-23.909444335964448,-24.13464715456617,-24.49996781686846,-24.5391599810234,-24.716479304532665,-23.771908687807134,-23.94414294011983,-24.779498727051585,-25.470043616683707,-25.974652320996107,-26.80421356197032,-27.68419256157308,0
112707.67+035825.1,-24.155652562668983,-24.21769934098605,-24.463216832755023,-24.45635729200118,-24.593632947422854,-24.25081545693141,-24.12395545836068,-24.376461513127268,-24.617578789063867,-25.283722527555668,-26.394431072646864,-27.252850190463956,0
112724.46+454620.9,-22.877172401852167,-23.018043946826516,-23.24606532704635,-23.24092578356772,-23.52103933782889,-21.941015136044136,-22.231452002474384,-23.103513094064564,-23.84174039278166,-24.45211858836028,-24.833130761694665,-25.73317368659518,0
112747.56+455345.1,-23.507299202234883,-23.667788599786878,-23.948682547499903,-23.961012732938222,-24.125595395186657,-22.39276279350601,-22.54604479580368,-24.02541070753216,-24.57831749233511,-24.9428546508177,-25.503162592346342,-26.4073516030392,0
112756.76+115427.1,-24.03455401647372,-24.204989253949464,-24.56476822438005,-24.647280532253813,-24.755910037195083,-23.97814503905472,-23.83335968583706,-24.757615914397647,-25.311552906450636,-25.878833482573548,-26.711951897766287,-27.603809458108152,0
113039.19+431434.2,-23.17571003243541,-23.308836891937823,-23.56858792463945,-23.577742811883223,-23.73131499442084,-22.72647682760496,-22.95680038625894,-23.87245665013224,-24.07814167195361,-24.955713555206287,-25.032541651579827,-25.96332055791659,0
113111.60+251949.8,-23.907675623010466,-24.02204393283243,-24.24704224714237,-24.23970590636073,-24.442152692097924,-23.569469120294027,-23.573498259017786,-24.490955644066485,-24.811032398575524,-25.369980241712483,-25.83986904983588,-26.59818234663408,0
113113.62+613210.9,-22.41295915334806,-22.65929831119566,-23.05487303561105,-23.13939980309604,-23.164793737860187,-22.245002840055943,-22.41953954477841,-23.50098902455461,-24.2885434719008,-25.05221245596525,-25.475153798626348,-26.25751619390806,0
113144.56+290708.7,-22.97208726309147,-23.1117108961404,-23.356926414200604,-23.36021396633588,-23.47369123979729,-22.574782657060428,-22.71846305253513,-23.80858682615629,-24.0241884866187,-24.40343928205294,-24.90502992637201,-25.68075252433632,0
113219.12+373752.1,-22.91848391823122,-23.056071197434463,-23.239003943217792,-23.28231309673116,-23.50584014704474,-22.87196184661265,-22.84014438451326,-23.907327549479135,-24.03912656412544,-24.76040958152669,-25.18204540893588,-26.099873913129784,0
113259.49+102342.2,-24.134296075307383,-24.32309060726269,-24.594823208297772,-24.65058125827133,-24.82488542414167,-23.64007323288692,-23.78670787869386,-24.87991067087936,-25.161602030711204,-25.55941430889965,-26.15642694041511,-27.07122792851681,0
113325.77+242327.8,-23.54809059335539,-23.68145769413687,-23.882933195389622,-23.87985326847534,-24.12031647293549,-23.16179309738573,-23.366655058423373,-24.332142713582478,-24.50638508933552,-25.34647892904989,-25.56626601850757,-26.468972451499987,0
113327.78+032719.1,-23.59608527305936,-23.73974999799008,-23.964321388014096,-24.044990517944065,-24.228896063386284,-23.095768634895908,-23.185725563246827,-24.554107270422545,-24.982254445691986,-25.41872133187871,-25.5742498124122,-26.433980251587037,0
113330.30+105223.3,-24.96225087440407,-25.13833658996244,-25.423721307628448,-25.40659042115628,-25.56012755177919,-24.2549285285995,-24.423499050695025,-25.15759238784179,-25.5324816693514,-25.960402945017623,-26.866521957910056,-27.772346111508845,0
113335.44+093901.5,-23.741147413396757,-23.886699395449128,-24.171005479946377,-24.16004875028249,-24.284810152070023,-23.00683595139349,-23.48229880339097,-24.0589158248104,-24.397093936531,-25.101162930468607,-25.65505272662461,-26.479177749329807,0
113401.98+060640.5,-23.71969781835195,-23.80197795907877,-24.056122534791744,-24.08298873758061,-24.329859689478667,-23.210863050029097,-23.216180474986142,-23.964954885335025,-24.34187319019297,-24.932064451890795,-25.130062828979455,-25.71895880617746,0
113615.14+103430.8,-24.72484070172536,-24.881004523353205,-25.176064246929457,-25.230865430000303,-25.328172922545008,-25.046347520845497,-25.0487986560856,-25.309532535915903,-25.512203961036548,-26.051271383685823,-27.03773856344057,-27.85452445267849,0
113801.83+490506.4,-22.766285707922787,-22.996351744840624,-23.24495925091503,-23.282370421849794,-23.60117120386737,-21.555502852226148,-22.125181868543603,-23.44602850371765,-24.23804699054786,-24.503863937293303,-24.779509286670457,-25.461152911678457,0
113826.66+173324.6,-23.46566236282016,-23.608646743503385,-23.948066110779703,-24.01090147622753,-24.257129940445488,-23.389012537061845,-23.4853514626598,-24.24400046058978,-24.846560567832867,-25.22840027167441,-26.002310777805068,-26.59340915319902,0
113832.00+013426.8,-22.64630343332345,-22.801067436596785,-23.086762389159887,-23.22666933452977,-23.468357672920018,-22.50597726341684,-22.64899616123373,-23.90536229519863,-24.160049980584656,-24.422186118998617,-24.747898068921995,-25.34024214047114,0
113848.67+571417.6,-23.77880025023875,-23.952866148791827,-24.079156141431287,-24.12492467674126,-24.44254140194553,-23.81468571102172,-23.519166207483675,-24.23489371216467,-24.59666391100231,-25.050798700380845,-25.91370107798253,-26.77442628375584,0
113854.14+652109.7,-22.6783993884554,-22.88040231969997,-23.263873306881816,-23.35692714825736,-23.68418675674908,-22.05028685466073,-22.31534377709491,-24.141964791490484,-24.155829012698916,-24.879827901948826,-25.198646158943664,-25.921269624939647,0
113858.79+450338.5,-22.93387312863294,-22.96286874340114,-23.09187718187344,-23.21742180178562,-23.46175267094332,-17.164274391392443,-15.509488773757631,-23.44239599891957,-23.8524976811684,-24.328828204025875,-24.62313423636808,-25.253674829046695,0
113909.24+035432.5,-23.80045976879956,-23.78447737686733,-24.04756092045823,-23.97912137469606,-24.193368110600797,-23.54169072074413,-23.547107560137547,-24.322265266294917,-24.349113498888915,-25.018079681830503,-25.65362877413271,-26.73022039081737,0
113936.62+035311.6,-22.19316401722144,-22.3022896574658,-22.66752488058031,-22.725892183432197,-23.112731351032973,-22.39385798123699,-22.572163716813147,-23.08291487515146,-23.43763486793391,-23.974728080472048,-24.65521883730122,-25.279491694440782,0
114106.45+513237.6,-23.58929817062288,-23.691490145911736,-23.88035388208616,-24.02263313810299,-24.239104498500044,-23.30857217088031,-22.634465505992065,-23.9671779295301,-24.559251800418263,-24.833918448252515,-25.254109753749745,-26.05077879292793,0
114115.54+272615.6,-23.33862088965696,-23.495721187492062,-23.689669093985128,-23.69639149944155,-24.02750785350872,-22.75217172567802,-22.84402006603054,-24.34451609980617,-24.635674445973795,-24.987153129682685,-25.58957826013837,-26.310865697102496,0
114117.63-001250.3,-22.97809900530844,-23.16776466165309,-23.442823544050725,-23.486874164968075,-23.7042422079282,-22.48636939247861,-22.785147992679416,-23.56754382412814,-24.03684543434063,-24.77110204204012,-25.625061857909767,-26.48941691924222,0
114121.75+014803.5,-23.102701902348453,-23.18944844859821,-23.394106640362853,-23.415927994046136,-23.685338220133385,-23.338902234720276,-23.320278775539915,-23.8333862900844,-24.31091727111856,-24.90528346634325,-25.424044002763782,-26.183416819853925,0
114156.99+590348.2,-22.956593631437627,-22.94597450467828,-23.31615275406325,-23.324506008148617,-23.43328914321564,-22.83789394340406,-22.82196610780953,-23.34918168652335,-23.859635693056845,-24.591750236345327,-25.092157816951364,-25.867928709174294,0
114209.94+600436.0,-21.888031383551745,-22.011065587067133,-22.36985166204917,-22.482499717876017,-22.67101663593339,-21.69004818813994,-21.70056799416237,-23.4216671107792,-23.84039343835982,-24.332629038337977,-24.71706866354413,-25.42384669632457,0
114212.32+301613.3,-23.827786509504,-24.083015088512276,-24.459844625496096,-24.505339526929117,-24.70576180594357,-23.29137111752336,-23.365339740166764,-24.70090447414196,-25.064591844882237,-25.49058423276867,-26.40586158825548,-27.28430727480013,0
114212.62+263249.6,-24.399991074341425,-24.593508830294365,-24.94745528736014,-25.09390478385098,-25.21447941481303,-23.996315179044032,-24.13544358507122,-25.120480349217445,-25.347043787199667,-25.97357321091992,-26.786699009187,-27.72191845059324,0
114327.21+431145.9,-22.880670408261697,-22.95243383735074,-23.16572208266486,-23.264423009345272,-23.438461634716152,-22.737383803947854,-22.806019945446373,-23.60990973872164,-23.76449933478997,-24.380226100807096,-25.096043060873104,-25.73386642403916,0
114336.28+482543.0,-23.481567957469828,-23.65812168763537,-23.91303271160538,-24.008888469481157,-24.17630333739784,-23.102874267150916,-23.466770478612396,-24.337678917159067,-24.566667400740133,-25.2865810425218,-26.13906448603541,-27.05644855372668,0
114758.59+271459.3,-24.493740945075704,-24.63551384054665,-24.82235670944084,-24.858424387414548,-25.13907929765573,-24.13493766160422,-24.218859540538755,-24.81631129804326,-24.99904626433309,-25.361838769533318,-26.301219544011182,-27.04919711777453,0
114803.18+565411.4,-23.03114713582047,-23.284973063690696,-23.42862690617839,-23.53990135460299,-23.95781992568009,-23.42574530702172,-23.18174836651696,-23.409687932647863,-24.175158634911597,-24.241012336467232,-24.83723411165315,-25.55465882736291,0
114818.88+315410.1,-24.039976162951845,-24.141046979712808,-24.378248363445604,-24.359372509837357,-24.556794688123173,-24.24404820910213,-23.954927100458875,-24.201086795735577,-24.39197765029393,-25.095677442491027,-25.70070408264079,-26.585599332215462,0
114826.35+070036.9,-23.204867118501237,-23.34369809319602,-23.850980162122237,-23.926220922302303,-24.041561474621822,-23.58652184228641,-23.27322662906086,-24.09295711559373,-24.33392002744284,-24.97138424718672,-25.92131758469832,-26.815801345297025,0
114932.02+290919.8,-22.836289018359924,-22.996975987622925,-23.03575220569836,-23.074359345614862,-23.40578889720431,-22.55550491836626,-22.662241270275647,-23.44898820625371,-23.703025449572717,-24.22373514950456,-24.73086065729157,-25.492154321506245,0
115102.13+314643.7,-24.39966905220061,-24.451906070618577,-24.68867091076972,-24.720191267369252,-24.771291183851133,-24.29126966790392,-24.104018566999223,-24.183065676492465,-24.980491210673197,-25.523554793117757,-26.11154355339444,-26.899185836217924,0
115106.69+471157.7,-22.68520876135117,-23.116241979498493,-23.609441064058892,-23.60321069121546,-24.090360437478715,-22.01523728187488,-22.07485877703391,-24.096527561417595,-24.30157138595624,-24.769451251165105,-25.886005374477705,-26.683952196066148,0
115111.43+190800.5,-23.111457295687668,-23.243882582533097,-23.539706219322014,-23.550760130245845,-23.96016887704563,-21.96548559396133,-22.30782377777592,-24.01998279973092,-24.485863235221945,-25.04338146560181,-25.9207062413866,-26.76763070324404,0
115139.10+293840.1,-24.17881929419123,-24.29210889458731,-24.58152980651053,-24.624908096288003,-24.690349402353995,-24.19617165538517,-24.12555922276738,-24.6357234026945,-25.01884489153624,-25.431914697669832,-26.170781614380104,-27.08961842509999,0
115312.55+091402.3,-23.671514173995472,-23.889410041563384,-24.20733324954611,-24.31525940873873,-24.47859262302139,-23.479610318927666,-23.451821840660077,-24.906760761296137,-25.01705597888108,-25.806122553702885,-26.380228981752985,-27.22611084171131,0
115315.01+320223.9,-23.84030392708361,-23.91241008918848,-24.206951265041543,-24.239910823385937,-24.40812616867315,-24.29302413222832,-24.06779920853213,-23.87134553034993,-24.612391538044417,-25.05796157638221,-26.31141326286012,-27.16384593249468,0
115324.46+493108.7,-23.16034130884765,-23.124023283019447,-23.35751143095111,-23.504495415441617,-23.838191287116985,-23.27974416238093,-23.418242537000467,-24.084251398193235,-24.550386195662973,-25.25480801085781,-26.37910094483259,-27.143327346806544,0
115407.94+252145.3,-22.93125676210363,-22.965487239590075,-23.166662863989234,-23.26481287591972,-23.456637836989746,-22.699749913527505,-22.709281951914345,-23.531516698189783,-23.93516405058499,-24.368758194131924,-25.35459507834667,-26.066240043373067,0
115412.07+463552.1,-24.26227168098708,-24.449823012931866,-24.682463512541595,-24.70781480064279,-24.81396980253624,-24.116771834490606,-24.151658634421857,-24.85235144823517,-25.08444628139789,-25.75266123807292,-26.58362486472309,-27.499375521121312,0
115554.41+445628.3,-23.82977851513892,-24.074200428263318,-24.35560957087295,-24.392355368300606,-24.683580430085605,-23.68861124204061,-24.03828837894216,-24.962441900294102,-25.230345010786746,-25.712598406645128,-26.061973619362576,-26.87858401836657,0
115652.89+174554.0,-24.60019183045696,-24.72955297384769,-24.99895644311999,-25.01641879231324,-25.142450285497837,-24.664614878078503,-24.50593367450371,-25.14710849314084,-25.557081934707245,-26.15563491582087,-26.696398329738276,-27.64490810230608,0
115845.32+443812.4,-23.19381457077334,-23.462865233186427,-23.67703260795745,-23.80708054247038,-24.03355221087633,-22.83175811981335,-22.671296681473496,-24.379667137876,-24.62058875347643,-25.2782533743686,-26.05735495859713,-26.935482324506243,0
115901.72+510630.7,-22.479723541381265,-22.680390489147285,-22.94736953048307,-23.10043731634281,-23.25706909877336,-21.79896595929565,-22.158924981077224,-23.592861861298218,-24.032452368935346,-24.509351525128,-24.918247141886287,-25.610024689635463,0
115937.47+272819.2,-24.127954712198623,-24.238778535202595,-24.493567834771305,-24.515990645662512,-24.60746679438087,-23.832827421134404,-24.225387009117615,-24.547279168764547,-24.847929676297056,-25.44308686402858,-26.433490170496743,-27.351690223922457,0
120056.61+261512.4,-22.691241976560747,-22.83708104083576,-23.092540383976115,-23.13216036123466,-23.44702661822899,-22.861717198983456,-23.089780038190657,-24.02388815534643,-24.21593327383579,-24.646932003168946,-25.189529336189867,-25.79862268361929,0
120240.68+263138.6,-23.801984326845584,-23.99044322376507,-24.229938611301787,-24.312286645585623,-24.63271797167775,-23.33577788638097,-23.4964620025796,-24.43180984433636,-24.827646656007,-25.03439056755109,-25.827163587790817,-26.578033859497683,0
120348.08+455951.1,-23.248178346802398,-23.34143925450325,-23.55150815991872,-23.62380012050489,-23.947008429369134,-22.989991108018963,-22.93462675018747,-23.906831116622808,-24.19816888393243,-24.78495879655341,-25.71265900052545,-26.361784742878346,0
