SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
085924.35+463717.2,-24.91009665015461,-25.19998744040252,-25.512660863452847,-25.52050366073508,-25.64717538149584,-23.90801136236709,-25.068174678827283,-26.106120287474884,-25.698284489790307,-26.12587363292411,-26.896075369353927,-27.77839513564594,3
090420.88+013038.0,-25.137078784470887,-25.30361564023966,-25.68902278943605,-25.801655071691904,-25.886777398293976,-24.63140533322545,-24.864592576000284,-25.961978260648287,-25.935762285683445,-26.49207094239116,-27.603436169966216,-28.54233034011036,3
090544.26+371028.9,-23.16868792300844,-23.444751067350488,-23.927888085862552,-24.157762320325265,-24.367571416086,-23.4249039134387,-23.375119885769344,-24.611433111358323,-24.81388836350444,-25.669421659016287,-26.37816050557249,-27.327343628158555,3
090745.28+532421.4,-24.215400024338027,-24.3142751006891,-24.61062255748924,-24.613690423000783,-24.699053674456284,-23.353387311863926,-24.12802894318169,-25.050514583163544,-24.875515255277417,-25.259011340232934,-26.15172211151342,-27.04030389392897,3
090916.08+163522.5,-24.964017352466776,-25.005003751785107,-25.29705709670853,-25.47407897040736,-25.62713854233118,-23.31589250774933,-24.82982384399473,-25.753597970292223,-25.65329492799331,-25.96286416889357,-26.761566050266303,-27.695287056903204,3
091239.76+454655.8,-24.309752110206627,-24.53913423505644,-24.88470073633312,-24.9187206846286,-24.992045381243983,-23.77039129776193,-24.48220378181396,-25.267940829543544,-25.104951295476667,-25.977438293009858,-26.53681801072468,-27.34925581608231,3
091440.38+282330.6,-23.980419307300718,-24.02278673390593,-24.29743764361925,-24.37861909205829,-24.43404349069376,-23.76299427127773,-23.858252985510155,-24.870924095408284,-24.80885558211941,-24.92758140511685,-26.03183066048679,-26.910564400188647,3
091638.02+183815.2,-24.745376379709445,-24.883137856702916,-25.2307676778286,-25.42288863079333,-25.51286421916478,-23.563641656653907,-24.82121285336896,-25.768200434493373,-25.637610485501977,-25.862921917370453,-26.37172138794599,-27.283512197118537,3
091741.62+034012.8,-23.213770614462025,-23.41989347154803,-23.6884937623795,-23.728336391712556,-23.84473782119977,-23.28062020044114,-23.233397249923424,-24.11285387413141,-24.088903506069315,-24.727001102626584,-25.219559608382305,-26.11797718714347,3
091845.91+060226.0,-24.250080591466396,-24.4669708377644,-24.751147067726222,-24.723442301762123,-24.88296536203578,-23.37101425957612,-24.11188947223422,-25.17005976589556,-24.73803741987948,-25.264678830222724,-25.969727304049023,-26.880389604956164,3
091858.15+232555.3,-23.75555812030069,-24.11299079117254,-24.483047441954145,-24.44367169372404,-24.630585708187517,-22.906949636127496,-23.24889975932912,-25.136937202115966,-25.213772616623665,-25.454524311258577,-25.90355443408506,-26.732927732521077,3
092105.50+290012.0,-24.9854744508082,-25.1344127541322,-25.511554621209985,-25.652799590957617,-25.81149972873327,-24.36586500717773,-24.776020890505205,-25.92140474546365,-25.899643307328255,-26.27232856349304,-27.022096545362206,-28.012196882254948,3
092131.37+135048.2,-23.60086766820884,-23.91181136225612,-24.263881107371866,-24.289079560427204,-24.573895823275283,-22.547465890906956,-23.585451597023297,-25.196641345249983,-25.13211156146757,-25.78883145952128,-26.08274371834928,-26.80787903756036,3
092358.79+584906.2,-24.85651366713684,-25.018706973641045,-25.415362575186094,-25.517780295198,-25.59473409310188,-24.38730979955506,-24.478150746849025,-25.607913648616424,-25.567815525738013,-26.151701308613045,-26.82228561245861,-27.791314443387883,3
092423.42+064250.6,-24.036245559582703,-24.25556314208818,-24.58775902926387,-24.68200097442611,-24.86683744809192,-24.44454148602885,-24.23787204582904,-25.12384908092079,-25.143982258235862,-25.62669924935157,-26.150399334402017,-26.98692644015812,3
092441.81+295848.3,-24.078473069741,-24.23770152393647,-24.645211890275156,-24.76687569340051,-24.88112258286692,-21.993183069242924,-23.92820237481134,-25.214208670673468,-25.16662633761464,-25.808947302618176,-26.137572615011106,-26.96659219717613,3
092517.12+181247.0,-23.796282409258637,-24.0227706210266,-24.3952780049572,-24.474955520268324,-24.55034102996079,-23.122909145674505,-23.2050498885852,-24.991662908393668,-25.057758279379662,-25.171675450569573,-26.148822698580208,-27.17550979204297,3
092820.79+390446.3,-24.689728029158783,-24.819634560247664,-25.239575460478427,-25.46407099835084,-25.37960755174222,-24.30498402919333,-24.014164124231936,-25.47533295169039,-25.358029369467022,-26.02282944001505,-26.93136740291397,-27.810602296251822,3
093307.84+174534.7,-24.181380337141047,-24.3533214926221,-24.71030691638426,-24.85229065166581,-24.912602754362783,-21.98116717264107,-23.999670119816805,-25.5177878468925,-25.155564983064732,-25.748291185230556,-26.242637683757952,-27.171218725597384,3
093456.60+193740.1,-23.039320692740915,-23.212538363119627,-23.597302178180808,-23.64556637436928,-23.83909409759909,-22.480910864158005,-23.15074273518831,-24.43966004798808,-24.498732835082645,-24.91299059807024,-25.1849966465874,-26.120976633939005,3
094033.75+462315.0,-23.839052957264776,-24.119200448755464,-24.671153142767988,-24.9426410306359,-25.095139689152468,-23.30067732974378,-23.507852995414183,-25.0872763213884,-25.19947258458745,-25.92409722310824,-26.5193076433662,-27.506276082875317,3
094040.86+220250.7,-23.44896806917569,-23.775186382775985,-24.158794782459854,-24.2023136357908,-24.354301775296477,-22.09510047151136,-23.91786195519352,-25.0612069757296,-25.407901376520226,-25.681258984055734,-26.17718799794298,-27.10928441433327,3
094418.84+233119.8,-23.751693055176396,-23.993650597268584,-24.41463128868476,-24.541213009162853,-24.669793108441333,-21.88405319851505,-23.788365012828,-25.24994513706933,-25.58085064512467,-25.899905345219857,-26.38646107758539,-27.124649558404368,3
094430.79+435421.3,-23.402411494542683,-23.61574391752879,-24.02835818639702,-24.126153266343845,-24.318349602015267,-23.5290142443422,-22.875361989722204,-24.23699732795306,-24.36405343118125,-24.90091670933058,-25.55860972751545,-26.243108161757647,3
094735.08+583046.4,-24.351224718975413,-24.401885230933363,-24.671768621568567,-24.782862275959573,-24.94700676077205,-23.027384629290918,-24.09595139480945,-25.071789182134285,-25.080845872507265,-25.41875699473578,-26.07200546777244,-26.95409197061666,3
095206.38+235245.2,-24.104035756658547,-24.323000841006472,-24.609672418387635,-24.796835873386968,-24.91063759162435,-23.60873274573072,-24.376642060216582,-25.35126799113126,-25.33616794653861,-25.868548299186635,-26.23195855036149,-27.054865851083505,3
095207.47+213510.2,-24.52057675689393,-24.59612120005667,-25.03437892929235,-25.19416028343137,-25.382736033593236,-22.766996745855952,-24.262642736858936,-25.66885934306191,-25.45298076400932,-25.961199131596857,-26.54309931862557,-27.5073215424964,3
095303.08+503025.5,-22.471183155302736,-22.602182586587222,-22.857980600417772,-22.88163415762619,-23.128730470465783,-22.03907461908465,-22.205672353105594,-23.628584323807225,-23.278607879966373,-24.041883753552973,-24.471787162004464,-25.326962962147004,3
095616.39+123436.5,-23.92144739485576,-24.165692467929777,-24.603675926163053,-24.78962696586987,-24.989743138769576,-22.582584066034084,-23.67578706600935,-25.18526285971006,-25.21042325203141,-25.605663459595213,-26.237874918937525,-27.236585304258227,3
095651.43+164644.7,-22.83835494804584,-23.2242698317306,-23.560877567510182,-23.64769138065389,-23.90171812577726,-22.31551235780772,-22.51272127856981,-23.80773979176101,-23.876036048673484,-24.521935652075044,-25.28039683958925,-26.183213769331097,3
095702.81+563136.0,-23.58696045047784,-23.83959710149406,-24.207054286111852,-24.355258289149628,-24.432263429353668,-23.66228124789683,-23.53303937693092,-24.670635881451936,-24.514433237135083,-24.95179897924985,-25.194856669582357,-25.9904395810307,3
095711.78+631010.1,-25.24428523271237,-25.46843673675928,-25.80318977860556,-25.86629608897266,-26.074979139558888,-18.712317298679096,-19.10940417310776,-26.343898240283888,-26.263598344462142,-26.534185506924903,-26.91994298754101,-27.87646068356037,3
095811.91+210422.5,-24.00487107822829,-24.03963154012958,-24.363050808513776,-24.497066974632183,-24.649843495855706,-21.95896728646203,-24.00989933514928,-25.232475688938884,-24.433267924857443,-25.66866134863176,-26.01348922637117,-26.9134711351178,3
095837.83+141221.2,-23.57543591003423,-23.75332621151856,-24.068711072999225,-24.21127279538356,-24.29067602954801,-22.495505377829225,-23.71853155754839,-24.858992878825468,-24.76946623259717,-24.877628800469225,-25.3490119511025,-26.179871337904363,3
095905.92+430417.1,-23.9866306191073,-24.2734595425983,-24.59313809350403,-24.64852387267162,-24.87181889243261,-22.71257716817093,-23.900531705209502,-25.294629574812458,-24.83109122801127,-25.34098744765117,-26.03605553342239,-26.885832379144382,3
100102.55+594414.3,-25.64091643240154,-25.724829029941382,-26.10634036618451,-26.26649454579162,-26.33472148068244,-25.169076739408183,-25.165134199092066,-26.35167456336981,-26.37718088895696,-26.678446338592064,-27.397527652160537,-28.435306409091133,3
100157.28+372645.7,-24.41887498319472,-24.58346191515349,-24.939706192600685,-25.073858791301117,-25.24763188966258,-23.79522187922327,-24.19465131435644,-25.623916535865742,-25.563303724643838,-26.023032644634533,-26.48748046237757,-27.40222501642496,3
100254.51+324039.0,-24.211278579473625,-24.48147991783833,-24.90761940903603,-25.084826898385703,-25.27300953122303,-23.4969549197912,-24.334099781038493,-25.310559585176303,-25.136531256287476,-25.52521634165267,-26.74575859852343,-27.565959630586296,3
100306.76+681316.8,-25.590606440198588,-25.863497869983394,-26.324095482452723,-26.610316982294343,-26.73219012423476,-25.01975300526674,-25.278970241910592,-26.993916241529423,-27.046819486430795,-27.40458199906906,-27.906243227147986,-28.760105929822,3
100409.63+564630.2,-24.66252302219529,-24.80556421777788,-25.12173983133197,-25.268015409711552,-25.403949105023443,-23.46240917933255,-24.592101038149544,-25.394993704100987,-25.5268063242947,-25.64694568133668,-26.272101109691864,-27.08649995091893,3
100558.91+305252.9,-23.37746605236651,-23.570167200971603,-23.830356561293407,-23.958267563397595,-24.127886008590583,-22.693403478431687,-22.814782736786466,-24.42706183536125,-24.29266285770393,-25.392930326883427,-26.15582463245377,-27.104174713012284,3
100954.77+522052.8,-24.528619461312523,-24.653508755559347,-24.861574527782302,-24.911171778335905,-25.070722581615364,-19.77134253345914,-24.33210558977117,-25.47560064411795,-24.634869677085256,-25.73260560088183,-26.225850129301584,-27.21617089288274,3
101425.44+244903.1,-23.896157418962105,-24.02279762769004,-24.399460398254472,-24.52329997513096,-24.8229003382344,-21.828307616802416,-23.37500929672488,-25.31979949561257,-24.720679485397408,-25.32729334982068,-26.013013591916376,-26.941988452729746,3
101443.13+581743.3,-24.44279629361478,-24.66736040201049,-24.99504387876578,-25.102977661404708,-25.23785889340143,-23.70962664426164,-24.527461809945407,-25.324760891580965,-24.96265828713065,-25.723939392321007,-26.342194248593028,-27.033918588765456,3
101557.05+010913.7,-24.988909844970863,-25.188541221810407,-25.541956046651872,-25.567175603176032,-25.768998409133427,-24.68882339955095,-25.14711610158133,-25.99417400359019,-25.91836277423328,-26.092895017393047,-26.7613004171476,-27.5454691430596,3
101635.40+614940.9,-24.120371570661195,-24.234311546110277,-24.578080167592272,-24.784100941788044,-25.05557512962964,-23.06994800425452,-23.859196911902316,-25.26130735257854,-25.083376575113327,-25.44065461176529,-26.283878288138045,-27.303776484249145,3
101652.60+194309.3,-24.60467872327846,-24.779692248295422,-25.12598484032849,-25.2843002810302,-25.461137298119358,-19.13395550377703,-17.91330028931077,-25.65847708825708,-25.44123863671653,-25.99813406534094,-26.75270488698285,-27.654511528591232,3
101702.11+353405.4,-23.56794700578143,-23.910482998351537,-24.36179168200051,-24.539659141530134,-24.74379580038928,-22.68750264465957,-23.34968997620573,-25.06332222596136,-24.981434426186567,-24.58425644308362,-26.543314252605533,-27.48533195127157,3
101707.63+095452.4,-24.244310840656528,-24.39557314196464,-24.760163550643608,-24.742312680475436,-24.909054100578928,-23.161931379146925,-24.48099389568724,-25.310002529206624,-25.234936173909265,-25.72022743718042,-26.203027979101737,-27.01018322519867,3
101923.86+534816.0,-24.194887410122416,-24.44132927618316,-24.75148014293025,-24.80768910002815,-24.880794034813423,-23.77470185724145,-24.328447534152676,-25.37641266724555,-25.14240018148605,-25.66826999911399,-25.988813306264127,-26.919851052097044,3
102134.27+255102.6,-23.572734935798568,-23.77708613166705,-24.021313235304174,-24.03831819833672,-24.18162647232572,-22.628515322482805,-23.447453359840704,-24.77135308740054,-24.44862812470714,-25.449537784665512,-25.55362453780866,-26.454813336281145,3
102157.91+263823.9,-23.953561182460238,-24.12242033229169,-24.448788137529817,-24.553249678697927,-24.729202785964578,-21.49905075402901,-23.85919079324607,-25.121922002931328,-24.36873103633325,-25.301961593543822,-26.06698454283886,-26.91763004152277,3
102217.60+281905.8,-23.16713064777414,-23.34913027556628,-23.78919297806385,-23.87559438563696,-24.054144606917504,-22.93888456894005,-22.979467805920088,-24.2922979664705,-24.31137710721104,-24.83064710650732,-25.300365423612647,-26.053955314216765,3
102218.99+013218.8,-25.18409597984761,-25.227889435177467,-25.488136925827487,-25.529643496231905,-25.624632966693337,-24.585196036448075,-25.013597486099897,-25.68353918688314,-25.713687761806145,-26.214286074549708,-27.112250983902708,-27.874771588622043,3
102325.40+274639.0,-22.415835055417205,-22.631451471516307,-22.873586785342464,-23.027381772133488,-23.23382822011117,-22.380747650441197,-22.36673456864914,-23.16064829902428,-23.18667400828459,-23.87558577070719,-24.31979186013139,-25.07841686886765,3
102432.87-023343.9,-23.166464807884815,-23.541279864935483,-24.078046906527533,-24.34924111417056,-24.431848438768213,-23.381432371236624,-23.58861270951903,-24.66998927461569,-24.920885624293145,-25.487646405684742,-25.64429655101974,-26.52895461843848,3
102439.31+290014.8,-23.521313321205724,-23.731619816155064,-24.020713443288948,-24.019019618201337,-24.09736972735889,-23.16100029575093,-23.993586516080903,-24.76275006257692,-24.584339223593886,-25.68896610150625,-25.61556790335036,-26.56990673091356,3
103312.52+501849.5,-23.673194535960874,-24.14245526796745,-24.58942220131184,-24.73074254813299,-24.91709976557022,-21.64539621134025,-23.04553236889074,-25.1390365296865,-25.14356457003509,-25.855862742317264,-26.289560723476736,-27.144274378466758,3
103430.55+241224.4,-23.55782754136027,-23.751770557454652,-24.00512837504444,-24.02767720627882,-24.23027556915716,-22.389591580784813,-23.43355369942472,-24.467374275494368,-24.53721614983863,-25.1240097328959,-25.911862434229292,-26.72325598354036,3
103444.85+160056.6,-24.40652604306502,-24.52042939904412,-24.894718206276977,-25.107878659088342,-25.351292247602046,-22.673896401194384,-24.25320291675462,-25.694446460369523,-25.54388175098548,-25.57928151260749,-26.622309263864764,-27.575333067069277,3
103703.91+230330.3,-23.63228385536048,-23.737157379967847,-24.126368795725043,-24.265026361317076,-24.5325409979445,-21.53604177431019,-23.468698052017952,-24.77443703462811,-25.43295225089188,-25.804899033901837,-25.72708734998493,-26.607892077328664,3
103848.12+372924.5,-24.130204247762794,-24.370064948662066,-24.747363684097994,-24.825927542317007,-24.956379156523788,-22.794202559608305,-24.13959523154364,-25.41218493319369,-25.320427295051307,-25.431354560580395,-25.899495465664245,-26.60276476478915,3
104146.77+523328.2,-24.88656189652112,-25.02227562164807,-25.324439842557428,-25.25023827529049,-25.39939752620149,-24.632159559818685,-24.432502460640794,-25.248756498468342,-24.9568059760734,-25.793763489126466,-26.40994934312781,-27.243660193656847,3
104335.86+115129.1,-25.779138670120386,-25.950438007480663,-26.2595727451846,-26.353290642006733,-26.479098719310763,-24.91027324152423,-25.47232200296854,-26.429049648606043,-26.38799955069374,-26.79526136182117,-27.72146460153536,-28.681238289886757,3
104424.95+465213.1,-23.718467743267222,-23.951898111050564,-24.2540226604658,-24.36293226181084,-24.40587098362112,-23.955409889555668,-24.08833745625196,-24.363305966811872,-24.44896063904661,-25.22016410438541,-25.742627158779463,-26.485345491218485,3
104529.74+013350.6,-23.98253327392609,-24.184352880963058,-24.55157898426598,-24.7514264084578,-24.82627594125547,-23.553943999849043,-23.62329572941999,-25.00457326656347,-25.06016919698205,-25.364995285529336,-25.91036724502355,-26.953307962489006,3
104839.02+234458.8,-24.17483127354176,-24.2786851136564,-24.55788537039828,-24.720806817213827,-24.941664244188424,-22.706737784118843,-23.99531123975234,-25.158876976194303,-25.22315470445277,-25.36039048729617,-26.300125165133664,-27.159145706886424,3
105118.31+325752.6,-24.366896082620062,-24.545308228238984,-24.86233941698227,-24.855508760456537,-24.983692744646607,-23.71886049594149,-24.039639436987017,-24.86427661321512,-24.845039657627577,-25.50577752125047,-26.38937298777068,-27.23577377824197,3
105256.96+372831.3,-24.583314894684374,-24.691269060629576,-24.988646134464517,-25.135932592350397,-25.37742281235064,-23.40595729695016,-24.490103762557656,-25.27073857276412,-25.346791482503143,-25.73553176560579,-26.361424281991496,-27.2591551628948,3
105540.81+421241.2,-23.5825892222033,-23.753641522429607,-24.02281547500555,-24.103123527435585,-24.164199137414656,-23.771871552305623,-23.346470769204377,-24.390833314837835,-24.37267115941751,-25.177745140875903,-25.286059629236632,-26.159694974852037,3
105544.09+210642.6,-23.528141217429884,-23.70884534893856,-24.164811530283973,-24.2861478689872,-24.45236021668238,-23.010761390747923,-23.511445028310725,-24.76963019975056,-23.753111615286567,-25.39821270564445,-25.575234388611317,-26.381013474701493,3
105625.27+163621.0,-23.09112423951157,-23.329568786098108,-23.742476474000977,-23.84505031318914,-24.02046858445143,-22.259287146874808,-22.492509767562048,-23.77303663137291,-23.594751327366616,-24.2044125586826,-25.132616309760333,-26.046622720803043,3
105727.54+213722.9,-25.080284939086813,-25.202591479647133,-25.56402693208824,-25.678696204505336,-25.80669179659964,-24.01577604499273,-24.82111401497243,-25.8281029508656,-25.44807220330037,-25.64062487693315,-26.39795929411473,-27.23684922644417,3
105829.18+243437.0,-24.616740829463037,-24.63173779207717,-24.87572118925732,-24.980880738473044,-25.1558405773259,-23.81103606999105,-24.437352596291397,-25.33485155094967,-25.44808655249065,-25.74135239540276,-26.487298593520613,-27.45717480062197,3
105910.89+051935.4,-24.050718863901672,-24.26685159516864,-24.62013144932997,-24.74878479775588,-24.90184819539873,-23.5479006068482,-23.89898649668827,-25.20385275069724,-25.005886233921355,-26.026654207413,-26.33066108751672,-27.225945332390665,3
105958.82+251708.8,-24.12097122691277,-24.240557672133065,-24.53409354950181,-24.563322426162507,-24.65017797096512,-24.373650085249253,-24.216397023385493,-24.88832411035885,-24.796683501314508,-25.08209517842016,-25.89408827973434,-26.75467798719857,3
110535.66+310804.5,-23.765413116656845,-23.854113055977493,-24.22219461412827,-24.26491566287776,-24.394014351379365,-22.75180016240003,-23.354292488381468,-24.280880707268736,-24.2897939374424,-24.96702213362298,-25.694393540460126,-26.678183840160543,3
111206.94+352741.2,-24.66379361663919,-24.769903380782758,-25.086885581726563,-25.17809993315292,-25.32626248515968,-21.939143302299644,-24.620618671304808,-25.490661863660005,-25.05017113539124,-25.80497277143934,-26.33526542082805,-27.282572823576817,3
111239.11+353928.2,-23.821088466083182,-24.021832053591044,-24.255603512038903,-24.293224109358142,-24.42292521038568,-24.06022446897056,-23.945298054680485,-24.71200896816848,-24.736138233787653,-25.127041118226305,-25.94997309049519,-27.00359194675904,3
111307.45+253108.2,-24.479525530455312,-24.55769256476207,-24.8373333695024,-24.90580793921867,-25.00303794252272,-23.891607839944776,-24.316764701411795,-25.208487985382423,-25.210827786472624,-25.58343398708892,-26.421780548251014,-27.366209090124844,3
111438.71+403720.3,-24.390168755817488,-24.618089257455463,-24.99164858671822,-24.99850947165688,-25.18138973707242,-23.80256684943801,-24.197509594707984,-25.427959066600085,-25.067405636608974,-25.897976722216555,-26.20278505125801,-27.02373404621368,3
111458.11+511738.4,-24.435194543890244,-24.590871484456937,-24.917243357272586,-24.98022942643806,-25.09061428502658,-24.476011977500622,-24.10486549571555,-25.00137596827709,-24.67642350428106,-25.62457031361846,-26.62130225856729,-27.59207631802709,3
111537.94+542725.3,-22.392693807530613,-22.585779586640918,-22.99089129402929,-23.160092451306944,-23.432257075010494,-21.93110598805427,-22.687467077896848,-23.969862526255376,-23.862800268275308,-24.44983996728932,-24.93388109855517,-25.67119457015064,3
112021.13+404517.2,-24.231118391688938,-24.425612479525867,-24.870768273570736,-24.97471189122168,-25.162073159268715,-23.66072092493764,-23.65879406106134,-24.570657081966576,-24.52790825181726,-24.96686918552048,-26.12426056785518,-26.9861189818056,3
112209.46+192204.8,-24.141162915339496,-24.2843338266962,-24.70213513594035,-24.77533621897912,-24.89591617503728,-22.91486767221591,-23.864245332889592,-25.041762308182097,-25.04143355026157,-25.74814707763655,-26.360263586891808,-27.337443265249703,3
112621.25+343628.9,-23.47836505350241,-23.6692007436668,-23.95451094236121,-24.01184547688284,-24.181383252366555,-20.94326924055064,-22.498031900101065,-24.47990032176296,-24.31544200250002,-24.70079591751761,-25.17209588569387,-26.02647124688429,3
112624.58+414155.7,-22.66534593804216,-22.97454984129384,-23.313034910815745,-23.43714884150098,-23.69741073882031,-22.04154545986061,-22.45726420635265,-23.970403713844465,-23.99454352846737,-24.365732673616687,-25.16518688165598,-26.053529357933275,3
112736.38+265450.5,-23.57487354959684,-23.80472542171015,-24.274693226374488,-24.368696127650946,-24.480136272434027,-23.457966553481977,-23.42873319178789,-24.200190399402825,-24.355066780211143,-24.91142070521033,-25.484788508778607,-26.303241748568684,3
112843.08+462529.2,-24.64496732406428,-24.756093269722363,-25.12295199400404,-25.30474700049753,-25.502052228680288,-22.883989067833063,-24.502350774509896,-25.58432828275415,-25.540145908221863,-25.835618474651568,-26.472747412081063,-27.34731234603844,3
113245.23+244840.5,-23.11611641366159,-23.36980535620046,-23.826173130143253,-24.07326944590877,-24.370951404000724,-22.108761538443,-22.62755870437221,-24.421295337406224,-24.358013391716767,-24.880316429216496,-25.24044145734695,-26.039066031184905,3
113321.24+130643.1,-23.69321585102658,-23.89825571683813,-24.3313647953246,-24.51913676662423,-24.656598943690856,-22.270606287006505,-23.551281442608783,-24.71624062472269,-24.59360080685329,-25.260307341772364,-25.980456215148568,-26.85665877082598,3
113338.63+220026.8,-23.26892743092327,-23.75933534762687,-24.176647604004017,-24.29015398193901,-24.472707259610388,-21.57394530500796,-22.3981592141047,-24.5544116766559,-24.567279711904245,-25.603300496167638,-26.37897257860221,-27.32133250838683,3
113427.80+414722.0,-23.67259150080794,-24.014453406828927,-24.36485836128361,-24.392917229759117,-24.59314306727433,-22.17343489685345,-23.296652527607076,-24.92332204324754,-25.011500845693323,-25.30288312514734,-25.837746023758104,-26.83386546620285,3
113809.20+680738.6,-23.605495839765023,-23.84524300228392,-24.250713447926422,-24.394328426757284,-24.54448555005196,-23.27377174584413,-23.54079374800081,-24.58485202647978,-24.608016939326014,-25.01935221698287,-25.298479635055173,-26.11122550917416,3
113944.64+121436.0,-23.641551238373417,-23.864305025400384,-24.350308253092063,-24.509038091627414,-24.70212034257089,-22.84319385113451,-22.873148472819025,-24.786127333819003,-24.78863911655723,-25.527421379398465,-26.087940532560147,-26.90707962156779,3
114046.06+113649.5,-23.762920026505743,-23.959360777113005,-24.20547473238495,-24.26205594907813,-24.37026047029405,-23.73715982846534,-23.84598172625349,-24.63485041294789,-24.53062383205052,-25.470320691290265,-25.71667309860808,-26.55648001645237,3
114114.61-032623.8,-23.89036649399208,-24.11457637790742,-24.53678685308779,-24.70586450365785,-24.835717429710588,-22.04531228381991,-23.302459700352795,-25.118801228970295,-25.563245883324527,-25.924246189285032,-26.711455434381072,-27.642816117413822,3
114552.18+620633.6,-24.7052014189942,-24.80572861251048,-25.091452684044214,-25.252285954868707,-25.331223860712463,-24.49926051354013,-24.814763767281413,-25.43535559878761,-25.478119503448102,-25.897296108436244,-26.72940641733956,-27.692332143535992,3
114804.00+453428.2,-24.48242540396899,-24.510115021284943,-24.7405596080016,-24.7159926852708,-24.81537751445208,-23.79042941530718,-24.128466538876832,-24.711658910319898,-24.8814012443105,-25.461068447720468,-26.02774946510069,-27.005719337959007,3
115050.82+110725.9,-24.021745775945867,-24.264314792652783,-24.638034231660637,-24.7470253167058,-24.93701622087401,-22.92592634217003,-23.325775603109744,-25.2141675316182,-24.83150745628592,-25.168426498923047,-25.641402952743267,-26.39197647294534,3
115109.30+472855.6,-24.67256389767302,-24.876711471286796,-25.18621845180582,-25.27508713887876,-25.37597361798284,-23.58018356133712,-24.478625025168828,-25.717746332350867,-25.29512793069643,-25.945627708444533,-26.51307392810936,-27.285303200675795,3
115504.07+034850.3,-23.81746449330991,-24.292210543070272,-24.52656628561858,-24.5349401447495,-24.685632228859856,-22.013921618708405,-23.761734321550424,-25.321238394459037,-25.60964808031529,-26.02079103004636,-26.599894909279307,-27.410212245591165,3
115518.29+193942.2,-25.594921076292973,-25.640595942171352,-25.963123570544788,-26.02483649752334,-26.14737944699346,-23.76701775552196,-25.04862853231351,-26.456482090106608,-26.45565263429448,-26.963727034054884,-27.49990152624488,-28.3843896626695,3
120216.23+262604.0,-24.478274036753785,-24.653194078452845,-25.033884084671648,-25.26620205297333,-25.342080275740447,-22.82211824914575,-23.97880022808454,-25.519227542603552,-25.65928021527928,-26.179934531759365,-26.92827304188761,-27.839429688392187,3
120303.29+355736.4,-24.92862966154521,-24.92954083623744,-25.21913716497287,-25.429339726398965,-25.661812183971417,-24.20645792471513,-25.069948145709485,-25.60661641786235,-25.830634987068585,-26.169332123226564,-26.94029834920868,-27.938913565183935,3
120329.85+480313.6,-25.62844521050916,-25.61704438230864,-26.0160021670506,-26.04027859767843,-26.14865625016271,-25.22411914493827,-25.56070834603313,-26.22426036234869,-26.14450798745386,-26.34680286198877,-26.378401669156403,-27.237559957727512,3
120333.19+513014.2,-24.699633137468616,-24.914150002252864,-25.34330122636477,-25.47571199916012,-25.65036316148606,-24.052429235511383,-24.78827451680894,-25.85236555044997,-25.78240292309982,-25.809220133741647,-26.2923001964543,-27.20344503769512,3
120633.07+412536.1,-23.35743534598315,-23.77249053902317,-24.382760914935336,-24.55784045876112,-24.779911892245863,-22.33099885033408,-22.108471731955724,-24.698312275927226,-24.818067737016133,-25.543581201804678,-26.35729626010788,-27.28559726482356,3
120734.62+150643.7,-23.46587278938776,-24.132574518521253,-24.675335467663047,-24.958248214503843,-25.13808601613932,-20.90037527503928,-22.15710201371045,-25.3691290057099,-25.314102800929025,-26.04189938715071,-26.548943566960283,-27.463763065750395,3
120821.99+221958.1,-22.9855182581086,-23.363760917457984,-23.783873630433355,-23.92230318977133,-24.141823092388893,-22.525902883089763,-23.27814990170692,-25.22135660285367,-25.235363266268312,-25.43313224798751,-25.483728687960937,-26.22771678917785,3
120853.62+170001.5,-24.363128388609955,-24.51226550745846,-24.84763877110872,-25.00480837503682,-25.105909277445043,-22.277300637783146,-24.09689103482794,-25.227233025097984,-25.66075406972584,-25.8911054874221,-26.42395307681299,-27.34449956354352,3
121044.02+190939.0,-23.671682849694072,-24.07442339109517,-24.407267195127037,-24.4071620347719,-24.61883358792887,-22.848669527138394,-23.7443631985643,-25.354109990940884,-25.331909937328085,-25.44047135268955,-26.21473842277801,-27.08076881675333,3
121232.46+430133.3,-23.92483707484678,-24.13538515406132,-24.517049782067662,-24.69733945046618,-24.90350996511037,-21.4954290371156,-23.162435532004952,-24.99325759391113,-24.995168462285957,-25.78847461328298,-26.23718099094776,-27.206267480592476,3
121309.11+140832.2,-23.749064346277528,-24.05987026387793,-24.386127625135195,-24.43136061679313,-24.677540033771862,-23.605292684910676,-23.99258027534255,-24.94557883571281,-24.80991843151457,-25.2642640035416,-26.16316666121311,-26.953271166839045,3
121340.21+255156.5,-23.71816441483885,-24.0997364487222,-24.49401113921036,-24.653030180736422,-24.833799772304683,-22.816267745706813,-23.35502872728333,-25.213521590618765,-25.114272686670624,-26.080277833725923,-26.677116974013984,-27.68775820170658,3
121453.37+185359.7,-24.16033281719738,-24.44019140301452,-24.94953898210259,-25.208582408739005,-25.42266233523681,-18.31329765377748,-16.438337470595485,-25.599136725113397,-25.619069774147384,-25.96646402916445,-26.86223413847731,-27.80963234474835,3
