SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
105945.23+144142.9,-24.45803059903672,-24.644802286263342,-25.041409965424627,-25.22825638420582,-25.34890737292763,-24.715907941164136,-24.58888277583709,-25.66039041543892,-25.82726573992711,-26.32629953713624,-26.62402192613952,-27.524755907789952,1
110046.80+345502.7,-23.86745239716196,-24.01954660491711,-24.39573321698041,-24.491915747712632,-24.632477103374377,-23.80554198109397,-23.76156731391475,-24.29318042161003,-24.672845929421214,-24.777857805570697,-26.10935061426462,-26.913543184720684,1
110057.35+213109.2,-23.7470713176724,-23.783849003789367,-24.05546590973058,-24.20228971966409,-24.36110902637515,-22.73581154526851,-23.06620022933454,-24.014928431910185,-24.352505105458185,-24.70393227031087,-25.64738358018441,-26.483259126289997,1
110105.95+465159.6,-24.209643207664826,-24.336390370439428,-24.756363587401648,-24.95355228536217,-25.184032810501567,-23.80703155253094,-23.938940657919492,-25.4047371451766,-25.55157435587387,-25.85562420023806,-26.649611605328584,-27.539844316385462,1
110250.34+454230.8,-24.178246329725177,-24.26143425680685,-24.56962952614373,-24.699017643591343,-24.79086438481625,-23.702579200091943,-23.93036069150709,-24.91680185974337,-25.02056738387505,-25.39772634279393,-26.409659622287656,-27.31114920483848,1
110303.52+115816.6,-23.076316930928787,-23.321955892793937,-23.64295947139169,-23.823497866628134,-24.191494129712204,-20.918719914040903,-22.75147053744284,-25.012187078652197,-25.426710127840064,-25.48352309644835,-25.68346304579024,-26.3814209110236,1
110327.43+294810.2,-24.403995663972392,-24.420673978174012,-24.68334462351858,-24.750017242983485,-24.839815819856977,-22.962770483138943,-24.21084146292327,-25.06160913284611,-25.341498557371253,-25.70552536084343,-26.080002238124575,-26.87563888339595,1
110539.64+041448.2,-23.339971233075143,-23.651748356734497,-24.18742950267885,-24.315685311751245,-24.55904301709138,-22.83848950090252,-23.128273724980637,-24.519565651494656,-24.49074995160529,-24.875046117671243,-25.10594314426445,-25.704687546625063,1
110628.80+114336.5,-23.909284709852987,-24.018473595299216,-24.414204605644382,-24.52787988467441,-24.72523124872953,-22.89156018836546,-23.79849628658083,-25.06052052392804,-25.2647772344243,-25.38139364545787,-26.08584151293169,-26.845066750422877,1
110704.52+320630.0,-21.859555017958755,-22.148289371613014,-22.81993497543232,-23.024923190560425,-22.95513675802188,-22.082162007042555,-21.78237443869038,-23.306299584576145,-23.64896602160314,-24.009466533819047,-24.51018788799447,-25.32783412515498,1
110705.74+105746.4,-23.81205678028036,-24.03097280450265,-24.414024756449248,-24.52131386794205,-24.63126683913173,-23.4617731112157,-23.42566611226881,-24.428921813362983,-24.733671040851643,-24.952000624953,-25.92403260078939,-26.749447548728448,1
110715.04+162802.2,-24.717802627773544,-25.035606709465107,-25.40259160363784,-25.454464619686533,-25.635155286188617,-24.685551475638327,-24.93896110256021,-25.99161597269415,-26.221737273497244,-26.426596078011443,-26.37621541124642,-27.28709711730407,1
110913.60+044503.0,-22.9178894783134,-23.413157843258844,-23.741951637741007,-23.861279009246424,-23.97760484733658,-21.60173138876984,-22.394045754339736,-24.268716299629013,-24.93147379341955,-25.050666844767782,-25.90645399551615,-26.8261095631594,1
111138.65+575030.0,-23.339833829738836,-23.52922354870081,-23.935189729329096,-24.012621874455807,-24.14346736114288,-23.11559235129531,-23.121391969869453,-23.81668843498789,-24.089688102500546,-24.45139549980041,-24.896065169734904,-25.829257313219934,1
111523.70+615654.0,-24.005442345724614,-24.190842227518875,-24.601177083710244,-24.75656480566266,-24.824717940066783,-22.97606370094801,-23.53920397618461,-24.829263567322734,-25.20258554180779,-24.54667376177017,-25.896749604865995,-26.80416798419734,1
111527.15+222539.9,-23.2672883733235,-23.281763628089863,-23.4681311929531,-23.41854835829688,-23.62884542678197,-23.402354409605028,-23.419789669470354,-23.598178315718137,-24.45857168416571,-24.47534985194565,-24.94845606188839,-25.685009391599127,1
111816.35+173846.0,-23.789365255057643,-24.263997912540614,-24.859019360986338,-25.196595571717538,-25.52339985359555,-21.839895069567923,-23.040325576239823,-25.43497220539788,-25.398856021898386,-25.83241672500444,-25.967936803866063,-26.562712289858677,1
111909.51+153216.4,-24.3968938543232,-24.730617783459135,-24.92956525492548,-25.157582965672773,-25.329513385973595,-21.78863982164877,-22.945151643413457,-25.23872076771648,-25.620062882620388,-26.067756289203853,-26.702350964965408,-27.64374897943415,1
111955.86+562910.2,-23.925229988888315,-24.019287788289105,-24.41755917788477,-24.53324589510872,-24.640404684932808,-23.251584496572992,-23.74014362466744,-24.627080087923108,-24.944038055474323,-25.4589067537352,-26.04664003793051,-26.921553189698468,1
112015.89+660744.1,-22.3698311672153,-22.58739086175179,-22.97842135744194,-23.10820478293423,-23.354425952500613,-21.68986034685225,-21.764980103693457,-23.52003566651051,-24.20980462642964,-24.641763950263936,-24.326812874512616,-25.11068614739132,1
112158.36+651716.2,-23.666648820792027,-23.95531381770628,-24.37517868722901,-24.409672521867712,-24.551464016572712,-21.371225871269704,-22.03670308002914,-24.35902947614486,-24.600555038254807,-25.030638114183184,-25.807003026294808,-26.751386538009967,1
112211.55+423709.4,-25.11456665239688,-25.188507154991814,-25.363141982156957,-25.370066754812463,-25.481054825402644,-24.14542737456577,-24.83633867148941,-25.79934660121523,-26.08172096870727,-26.343566556808646,-27.12251032865832,-28.014835717228117,1
112321.33+541118.4,-24.943396794016547,-24.890649039584336,-25.07089847023275,-25.19630818882297,-25.31993837618208,-22.610767124804127,-24.29155343785866,-25.195617343338323,-25.695837178631145,-25.6666009841384,-26.063851408815484,-26.946504143597053,1
112511.72+565503.1,-23.56318112997964,-23.747078149905324,-24.036466160857128,-24.15368687745489,-24.25474515849376,-23.782527327554863,-23.75865261935868,-24.4366180957334,-24.64763800213938,-24.95174375431729,-26.180252408778955,-27.051443855340597,1
112753.14+320437.6,-23.615082869847463,-23.857966526882784,-24.31047834674639,-24.51075323513869,-24.72876507618836,-22.778882360427325,-23.25766422552635,-24.860934229895864,-25.20411293994011,-24.92077858017428,-25.11359690706826,-25.85013542822075,1
112946.01-012140.5,-23.8044305428344,-24.14866838271559,-24.493879695402303,-24.521922410243647,-24.729104418235345,-23.610173099320992,-24.209811849809427,-25.02757472355919,-25.300502186132707,-25.32277782919664,-25.785123576636725,-26.546659516420185,1
113331.00+564542.6,-23.83241674978457,-24.00461794105764,-24.362267575536023,-24.54808468567653,-24.64029258821561,-23.420085035430382,-23.91217762390275,-24.59346700595144,-25.10439047295773,-25.39773117717399,-26.350869868218357,-27.228055286213564,1
113517.40+581258.7,-21.1371952783762,-21.765265172410945,-22.27839950069071,-22.517427443504875,-22.772728010722563,-20.56386193018863,-21.033074039401946,-22.732874511833003,-23.09845787860953,-22.910466559784656,-23.43618779034967,-23.95834485366495,1
113635.95+063113.6,-24.01926091690886,-24.20271905996176,-24.536748585293903,-24.585151697266305,-24.778688422747315,-23.701231175722747,-23.694028708849626,-24.71046944747969,-24.892900158365254,-25.07129252335873,-25.67498309315264,-26.561553347961866,1
113923.66+002301.6,-23.707393218473136,-23.90977690203571,-24.198524827423743,-24.26820871340566,-24.487443292382164,-22.241108667630822,-22.89890794490904,-24.00715802979637,-24.73765817025061,-25.026120124594737,-25.75585398094948,-26.68955354452225,1
114022.41+081519.3,-23.586107606559967,-23.89432481209356,-24.22498594866427,-24.28853689067779,-24.52889217900644,-22.709799029426005,-23.639587157521028,-24.960914054841226,-25.22174788835674,-25.781274721829007,-25.535324407268096,-26.340589127929714,1
114313.45+002937.7,-23.11109233014386,-23.4573982011174,-23.8345264475947,-23.87634575794644,-24.08731682040628,-22.47822337853645,-23.026276076235067,-24.539304122977,-24.80035019474336,-25.38259947350508,-25.22985229790573,-25.989895874174568,1
114315.75+111351.7,-23.504323406803746,-23.680054470281952,-24.03733872842242,-24.07785171843963,-24.225532126491228,-23.441813437434696,-23.09368411395189,-24.413337123018668,-24.51718732435514,-25.119411064076637,-25.41026160657329,-26.2697051906424,1
114337.89+231502.4,-23.94006541959978,-24.20279137708356,-24.569062762576955,-24.681452866467723,-24.816247503531088,-24.044056901688023,-24.41767887580368,-25.24247476611044,-25.226648683820905,-25.349300893508,-25.77275609977561,-26.4219264290123,1
114435.62+463757.5,-23.962113755434373,-24.24492782371245,-24.70333022650918,-24.968509838475292,-25.06302325613334,-23.63083142575126,-23.505917249505075,-24.930515606866447,-25.174714441325516,-25.565309164030136,-26.46258756804472,-27.382358891327343,1
114639.47+295404.5,-23.673869897998607,-23.885916485346797,-24.232397401685454,-24.277788833583703,-24.37581585583408,-22.724705761319168,-23.425149560669613,-24.30829166729097,-24.64178552299717,-24.865003901043256,-25.52159625356868,-26.341298748053152,1
114742.64+500001.1,-24.27681850976855,-24.35785441215956,-24.64058918653916,-24.696140336204028,-24.825534587075783,-22.655748475671277,-24.12857530267801,-24.818795603469663,-25.549339913602964,-25.480754610858444,-26.017048855780462,-26.97273587686785,1
114839.99+510937.2,-22.085017841752848,-22.292211864363708,-22.56470689169424,-22.648375305770013,-22.702318658721527,-21.150365504878028,-21.58522378670935,-23.09506948315649,-23.20720987504764,-23.149769963722765,-23.79714601550667,-24.43533612482949,1
114903.47+220424.3,-23.901601064712825,-24.10380795309021,-24.52225319491506,-24.679137687812705,-24.777497798407133,-23.590203579264035,-23.706000791419434,-24.78036572774973,-24.8535349921144,-24.72821462372293,-25.784841262567507,-26.66590270713694,1
115353.35+502633.9,-22.80129487274966,-23.18630630085115,-23.61419740507796,-23.727406206290667,-23.92285697109898,-20.25949868476493,-22.00775467543737,-24.4296509109366,-24.7822964997588,-24.904617182132395,-24.6058543976366,-25.132495297648376,1
115412.54-000153.2,-24.34620703993195,-24.483356379792347,-24.782826894449837,-24.92381758796545,-24.986897464288788,-23.800819324904435,-23.955227863942515,-25.09229085875393,-25.21597785636804,-25.74119468238256,-26.53178799735774,-27.439583471501177,1
115426.59+583153.3,-23.70893281813093,-24.15277159909457,-24.655373780823503,-24.89534140259107,-25.15186416107438,-23.00211925945977,-23.668579715499195,-25.52224548522837,-25.655042359539102,-25.764942992015104,-25.795464897256597,-26.31788182968501,1
115651.65+115636.2,-24.596066862024223,-24.856156676130663,-25.21639035497966,-25.28890682464956,-25.47677007628092,-24.04322858769449,-24.22099356272864,-25.55498350868138,-25.716446921570185,-26.07716528072898,-26.45869772357895,-27.296271610477504,1
115847.39+271342.5,-23.654785078454285,-23.61125653516952,-23.93489733925956,-24.07690999488589,-24.192552459516342,-23.672843049518885,-23.423116806482568,-24.57297920434927,-25.16873391095799,-25.088657308022896,-25.556060366842573,-26.393472699957265,1
120608.65+442300.7,-23.567264588431293,-23.92837589028916,-24.38185703389266,-24.600775354044917,-24.86237716093072,-22.45566408546034,-23.557152546880552,-25.347923295231844,-25.300112767784988,-25.2913392530486,-25.27552009057034,-25.944843345393387,1
120934.19+403425.1,-24.030892189950205,-24.10636640795031,-24.385033403373303,-24.399953834310946,-24.49263187846247,-23.83640865842748,-23.78317485178823,-24.284031122777197,-24.59111948955351,-24.729818198063622,-25.78236315542962,-26.632512374505403,1
120934.46-022245.3,-23.494618402903964,-23.67895414103659,-23.95989278267537,-24.13295341936441,-24.273688771044142,-24.30288033983121,-23.98627759570136,-24.367939355397883,-24.715749744356685,-24.82687531684029,-26.13422211409576,-27.022607155180825,1
121032.34+450020.6,-23.69214633375865,-23.816401500586476,-24.15733486383452,-24.244380497145983,-24.514739071048623,-23.116469999726892,-23.272342641635408,-24.48491155991877,-24.591458267261736,-24.744800400140807,-25.199717731967876,-26.002978852066565,1
121427.00+350907.5,-24.263818359430807,-24.409469397268754,-24.720494606296977,-24.89442077967527,-24.988369543622813,-24.08427978322733,-24.327574628468472,-25.06770769747044,-25.19928308178847,-25.717167494474182,-26.44962586206116,-27.35185989289821,1
121430.55+082508.1,-23.98264502434378,-24.26471287283436,-24.579322741051428,-24.659126743127658,-24.837408617971576,-23.328501801762204,-23.871743690533886,-24.984804820615945,-25.17161444481533,-25.147950180080848,-25.76573411840914,-26.5419779760976,1
121509.22+330955.1,-24.838142164513307,-25.048609306064897,-25.37909094703013,-25.33776246565656,-25.480727990625955,-24.865070377058156,-24.877694339251843,-25.51366136220244,-25.689349980741184,-26.01703540866836,-26.76351229715037,-27.603494894389097,1
121509.95+462715.1,-24.153453521964675,-24.355292224821746,-24.64308259959488,-24.59830919422442,-24.78982516344378,-23.026820214348685,-23.793160753255933,-24.772561216725496,-25.270330309412383,-25.254251076782385,-25.77368286161741,-26.62927543285465,1
121537.41+471353.3,-22.847311463090183,-23.187743928443467,-23.83620889069901,-24.027863625462228,-24.153634149905525,-21.75570839335579,-22.006406145264386,-24.24805847225312,-24.842808647166997,-24.895974918167763,-25.416234763733264,-26.39114268189364,1
121707.70+604850.7,-24.4450760751432,-24.650594571864524,-24.950641229338736,-25.06860380556459,-25.18723314572141,-24.066746843664237,-24.505683696745905,-25.439982632087787,-25.59764715543369,-26.00554158284171,-26.724109438694587,-27.57830636749972,1
121756.87+252927.5,-23.24200254867477,-23.46997309549079,-23.86478740391375,-23.904730230784384,-24.085795823404755,-23.06567192449872,-23.442536785763316,-24.031652542245897,-24.4707817104294,-24.663619879787472,-25.266180456163305,-26.0831173436248,1
122039.35+171820.7,-22.62734902295189,-22.782062036371805,-23.15749114925431,-23.16965006595525,-23.32180196638192,-22.70011811703616,-22.76003704087017,-23.22893329396643,-23.88898189613064,-23.81862098866883,-24.335233226707803,-25.0136010051718,1
122115.32-020253.3,-24.235122148768657,-24.35599682419836,-24.676768639438237,-24.68086127923271,-24.819145925994345,-23.31130639257185,-23.972899209049817,-25.002763557086293,-25.11427144715091,-25.46302818401682,-25.718925236447596,-26.602522191629387,1
122210.00+271902.4,-23.77702803206556,-23.9042132396508,-24.257381335706988,-24.32373394477724,-24.56133471453915,-23.725330313927262,-23.720693077214637,-24.315057916009216,-24.58108151502496,-24.72398405656131,-25.347210956120048,-26.170045047026484,1
122346.52+274232.6,-23.68287631190577,-23.72036263294332,-23.999640628259428,-24.074864144417965,-24.13476506002609,-23.54458976243464,-23.44663024533737,-23.559087299968525,-25.05953329531069,-25.13077685038417,-25.984805140209364,-26.83342056543748,1
122525.89+305920.2,-24.446205033508832,-24.51545464106778,-24.77351692627829,-24.91553463678129,-25.04414498439685,-24.165598928045164,-24.33239978124133,-25.075307265906023,-25.34796459036698,-25.763867018027504,-26.854966349960225,-27.8040184359612,1
122631.50+205522.0,-23.675821054760497,-23.891457677517263,-24.28166338051321,-24.39141554394471,-24.51114982463324,-23.598358380111048,-23.44234960529695,-24.691255992140285,-24.9020049999958,-24.98516441659789,-26.17639348514067,-27.09029660386764,1
122644.22+063853.1,-23.947501221810285,-24.025979783684846,-24.639051677884343,-24.786120294389807,-25.236468097538687,-23.191762352071613,-22.681866049372186,-24.803165815630464,-24.97303263070575,-25.381084988214965,-25.159602741516235,-25.475807098372407,1
122811.73+202352.4,-23.948433300083835,-23.97404393901656,-24.37804098680171,-24.52584268950627,-24.73825007582203,-24.0000357024718,-23.911819648628523,-24.74542695267492,-25.378326643806226,-25.265159157787508,-25.554843344677067,-26.29261471149661,1
122855.08+671927.2,-22.902546098082663,-23.2505259438267,-23.745463781730123,-23.91975586193542,-24.069649869366614,-21.60723334160627,-22.23427313687261,-24.094711167734022,-24.93947526153048,-24.956429806338697,-25.848645480639608,-26.76214962714183,1
122924.14+410509.6,-24.431897503610596,-24.55357002547433,-24.83490692001833,-24.956749918074877,-25.022066760487725,-24.01814392533693,-24.0458459073259,-24.97045535343096,-25.162675321412262,-25.432715670344678,-26.134259075339703,-26.99585421127569,1
123118.08+552825.3,-23.46370856712508,-23.62642990034758,-23.85003366056085,-23.877757967229616,-24.043497592443785,-23.085761275717136,-22.833128257262267,-23.956614338737023,-24.969184984579467,-24.89328561985236,-25.37842391945478,-26.22793368798731,1
123229.69+641115.1,-23.68446858444896,-23.825611620021498,-24.16049488166185,-24.40887451403796,-24.481230630685182,-23.434295853854707,-23.44591190540457,-24.910736982233814,-25.48568860946326,-25.014114866360625,-25.71081328388481,-26.588415418990603,1
123247.41+203745.2,-23.172926899193317,-23.33540090775353,-23.655370145836283,-23.65318108067574,-23.88389940413593,-23.054708373110035,-22.982344028159137,-23.90611575594374,-24.202883398895885,-24.22473059626976,-25.293860807583908,-25.996541814393414,1
123304.05-003134.1,-23.24801370959872,-23.348166263767023,-23.66629798241131,-23.67954918094216,-23.87839785824516,-16.8834976486673,-14.639177411141826,-23.827932397177054,-24.348505423587167,-24.48609363444809,-25.18767147580979,-25.92480552821165,1
123348.24+060056.0,-24.540710023531048,-24.73222668933369,-25.07684298380052,-25.161588806926044,-25.43152380519392,-23.62551333008372,-24.23390035670463,-25.68036811357897,-26.022426283581307,-26.128277441636573,-27.135419629058266,-28.07300627376819,1
123413.32+475351.1,-23.158115355099604,-23.622034591181706,-24.14701288821114,-24.247425704556733,-24.50404189921972,-22.16614966554314,-22.52708079138932,-24.660888125484068,-24.63811520362918,-24.815846639084167,-24.94755941601496,-25.799003796226074,1
123632.10+494851.0,-22.903506469526715,-23.11147083086746,-23.38228150346547,-23.400782794340863,-23.68898523314789,-23.097567416955503,-22.83588362122021,-23.170062428243437,-23.844870183034736,-23.889757259771347,-24.6064262269496,-25.40746383536464,1
123848.61+614354.1,-23.54362737107278,-23.893822119396848,-24.268653486044943,-24.435286939998065,-24.61629046114184,-23.179973394657576,-23.65823242942082,-24.90116763785321,-25.32129123717857,-25.54215137340084,-25.306452551054647,-26.00508089049693,1
124035.60+502846.9,-23.89988029580758,-24.030491706629093,-24.37775700119353,-24.46300510187131,-24.59820073103661,-23.72542342774255,-23.63502815759761,-24.616020154928226,-24.91569832137392,-25.02155567760784,-25.76466867647767,-26.610781727385987,1
124044.68+330349.8,-24.426796212758173,-24.571357844975893,-24.911905189140647,-24.957204120838423,-25.15444440785069,-23.583288282919696,-24.297382183648395,-25.3342455311691,-25.420127854089625,-25.657035252061466,-25.955062854702195,-26.57769947019596,1
124307.57+353907.1,-23.828407778588304,-23.96700874070433,-24.222390681955343,-24.261156042496594,-24.41736914894361,-23.740145910658637,-23.454835639827763,-24.600576477231886,-25.13018428442921,-25.208084644710187,-26.057338655808238,-26.85511911270768,1
124307.85+345943.0,-23.810623827425477,-23.90567125302005,-24.13985068939456,-24.15442490640924,-24.342968251190783,-23.463693565275765,-23.56826775904322,-24.246128830064787,-24.84149481180313,-24.943544442568207,-25.804437493334028,-26.58129843567293,1
124456.24-013933.8,-22.9663202749689,-23.330107598866903,-23.67382050791045,-23.812714608497927,-24.087424036056223,-22.537307281703782,-23.00151127985593,-24.06140984745614,-24.29196678402454,-24.761151038915887,-25.521339907844457,-26.52335261208072,1
124502.76+380514.1,-23.566537022453428,-24.02756241977586,-24.505852619737443,-24.704837903106565,-24.94257593580317,-20.92616538657081,-23.28427997964613,-25.1078281978102,-25.50188990788997,-25.44652966125338,-25.38629023370769,-26.07177465530117,1
124511.25+335610.1,-24.83865371872136,-24.858490154246606,-25.14846802819019,-25.376136152604232,-25.48175413481485,-24.02971753635721,-24.42674539020478,-25.37499303748204,-25.61205785594277,-26.00605044145605,-26.679284090458324,-27.56634150658065,1
124554.10+294801.4,-23.96382087925291,-24.15275479929327,-24.582103840179347,-24.73013271319341,-24.90352575962657,-23.399217886956663,-23.967839838133266,-24.819819713485963,-25.28451949381745,-25.556192799149727,-26.209190264825704,-27.16241886364477,1
124803.81+122807.1,-22.82411604080353,-23.231170631198736,-23.43439054849184,-23.49183253747126,-23.607931112693866,-23.56853845958588,-23.67974176409384,-24.069109170859573,-24.42526188893961,-24.61234697136668,-25.263987393791005,-26.075245307229157,1
125001.99+175302.3,-23.543312848289133,-23.75839192504705,-24.127032445161124,-24.302604382059567,-24.37718224561952,-22.11037933990476,-22.81788815059341,-24.360149305470443,-25.10285014034337,-25.42260707886833,-25.924133692163885,-26.846918818645538,1
125304.50+024704.4,-23.28612676511573,-23.483552691061245,-23.69818243060877,-23.71410758521931,-23.86854623167328,-23.482409429402782,-23.2932465067004,-24.091534060099445,-24.51675483313339,-24.68767210022316,-25.237600453827092,-26.133000383832275,1
125415.55+480850.6,-23.555367379598376,-23.85343057791149,-24.12430834566305,-24.162866485128045,-24.3583540619501,-23.371931249418168,-23.239425770246065,-24.05502552371135,-24.934484402650423,-24.928454698070524,-25.781664996523972,-26.616822994546556,1
125716.34+511758.1,-23.325576720588828,-23.594466380834483,-23.915865692439528,-24.01525426452852,-24.255592794744228,-23.75181566910269,-23.628781215433825,-24.21926273883346,-24.85957276822317,-24.806305098509075,-25.37634946553118,-26.10310164369501,1
125901.67+413055.8,-24.81762133352834,-25.02829161726768,-25.45679216310141,-25.617523965936247,-25.738754849570057,-24.269597401542452,-24.415486657939503,-25.897070237867368,-25.863920215603425,-26.15791940012572,-26.68517451225452,-27.327356996909693,1
130028.53+283010.1,-24.40465527162284,-24.57636429759886,-24.89197384650531,-24.880703379013585,-25.04638593292951,-23.21321381271372,-23.89750753109037,-25.124526410094333,-25.359099526758893,-25.730327107273467,-26.21541202395101,-26.904626797873696,1
130058.58+193559.4,-23.10272522027776,-23.324664982016284,-23.74951657847579,-23.86428447892417,-24.09219631956161,-22.33191489285621,-22.735203163295825,-24.314004957535417,-24.47856612453648,-24.658564566189533,-25.36126827834067,-25.996206397056017,1
130111.46+340629.7,-23.900448304195496,-24.227250016458942,-24.65350990891641,-24.99986641431126,-25.205948884266743,-23.18069095631757,-23.70091239234243,-25.545664303362766,-25.79087802699011,-26.059915700794505,-26.39174425194913,-27.30367615621583,1
130215.52-024518.2,-23.67881904169033,-23.8198361164026,-24.12415129750533,-24.15968762310724,-24.30952857850784,-18.718972430251373,-16.392953250983894,-24.03210473844848,-24.532213716916697,-24.83051869596637,-25.466710848193458,-26.31291949903049,1
130236.35+305146.8,-24.221889707202603,-24.396857822361987,-24.730481792189867,-24.895866766252936,-25.121034425330382,-22.305832782678664,-23.803333755047937,-25.138479054754782,-25.66100816747232,-25.863083141746294,-26.450097205267987,-27.23422790719751,1
130255.44+241210.2,-24.20476287804564,-24.254893896393003,-24.60594542103204,-24.523793928151623,-24.67722744303982,-24.337518032023883,-24.25278204779704,-24.73869503468956,-24.942525023359167,-25.220196584862737,-25.37770200173703,-26.29700142764389,1
130307.72+194236.2,-23.33735680099693,-23.673856537078528,-24.040438962614324,-24.015176564338294,-24.14066934837266,-23.339600544344243,-23.65377697453276,-24.252352771168848,-24.8763153196149,-24.78227688423897,-25.7836441901164,-26.51657056364147,1
130343.27+070947.5,-24.853452636928484,-24.891797518147754,-25.162120174564254,-25.184815379306887,-25.3097709921671,-22.6571680874686,-24.35595535244821,-25.36561143951036,-25.543885581725643,-25.73872760034899,-26.57395038280923,-27.451235614816664,1
130451.41+245445.9,-24.051250808412004,-24.18471493722876,-24.444321577296385,-24.43271155833077,-24.593786420962186,-24.31984725840548,-24.03931317105304,-24.733953139128012,-24.72653192003853,-25.137671849770232,-25.52588655064025,-26.449205881573857,1
130501.45+381034.5,-22.8227767886337,-23.0150318938415,-23.489718667999625,-23.722168803918372,-23.951921078005444,-22.260518537335457,-22.40005853565752,-24.07733120262652,-24.54700319639944,-24.503108651130223,-24.86441266680728,-25.616276363322893,1
130522.74+511640.2,-24.44124068194153,-24.567788565465744,-25.054255990218188,-25.23980496002689,-25.34548133824224,-24.023891650541955,-24.369645281626767,-25.36802498041657,-25.798107786467043,-26.02101719961192,-26.57807295717796,-27.559528091296205,1
130554.16+014929.9,-24.0075216376538,-24.219095734114955,-24.56908683788121,-24.547681983769756,-24.802713028407545,-23.98698625940781,-24.459836658459118,-24.97230255603228,-25.349698718838678,-25.18267428010219,-26.08029567451756,-26.843180419045822,1
130608.36+342042.9,-24.40772248085168,-24.581213855149965,-24.87320479846591,-24.93768515794643,-24.998882259951284,-24.26029360722306,-24.563805360845112,-25.32383706541764,-25.49587814674375,-25.42614864057283,-26.3896849874604,-27.15651701648204,1
130915.37+050120.1,-23.4061232310641,-23.864275973700423,-24.27192455173617,-24.350658934602496,-24.50076626665101,-18.08470995568937,-18.252461422921023,-24.71672640068109,-25.06784984018068,-25.176199581784875,-26.15809091312523,-27.03809043009407,1
130956.19+215702.9,-23.71415743781021,-23.79200482831053,-24.06505049825693,-24.071541465057678,-24.232740516407496,-23.72573157140981,-23.352721603030627,-24.182928793073003,-24.632335833309053,-24.70087188758484,-25.6757854726302,-26.49897199385928,1
131116.86+142612.9,-24.649642898801265,-24.75087258768044,-25.153102978181,-25.07281979798353,-25.252593506606672,-23.65037364360515,-24.185673780640897,-24.76112372900995,-25.03136392623008,-25.281657542320037,-26.054862718336317,-27.10832410326785,1
131325.26+194612.1,-23.501694637131127,-23.6369378928833,-24.013780305336983,-24.13783440939953,-24.258862439899477,-22.9774532066112,-23.280708498923463,-24.57619733622667,-24.91665955863075,-25.05439853956159,-25.84478985364672,-26.62360547997501,1
131413.39+434416.4,-23.70028774423735,-23.922014885989263,-24.33743984558248,-24.50928112401784,-24.69929103145037,-24.014110463095125,-23.763134246669743,-24.69872450698,-24.87668779086988,-25.22159564316868,-26.09215249886632,-26.90160937930672,1
131831.22+031948.7,-23.53340310704152,-23.687134073147654,-24.02631213797566,-24.085198513260615,-24.27489903896288,-24.0404407626882,-23.7691877266374,-23.91956557747649,-24.6791022172286,-24.926730470604376,-25.807683198738868,-26.729903175885035,1
132052.19+574737.3,-22.818677838502108,-23.20303843952609,-23.911243918904965,-24.06458073283736,-24.31876694398403,-20.75861204098736,-21.57447530407025,-24.11382428179991,-24.18694935553684,-24.33819654351568,-24.21270884934002,-24.907860418408525,1
132115.86+284719.4,-24.65616801881757,-24.74215882464617,-25.155287662942808,-25.2629856573098,-25.418623883004773,-24.44222742652914,-24.311146016130945,-25.36959365587833,-25.75459654567901,-26.16179722560009,-26.653363044249613,-27.568631253362707,1
132147.96+191647.3,-23.85754549932386,-24.058969353507305,-24.553183308429084,-24.78598848052852,-24.93761482878179,-22.63219318581934,-23.70284403428641,-24.876662190803444,-24.92634027433869,-24.851251664647283,-25.656160655272064,-26.450936681818945,1
132201.35+495835.0,-23.599297735550465,-24.06071600061637,-24.42288621209889,-24.777502800321823,-25.17071286836661,-21.819636927589315,-23.638185048604544,-25.634875159629857,-25.46769929157243,-25.7067662863105,-25.80929539563704,-26.30542558964412,1
132232.23+303211.9,-24.4390041642473,-24.716017201493557,-25.025367983801107,-25.183069563048765,-25.388508612831952,-22.711898646294134,-23.736488676422045,-25.343782862812255,-25.641951639526894,-25.649629982493007,-25.68298709330136,-26.401621853899595,1
132644.96+434804.5,-23.85333544194692,-24.002309924355576,-24.4279303615301,-24.65615077136548,-24.839957815093808,-23.14782417538308,-23.752928045195624,-25.27791377454556,-25.612576554096005,-25.88113746145604,-26.014829307821103,-26.90060895176347,1
132646.21+210057.8,-25.222938952467054,-25.343507176803858,-25.63388481144251,-25.67014055509467,-25.76760462468173,-24.437795158315105,-25.017270025973087,-26.08800467413202,-26.180631402364547,-26.49243988354753,-26.706858439746465,-27.558644796902367,1
133212.48+413807.7,-23.503927468100997,-23.74084561475337,-24.080218116607966,-24.126233205028143,-24.37775330838282,-22.168155385618512,-22.776071744633,-24.41210001473402,-24.65880872645337,-25.15992155006403,-25.35309108565278,-26.3813571171623,1
133513.67+200759.3,-23.82273800695241,-23.956369453246158,-24.23277633864789,-24.268404766743764,-24.398244543894243,-23.614382140691728,-23.687126235578337,-24.15544795811008,-24.45978087023912,-24.68529481860467,-25.722350443698176,-26.6090250148268,1
133519.23+501505.0,-23.92265627028169,-24.10959430118836,-24.41848343301685,-24.43954471260397,-24.641600566325074,-24.038546596207595,-24.037907982792195,-24.891430012698425,-25.305244134464804,-25.50594289058009,-25.929325659167368,-26.777748409396263,1
