Z,PSFMAG_u,PSFMAG_g,PSFMAG_r,PSFMAG_i,EXTINCTION_u,EXTINCTION_g,EXTINCTION_r,EXTINCTION_i,SN_MEDIAN_ALL,DM,K_u,K_g,K_r,K_i,M_u,M_g,M_r,M_i,u_g,g_r,r_i,comm
0.4893476068973541,18.44951057434082,18.198957443237305,18.25144386291504,18.11391830444336,0.1563019603490829,0.1217894330620765,0.0842533633112907,0.062609277665615,25.23514938354492,42.27072757746807,-0.2247948152137581,-0.297449647198265,0.0942717836493031,0.0288873493104165,-23.752724148262576,-23.89610992009458,-24.19780886151363,-24.248305900000744,0.1433857718320048,0.3016989414190476,0.0504970384871157,6
0.4606880843639374,17.66478729248047,17.408302307128906,17.341167449951172,17.271156311035156,0.1252633482217788,0.0976043567061424,0.0675222426652908,0.0501762591302394,33.96788024902344,42.11448379981972,-0.2255019224645198,-0.2770514561297855,0.1036799351182193,0.0419365536231234,-24.349457933096517,-24.526734393267173,-24.94451852765206,-24.93544030153793,0.1772764601706598,0.4177841343848882,-0.0090782261141306,6
0.249153,18.208969116210938,17.58840560913086,17.080509185791016,16.639799118041992,0.1166473999619484,0.0908908694982528,0.0628778785467147,0.0467250049114227,58.52379989624024,40.563187498769786,-0.2351444270457718,-0.0805117134524417,0.0775443315413892,0.1155539170028946,-22.235721355475025,-22.985161045684738,-23.623100523066874,-24.08566730264211,0.7494396902097122,0.6379394773821367,0.462566779575237,19
0.938,18.628507614135746,18.16380500793457,17.613162994384766,17.41106414794922,0.3185856640338897,0.2482397854328155,0.1717311292886734,0.1276146322488784,40.80688095092773,43.988622646688505,-0.3536476618384387,-0.3821729382038124,-0.1977032795106627,-0.0080646869807554,-25.325053034748212,-25.690884485982934,-26.34948750208175,-26.69710844400741,0.3658314512347225,0.6586030160988123,0.3476209419256584,15
0.945,17.47854995727539,17.261791229248047,17.00290870666504,17.049209594726562,0.1721458435058593,0.1341348737478256,0.0927938893437385,0.0689558014273643,44.58134078979492,44.00849225645853,-0.3557710144274981,-0.3804724116960022,-0.2020326114190047,-0.0129894895657154,-26.346317128261497,-26.500363489262305,-26.89634482771822,-27.01524897359361,0.1540463610008053,0.3959813384559183,0.1189041458753905,3
0.308,18.5483455657959,18.35723304748535,18.1761531829834,18.271812438964844,0.29210165143013,0.2276036292314529,0.1574551463127136,0.1170060411095619,27.12409210205078,41.08987299152064,-0.2679750184611502,-0.137552777898519,0.0371857543900999,0.2467912010147622,-22.56565405869372,-22.822690795368217,-23.108360709240053,-23.18185779468012,0.2570367366745003,0.2856699138718355,0.0734970854400636,0
0.1731444150209427,17.688928604125977,17.529693603515625,17.44384002685547,17.064739227294922,0.1687690764665603,0.1315037161111831,0.0909736603498458,0.0676031783223152,45.70973587036133,39.67920939894188,-0.1781395968446414,-0.0264217360144985,0.1492569014839125,-0.0499818165470899,-21.98091027443782,-22.25459777552294,-22.47559993392017,-22.632091533422184,0.2736875010851172,0.2210021583972299,0.156491599502015,9
0.288,17.74933624267578,17.667085647583008,17.561277389526367,17.649799346923828,0.1638045012950897,0.1276353597640991,0.0882975533604621,0.0656145438551902,39.02555847167969,40.922134610408825,-0.2598872599334673,-0.1185114293369181,0.0487686217905361,0.2467609345436741,-23.076715609094663,-23.264172893253,-23.497923396033457,-23.58471074188386,0.1874572841583308,0.2337505027804596,0.0867873458504036,0
0.5741002559661865,17.944217681884766,17.677343368530273,17.625141143798828,17.478404998779297,0.1419136822223663,0.1105781719088554,0.0764974728226661,0.0568458177149295,38.43031311035156,42.68726450769162,-0.2126980511333557,-0.34251029643341,0.0566797888537305,0.0113372830104452,-24.67226245689587,-24.777989014636795,-25.195300625569192,-25.2770426096377,0.1057265577409261,0.4173116109323977,0.0817419840685076,11
0.49202,17.869888305664062,17.532106399536133,17.55792999267578,17.38323974609375,0.1437059491872787,0.1057374626398086,0.0766896307468414,0.0581514239311218,25.36398124694824,42.284859185896735,-0.2246071215730144,-0.2992167964668889,0.0932005831026883,0.0274562010319573,-24.334069707846936,-24.55927345253352,-24.896819407070485,-24.987227064766063,0.2252037446865848,0.3375459545369637,0.0904076576955787,18
0.1876486390829086,18.011234283447266,17.979015350341797,17.804468154907227,17.342670440673828,0.1455145329236984,0.1133839413523674,0.0784384831786155,0.0582882016897201,28.938852310180664,39.87252975500876,-0.190898523868097,-0.0364132218922262,0.134285136447684,-0.0432153589006383,-21.815911480617093,-21.9704851241271,-22.28078521972783,-22.54493215712401,0.1545736435100089,0.3103000956007271,0.2641469373961804,9
0.806,18.624927520751957,17.918386459350586,17.553668975830078,17.422334671020508,0.1171971261501312,0.0913192108273506,0.0631742030382156,0.0469452068209648,37.933780670166016,43.5840471852977,-0.300125380245124,-0.4133763936676354,-0.1299573807252467,0.0537844057746266,-24.776191410450757,-25.343603543106827,-25.96359503178059,-26.262442126872784,0.5674121326560737,0.6199914886737616,0.2988470950921957,15
0.8171752095222473,17.617555618286133,17.229209899902344,17.091115951538086,17.013145446777344,0.1374026238918304,0.1070631965994834,0.0740658268332481,0.0550388433039188,48.67491912841797,43.6207091910573,-0.3057817594908504,-0.4142879644258737,-0.1351568464405581,0.050008467096493,-25.834774437172147,-26.084274523328567,-26.468502219911905,-26.71261105468037,0.24950008615642,0.3842276965833378,0.2441088347684648,3
0.568,18.48349380493164,17.612720489501953,17.565969467163086,17.340362548828125,0.1359298825263977,0.105915643274784,0.0732719525694847,0.054448913782835,35.23635482788086,42.65927798883786,-0.2136324877336954,-0.3397570915438133,0.0597698087314497,0.0162622049203441,-24.09808157869892,-24.812716051066875,-25.226350282975705,-25.389626558712912,0.7146344723679547,0.41363423190883,0.163276275737207,15
0.3297257721424103,16.35700798034668,16.17371368408203,15.93572998046875,16.080169677734375,0.1306404024362564,0.1017941161990165,0.0704206973314285,0.0523301251232624,50.054317474365234,41.2610873487688,-0.270502293277216,-0.1581943914692346,0.0319566750085645,0.2361812823800703,-24.76421747758117,-25.030973389416555,-25.427734740640048,-25.46942907853776,0.2667559118353892,0.3967613512234926,0.041694337897713,11
0.3526,17.97142219543457,17.91645622253418,17.716812133789062,17.71373176574707,0.1758965998888015,0.1294230371713638,0.0938683822751045,0.0711775571107864,28.75387954711914,41.430473512163005,-0.2653041151095227,-0.1797097979346598,0.0542536141010378,0.2234640047763386,-23.369643801507717,-23.46373052886553,-23.86178337475009,-24.01138330830306,0.0940867273578156,0.3980528458845569,0.1495999335529738,0
0.20512,17.26957130432129,17.19852638244629,17.05771827697754,16.777664184570312,0.1605363488197326,0.1181211173534393,0.0856712833046913,0.0649619400501251,31.615398406982425,40.08780372907226,-0.2039429935493322,-0.0496559400408758,0.1171784092475839,-0.0279227308435816,-22.774825780021374,-22.95774252393854,-23.232935144647,-23.34717875370849,0.1829167439171648,0.2751926207084594,0.1142436090614964,17
0.977,18.14422607421875,18.0216064453125,17.816059112548828,17.875024795532227,0.1621483862400055,0.1263449341058731,0.0874048322439193,0.0649511590600013,36.33320617675781,44.09752103381988,-0.3632547803939246,-0.3784475597438102,-0.2253688014961583,-0.0358219690392127,-25.752188565447213,-25.82381196286944,-26.14349795201881,-26.251625428308444,0.0716233974222291,0.3196859891493702,0.1081274762896313,22
0.25456,15.740575790405272,15.64073371887207,15.510479927062988,15.486785888671877,0.1469917744398117,0.108155146241188,0.078443132340908,0.0594810545444488,47.7801399230957,40.61611344472468,-0.2391053484004744,-0.085405065909975,0.07305359587201,0.1554813283517004,-24.783424080358746,-24.998129806183822,-25.257130245874613,-25.34428993894896,0.2147057258250804,0.2590004396907872,0.0871596930743443,18
0.2754756510257721,18.540180206298828,18.543506622314453,18.26493453979492,18.21006774902344,0.1576513797044754,0.1228408887982368,0.0849807560443878,0.0631498098373413,25.948823928833008,40.811548766425766,-0.2529687111719422,-0.1061632995831162,0.0572374504306166,0.236699988820571,-22.17605122865947,-22.284719733326437,-22.688832433105848,-22.90133081606024,0.1086685046669622,0.4041126997794144,0.2124983829543936,9
0.884,20.192405700683597,19.71988677978516,19.610090255737305,19.69701766967773,0.2419259399175644,0.1885070502758026,0.130408301949501,0.0969073474407196,28.860294342041016,43.830273121846496,-0.3338371473543822,-0.4069785235120091,-0.167737858586425,0.0185431072953441,-23.54595621372608,-23.891914868825133,-24.182853309472268,-24.248705906904824,0.3459586550990501,0.2909384406471353,0.0658525974325563,6
0.1780831664800644,18.230302810668945,17.71973419189453,17.261295318603516,16.949832916259766,0.182453379034996,0.1421664357185363,0.0983500778675079,0.0730846524238586,36.88840103149414,39.74666870572075,-0.1827004442595057,-0.02966992757252,0.1440620532361697,-0.0503506357335801,-21.516118829827292,-22.13943102197224,-22.727785518220912,-22.819569806151264,0.6233121921449403,0.5883544962486766,0.0917842879303521,19
0.6957791447639465,17.577116012573242,17.19827651977539,17.147138595581055,17.20416831970215,0.1759128272533416,0.1370700895786285,0.0948244556784629,0.0704647302627563,36.23242950439453,43.19365669157645,-0.2342878471547699,-0.3849576832149941,-0.050072983921017,0.0681882121176668,-25.55816565910178,-25.74749257816469,-26.091269567752843,-26.128141314254727,0.1893269190629141,0.3437769895881502,0.0368717465018839,2
0.3473387062549591,17.97809600830078,17.736291885375977,17.574190139770508,17.67118263244629,0.2028050273656845,0.1580242961645126,0.1093204766511917,0.081236831843853,28.909822463989254,41.39242899807283,-0.2672425633545849,-0.1748505132262755,0.0469850559347903,0.227542962515359,-23.349895453783148,-23.63931089563509,-23.974544390888305,-24.030026159985752,0.2894154418519434,0.3352334952532132,0.0554817690974474,6
0.9991632699966432,18.21967124938965,18.07124137878418,17.907777786254883,17.98629379272461,0.1277093589305877,0.0995102673768997,0.068840742111206,0.0511560477316379,28.586091995239254,44.15751546760611,-0.36674522859617,-0.3803658938313828,-0.2439467094647274,-0.0536839541172436,-25.69880834855088,-25.80541846236745,-26.074631713997707,-26.168693768495896,0.1066101138165684,0.2692132516302585,0.0940620544981882,22
0.8247026205062866,17.50542640686035,17.284963607788086,17.179180145263672,17.230575561523438,0.1666529476642608,0.1298548430204391,0.0898329839110374,0.0667555332183837,29.637178421020508,43.64513125616209,-0.3094823525634529,-0.4147216447079238,-0.1385040181809818,0.0469557007575534,-25.996875444402544,-26.07530084668652,-26.417280076628472,-26.52826692861459,0.0784254022839725,0.3419792299419555,0.1109868519861159,22
0.982,18.308094024658203,17.989816665649414,17.641521453857422,17.61382293701172,0.0919186323881149,0.0716223716735839,0.0495480261743068,0.0368194952607154,29.687191009521484,44.11117202127883,-0.3641213416269596,-0.3787148020551195,-0.2294921472386873,-0.0401442099313454,-25.530875287381782,-25.814262925247885,-26.28970644635703,-26.494024369596485,0.2833876378660989,0.4754435211091454,0.2043179232394543,3
0.1861899048089981,18.11919593811035,18.08615493774414,17.770492553710938,17.31493377685547,0.1571209579706192,0.1224275901913642,0.0846948400139808,0.0629373416304588,33.79645156860352,39.85372583961799,-0.1897041702574037,-0.0353438004175793,0.1357619703479239,-0.0445866548628572,-21.70194668922085,-21.85465469164763,-22.303690096268955,-22.55714274953012,0.152708002426781,0.4490354046213234,0.2534526532611636,9
0.755,18.020246505737305,17.785419464111328,17.874019622802734,18.024179458618164,0.1042426601052284,0.0812251791357994,0.0561912022531032,0.041756086051464,25.492088317871094,43.41024273690287,-0.2712430892185756,-0.4034629289625644,-0.0977347433628719,0.0730268939891257,-25.22299580205222,-25.30258552296478,-25.49467957299037,-25.5008462583253,0.0795897209125584,0.1920940500255916,0.0061666853349287,10
0.866727,17.96809196472168,17.836042404174805,17.786537170410156,17.810867309570312,0.1379272043704986,0.1014855206012725,0.0736057609319686,0.0558130219578743,28.064077377319336,43.77762128444872,-0.3273994192941609,-0.4126403043689775,-0.1586231171967931,0.0261310756865647,-25.62005710480338,-25.63042409650621,-25.90606675777374,-26.048698072522846,0.0103669917028312,0.2756426612675291,0.1426313147491065,22
0.630624,18.057910919189453,17.637659072875977,17.652448654174805,17.5396785736084,0.2919129133224487,0.2147867381572723,0.1557812541723251,0.118124209344387,25.397748947143555,42.93401148559244,-0.2104274607190341,-0.3657543346752563,0.0083255196808416,-0.0053114231845454,-24.9575860190064,-25.14538481619848,-25.4456696052708,-25.50714569814388,0.1877987971920802,0.3002847890723217,0.0614760928730824,11
0.6931407451629639,17.275163650512695,17.03890037536621,17.06412696838379,17.206844329833984,0.11501195281744,0.0896165370941162,0.0619963034987449,0.046069897711277,39.76683807373047,43.18360149034604,-0.2328330607216588,-0.3842096327100217,-0.0477183176758666,0.0663133194399079,-25.79061673192912,-25.85010801936392,-26.133752507785125,-26.089140377663234,0.059491287434799,0.2836444884212064,-0.0446121301218909,2
0.766052,17.4522705078125,17.07967185974121,17.033262252807617,16.98414421081543,0.1970333456993103,0.144975259900093,0.1051481440663337,0.0797306522727012,33.881309509277344,43.44884833456539,-0.2779890461843357,-0.4065345935964071,-0.1056649842446699,0.0676780556436764,-25.915622126267863,-26.107617141127864,-26.41506924157944,-26.612112831666337,0.191995014859998,0.3074521004515738,0.1970435900868992,3
0.5049,16.93942642211914,16.53137969970703,16.48344612121582,16.29849624633789,0.2701515555381775,0.1987749338150024,0.1441681534051895,0.1093183532357215,43.97325897216797,42.3519800700538,-0.2234455317974451,-0.3074018254530484,0.0872135293445802,0.021312603715355,-25.45925967167539,-25.71197347870872,-26.09991563158775,-26.184114780666985,0.2527138070333308,0.3879421528790274,0.0841991490792359,21
0.151851,17.113821029663086,17.253570556640625,17.085552215576172,16.57977867126465,0.1735683381557464,0.1277099251747131,0.0926258936524391,0.0702354088425636,38.35495376586914,39.36621005550064,-0.1564116078059757,-0.0130319082341964,0.1760262400560919,-0.0689863823786719,-22.269545756187323,-22.22731751580053,-22.549309973633,-22.78768041069988,-0.0422282403867946,0.3219924578324686,0.2383704370668837,17
0.3049437403678894,17.703571319580078,17.745141983032227,17.676471710205078,17.73110580444336,0.1023207157850265,0.0797276124358177,0.0551551915705204,0.0409862175583839,48.14292907714844,41.06490115113586,-0.2670530689296107,-0.1346557825020905,0.0387437736024611,0.2474977010087996,-23.196597478411203,-23.264830998037365,-23.48232840610377,-23.62227926525969,0.0682335196261618,0.2174974080664036,0.1399508591559204,17
0.4692567586898803,17.814470291137695,17.47740364074707,17.675052642822266,17.687469482421875,0.1391546875238418,0.1084283962845802,0.0750102624297142,0.0557406656444072,29.05483627319336,42.16212459584415,-0.2255220879297537,-0.2834397671654599,0.1010025268337757,0.0382697192696925,-24.26128690430054,-24.5097095842162,-24.66308474228537,-24.56866549833637,0.2484226799156559,0.1533751580691742,-0.0944192439489981,18
0.2742643654346466,18.528060913085938,18.3903923034668,18.180877685546875,18.1231689453125,0.119690254330635,0.0932618305087089,0.0645181015133857,0.0479438677430152,27.42400932312012,40.80060945359419,-0.2522417103941354,-0.1049461402288332,0.058094022026713,0.2349084106797626,-22.139997084444754,-22.39853284040727,-22.742343891587414,-22.960292786704468,0.2585357559625159,0.3438110511801433,0.217948895117054,9
0.512223,16.17384910583496,15.86923885345459,15.946931838989258,15.824701309204102,0.1551054865121841,0.1141251400113105,0.0827730670571327,0.0627643093466758,76.6834487915039,42.38943255233326,-0.2226142981457803,-0.3118015406497896,0.0832867376666005,0.0201154954536207,-26.148074634864702,-26.322517298240196,-26.608560518067737,-26.647611047929452,0.1744426633754905,0.286043219827544,0.0390505298617185,2
0.4037274718284607,18.351587295532227,18.02239418029785,17.948383331298828,17.813058853149414,0.1445233970880508,0.1126116514205932,0.0779042169451713,0.0578911826014518,28.0218448638916,41.775139279884,-0.2334298185313775,-0.2276353777741824,0.1157600568525746,0.1233181658741547,-23.33464556290845,-23.63772137323256,-24.02042022238292,-24.1432897752102,0.3030758103241133,0.3826988491503584,0.1228695528272751,6
0.409472793340683,18.181564331054688,17.9522647857666,18.07891082763672,17.964921951293945,0.1466753929853439,0.1142884790897369,0.07906424254179,0.058753203600645,32.05782699584961,41.81131309812227,-0.2307427410938539,-0.2332125779243862,0.1179305159669358,0.1096798515592117,-23.545681418959077,-23.740124213521018,-23.92939702899428,-24.01482420198818,0.1944427945619438,0.1892728154732594,0.0854271729939029,1
0.854,18.087631225585938,17.691240310668945,17.41670036315918,17.41830825805664,0.3128078579902649,0.2437377721071243,0.1686166524887085,0.1253002434968948,47.2522087097168,43.73816837215228,-0.3224744495965526,-0.4145239649290486,-0.1521973745441919,0.0330373706701418,-25.640870554960056,-25.87614186866141,-26.33788728693762,-26.478197728262675,0.2352713137013538,0.4617454182762088,0.140310441325056,21
0.2175585180521011,17.356447219848633,17.218427658081055,16.993228912353516,16.486400604248047,0.0981330201029777,0.0764645859599113,0.0528978481888771,0.0393087714910507,47.25712966918945,40.23096335320916,-0.2125035644559164,-0.058175032838076,0.1057618717528962,-0.0198399538936546,-22.760145589007585,-23.030825248249936,-23.396394160797414,-23.764031566558504,0.2706796592423508,0.3655689125474772,0.3676374057610907,0
0.426335,18.59665870666504,18.26011657714844,18.095521926879883,18.03072929382324,0.189474269747734,0.139413371682167,0.1011141985654831,0.0766718387603759,28.68171501159668,41.91483218856629,-0.226395719869344,-0.248898515032065,0.116061067470358,0.0791749770766432,-23.281252031779644,-23.54523046806796,-24.03648552772225,-24.03994971058007,0.2639784362883155,0.4912550596542928,0.0034641828578187,6
0.989,17.42205238342285,17.26183319091797,17.17051124572754,17.211124420166016,0.1540752649307251,0.1200544014573097,0.0830530822277069,0.0617173388600349,32.623416900634766,44.13016879158058,-0.3652357231404681,-0.3792684701837902,-0.2353697904485769,-0.045858390219848,-26.496955949947985,-26.60912153193613,-26.80734083763217,-26.93490332005475,0.1121655819881475,0.198219305696039,0.1275624824225794,22
0.2571,17.350303649902344,17.36019515991211,17.316326141357422,17.324113845825195,0.1892476379871368,0.147460475564003,0.1020124778151512,0.0758062005043029,29.966840744018555,40.6406195619126,-0.2409239522893922,-0.0878139265886579,0.0710046277268938,0.1720639448881821,-23.238639597708,-23.34007095097584,-23.497310526097223,-23.56437586147989,0.1014313532678343,0.1572395751213875,0.0670653353826686,1
0.6951929330825806,18.14873313903809,17.812803268432617,17.79853630065918,17.817001342773438,0.1171502918004989,0.0912827104330062,0.0631489604711532,0.0469264425337314,27.86825180053711,43.19142573224717,-0.233962464536862,-0.3847908071587161,-0.0495509495613589,0.0677931005383883,-24.92588042047272,-25.08511436708884,-25.406487442497784,-25.48914393254585,0.1592339466161227,0.3213730754089425,0.0826564900480661,11
0.3437260389328003,18.387460708618164,18.120906829833984,17.908302307128906,18.0317325592041,0.1233407258987426,0.0961062610149383,0.0664858669042587,0.0494061224162578,31.355358123779297,41.36599706109351,-0.2683137046147653,-0.1714723028383963,0.0425491653963974,0.2297478358873695,-22.83356337375932,-23.169724189436067,-23.56672978626526,-23.613418460193035,0.3361608156767453,0.3970055968291923,0.0466886739277754,0
0.376506,17.39247703552246,16.92558479309082,16.67711067199707,16.678810119628906,0.2327903360128402,0.1712849140167236,0.1242301017045974,0.094199925661087,31.084753036499023,41.59700346403005,-0.2517532063225163,-0.2014364639376414,0.0885219206350727,0.1879940900437346,-24.18556355819792,-24.641267121018316,-25.132644814372654,-25.200387360105967,0.4557035628203962,0.491377693354341,0.0677425457333136,21
0.6823022365570068,19.35982322692871,18.61817741394043,18.18582344055176,17.955333709716797,0.2259960174560547,0.1760945618152618,0.1218214035034179,0.0905263572931289,25.46973991394043,43.14190775615371,-0.2272107549743904,-0.3812124932003573,-0.0379582245135372,0.0564288196614956,-23.78086979170666,-24.31861241082818,-25.03994749459183,-25.333529223391533,0.53774261912152,0.7213350837636483,0.2935817287997047,15
0.302,17.933259963989258,17.82501792907715,17.746540069580078,17.725372314453125,0.1174944788217544,0.0915509015321731,0.0633344948291778,0.0470643155276775,34.73386001586914,41.04062999327848,-0.2660448069505051,-0.1318667813088122,0.0403244962044513,0.2482436891175805,-22.958819701160472,-23.17529618442469,-23.39774891473203,-23.61056568347061,0.2164764832642198,0.2224527303073387,0.2128167687385804,17
0.3665,17.97864532470703,17.95941162109375,17.38813591003418,17.34559440612793,0.3242302536964416,0.2385655343532562,0.1730276197195053,0.1312016099691391,27.32490539550781,41.52852280506957,-0.2582080309602455,-0.1922852395866888,0.075096257016079,0.2063451371493815,-23.615899703098737,-23.61539147874239,-24.38851077177097,-24.52047514606016,-0.0005082243563485,0.7731192930285857,0.1319643742891862,6
0.785,18.409053802490234,18.00859260559082,17.914852142333984,17.882816314697266,0.1223424673080444,0.0953284204006195,0.0659477636218071,0.0490062534809112,29.509899139404297,43.51380327031412,-0.2889388293541094,-0.4106106538461805,-0.1184335848885538,0.0601116943205565,-24.938153105777825,-25.18992843127774,-25.54646530671339,-25.740104903418324,0.2517753254999171,0.3565368754356512,0.1936395967049335,21
0.7079939246177673,18.49612617492676,18.06096839904785,17.931127548217773,18.00407600402832,0.1397547721862793,0.1088959723711013,0.0753337293863296,0.0559810362756252,28.015277862548828,43.23973857193148,-0.2414016983128193,-0.3885490828506352,-0.0607975136049075,0.0734850852639214,-24.641965470878176,-24.89911706240409,-25.323147239495125,-25.365128689442702,0.2571515915259148,0.4240301770910335,0.0419814499475776,11
0.342298,17.04097557067871,17.123994827270508,16.994699478149414,17.154634475708008,0.2501983940601349,0.1840935945510864,0.133520022034645,0.1012441962957382,30.690523147583008,41.35547824422771,-0.2686788838001102,-0.1701278121585702,0.0409567748556655,0.2305065539660525,-24.296022183809026,-24.24544919934972,-24.535255562968608,-24.532594518781494,-0.0505729844593041,0.2898063636188865,-0.0026610441871142,18
0.865,18.576881408691406,18.20422744750977,17.839136123657227,17.800207138061523,0.3189420402050018,0.2485174685716629,0.1719232350587844,0.1277573853731155,36.55407333374024,43.77230089452763,-0.3267469854894719,-0.4130012712765346,-0.1577372698090665,0.0270506728304324,-25.18761454055176,-25.403589644312994,-25.947350736120125,-26.126901814669655,0.215975103761238,0.5437610918071307,0.1795510785495331,21
0.617041,17.632116317749023,17.200410842895508,17.305191040039062,17.251693725585938,0.159336656332016,0.1172383949160575,0.0850310623645782,0.0644764825701713,29.717981338500977,42.876683998896326,-0.2093925824429927,-0.3607562808846487,0.0210034423761926,-0.0141477268308763,-25.194511755036327,-25.432755270032228,-25.677527463598032,-25.67531902904968,0.2382435149959008,0.2447721935658044,-0.0022084345483506,2
0.4562,18.924659729003903,18.531831741333008,18.379728317260746,18.256385803222656,0.362087994813919,0.2821365296840668,0.1951807290315628,0.1450401991605758,29.644264221191406,42.08920089455593,-0.2254442108078871,-0.2736110296416966,0.1051516276913971,0.0451658120439143,-23.301184949558056,-23.565894653265293,-24.00980493401815,-24.023021102537765,0.2647097037072363,0.4439102807528563,0.0132161685196159,6
0.454241007566452,18.75234031677246,18.46232414245605,18.488624572753903,18.09391212463379,0.1334988176822662,0.1040213778614997,0.0719615072011947,0.0534751154482364,30.50028610229492,42.07809269844744,-0.2254146875228782,-0.2720928465424813,0.1058121981746859,0.0467953849042234,-23.23383651183437,-23.44769708731041,-23.767241831069416,-24.08445107416611,0.2138605754760369,0.3195447437590104,0.3172092430966948,0
0.3139917552471161,17.018774032592773,16.82730484008789,16.659725189208984,16.7290096282959,0.133294403553009,0.1038620993494987,0.0718513205647468,0.0533932298421859,39.88146209716797,41.138175218454336,-0.2693886408081842,-0.1432385014578756,0.0343265712941765,0.2449311524120384,-23.983306948606387,-24.271493976258068,-24.584627921104275,-24.707489972412663,0.2881870276516807,0.3131339448462071,0.1228620513083882,6
0.3528940379619598,18.036022186279297,17.822954177856445,17.58218002319336,17.60545539855957,0.1311183124780655,0.1021665036678314,0.0706783160567283,0.05252156406641,33.78999328613281,41.43258423893977,-0.2651827585235774,-0.1799786766723805,0.0546825068632724,0.223202978415559,-23.26249760661496,-23.531817888078773,-23.97576503866641,-24.10285338286217,0.2693202814638127,0.4439471505876362,0.1270883441957586,6
0.7348884344100952,18.52657127380371,18.16359519958496,18.16555404663086,18.33456802368164,0.134668692946434,0.1049329340457916,0.0725921168923378,0.0539437234401702,29.793851852416992,43.33857567274789,-0.2584253477801582,-0.3970916272104711,-0.0826810892628984,0.0737560804982021,-24.68824774411046,-24.882821779998253,-25.162932653746477,-25.131707453004623,0.1945740358877934,0.2801108737482209,-0.0312252007418472,10
0.2821223437786102,17.73859214782715,17.81028175354004,17.76776885986328,17.745758056640625,0.1683187782764434,0.1311528533697128,0.0907309353351593,0.0674228072166442,31.992721557617188,40.870799674074725,-0.2567786749248318,-0.1127745755100119,0.0526572107925202,0.2434609221533202,-23.04374762959919,-23.078896198394386,-23.246418960339124,-23.435925346804066,0.0351485687951971,0.1675227619447383,0.1895063864649415,17
0.71415,17.78349494934082,17.44347381591797,17.299705505371094,17.225568771362305,0.2971884310245514,0.2186684161424636,0.1585965752601623,0.12025897949934,25.304447174072266,43.26267571470776,-0.2451765460772976,-0.3904399965239422,-0.0660317768769225,0.0744196899478141,-25.5311926503142,-25.647430318408315,-26.055535007719907,-26.23178561279261,0.1162376680941186,0.4081046893115925,0.1762506050727026,22
0.2196120768785476,18.456209182739254,18.40749740600586,18.04580307006836,17.679786682128906,0.10461887717247,0.0815183222293853,0.0563939958810806,0.0419067852199077,28.103321075439453,40.25386837218053,-0.2139015532623402,-0.0594938262495705,0.1039078995702645,-0.0176150139717523,-21.6883765133514,-21.86839546215448,-22.36836719756351,-22.598373461299776,0.180018948803081,0.49997173540903,0.2300062637362643,9
0.6676,18.161346435546875,17.772571563720703,17.760671615600586,17.758337020874023,0.198519617319107,0.1546851396560669,0.107010468840599,0.0795202478766441,30.296602249145508,43.08432986708284,-0.2206050993215044,-0.3771837564984208,-0.0246639530140915,0.0411925910191322,-24.90089794953357,-25.089259686519785,-25.406004767308765,-25.4467056851046,0.1883617369862129,0.31674508078898,0.0407009177958315,11
0.3595117926597595,18.29729461669922,17.790424346923828,17.43827247619629,17.318998336791992,0.122467890381813,0.0954261496663093,0.0660153701901435,0.0490564927458763,36.46955490112305,41.4796654882212,-0.2621037744976041,-0.1859850548561311,0.0646556745176823,0.2161379204500415,-23.04273498740619,-23.59868223610755,-24.172064056732737,-24.425861564625126,0.5559472487013579,0.5733818206251868,0.25379750789239,19
0.186,17.93568992614746,18.02056884765625,17.93450355529785,17.42864990234375,0.1002259105443954,0.0780953541398048,0.0540260039269924,0.0401471108198165,27.058076858520508,39.85126782329028,-0.1895471648139141,-0.035205607617401,0.1359546141384285,-0.0447596298429204,-21.8262566428733,-21.873588722156438,-22.106744886057847,-22.418005401923423,0.0473320792831337,0.2331561639014125,0.3112605158655768,9
0.1980429291725158,18.50661277770996,18.54523277282715,18.413949966430664,17.901790618896484,0.1790535151958465,0.1395172774791717,0.096517413854599,0.0717227831482887,26.41741943359375,40.00272786563911,-0.1988899167281288,-0.0443226130108105,0.1239514276575323,-0.0332650709706178,-21.476278686396867,-21.552689757280323,-21.80924674072057,-22.139394958920292,0.0764110708834557,0.2565569834402517,0.3301482181997208,9
0.6611,16.94646644592285,16.589120864868164,16.60285186767578,16.616182327270508,0.1533666551113128,0.1195022612810134,0.0826711058616638,0.0614334940910339,50.10381317138672,43.05848813642751,-0.2180949381526567,-0.375352864731342,-0.018844643350827,0.0345544501300892,-26.04729340746332,-26.21351666810902,-26.519462731262568,-26.538293753378127,0.166223260645701,0.3059460631535486,0.0188310221155596,2
0.3362823128700256,18.273664474487305,18.04156875610352,17.74249839782715,17.70216941833496,0.0876323506236076,0.0682825371623039,0.047237541526556,0.0351025573909282,39.869873046875,41.31071871852676,-0.2698577918226446,-0.1644326039829055,0.0354446633373467,0.2332735112409547,-22.854828802840416,-23.17299989560264,-23.650902525563517,-23.87692536882368,0.3181710927622241,0.477902629960873,0.2260228432601678,0
