SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
014516.59-094517.3,2.725,-26.518169186172493,-26.54058201918408,-26.948032008013527,-27.104850640484035,-27.30774843283369,-19.095179059035416,-21.908315730023237,-27.467878020011096,-28.0681594412318,-28.56505700963778,-28.30314568852492,-28.982910600446058,4
014613.39+291548.7,1.095112,-23.975941353641847,-24.13023910539729,-24.53626445609852,-24.77774668880629,-25.05641330862475,-17.140175495403998,-17.926439851996783,-25.697603867032157,-25.710773395636654,-26.114939899807855,-26.31323478445584,-27.13270910315034,4
014813.83+232638.8,2.363,-23.927570977831017,-24.161768706739306,-24.62478280933512,-24.91004795698449,-25.2954765138176,-21.389722392751967,-22.039937880196607,-25.81905598856756,-26.586336425101702,-26.871157785937108,-26.8080715710509,-27.256378535576008,4
014932.06+152754.0,2.389,-24.690603611364757,-24.877353295729357,-25.20100341488321,-25.436126454236945,-25.789788362841595,-18.46496213294061,-22.418591047133138,-26.205302090890925,-26.76387483255456,-27.117398822255208,-26.76287248099782,-27.097089932403417,4
015103.80+031915.5,2.232775,-22.7586643461398,-23.36693592988168,-24.271078472832883,-24.71215335576556,-25.167109054433222,-18.904956240898365,-18.763297964472056,-25.811071338387745,-26.55641237976956,-26.689090898971724,-26.724848388459264,-27.62872335688253,4
015105.80+112613.5,2.440796,-23.96711239103752,-24.65768016498217,-25.454675404681996,-25.77233360324658,-26.204678418360466,-16.938064484301318,-19.02199863853042,-26.59217101137189,-27.27056786705525,-27.83007688034855,-27.670510468152436,-28.198106459616323,4
015430.85+075650.7,1.989661,-24.438199617595785,-24.842352784137443,-25.31258640218376,-25.42308070977059,-25.77927210202672,-19.458388307433435,-21.70177095597917,-26.18569752047721,-26.941118330833028,-26.96861859569944,-26.887815429550216,-27.605842152347865,4
015650.97+044707.6,2.948106,-23.83164887879929,-24.49167783685824,-25.079435527020024,-25.38939123501486,-25.62636381278977,-19.71273612872242,-20.68332895175745,-26.48470216241986,-27.3444171274267,-27.1802432383895,-27.09993415758435,-27.791225579465564,4
020351.67+282235.5,0.561,-22.94502950516869,-23.68357554024625,-24.313907596303423,-24.54769761932945,-24.814448577912,-16.65951893171275,-17.98788199485131,-24.689808581542923,-25.32453514093804,-26.019657565835168,-26.58908561579344,-27.503148340632563,4
020459.54-020228.2,2.502105,-24.394300597693366,-24.45510386277441,-25.018940839804632,-24.085466918668075,-25.37566678601162,-18.3664230243414,-20.118323463101103,-25.736030871707733,-26.56902297785645,-26.84666756947532,-26.97549276512149,-26.637171304847133,4
020558.02+043333.6,2.518026,-24.682152299141617,-24.738181681223267,-25.040029995937463,-25.164707062636246,-25.599144999083457,-19.934622179760368,-22.40712943843184,-26.14878278097053,-26.80740903237925,-27.32984738841737,-27.194660183016268,-27.96178570710312,4
020845.54+002236.0,1.898289,-25.754421629667156,-25.93825463821516,-26.26910869139644,-26.43415368645261,-26.70067460361991,-17.51767077999182,-19.371047394758538,-26.98058077535616,-27.320503206976333,-27.326202778600543,-27.795839760706503,-28.68403647984497,4
020950.71-000506.4,2.85,-25.54616126317414,-25.988348662145867,-26.37638818488504,-26.61453847048599,-26.901472662336243,-19.459904909666832,-19.61281427892427,-27.29955989023075,-27.76464127495825,-28.059360973176027,-28.28844453070465,-29.00665838266596,4
021119.12-075722.5,1.880788,-24.598940682535677,-24.950497021708987,-25.53677694837168,-25.781032555825547,-26.09369565958224,-21.37254225352796,-22.35021270372111,-26.477552839099022,-26.95948464072417,-27.27592909464862,-27.286748169764746,-27.825885149740056,4
021458.24-045535.6,2.339,-24.812723675594977,-24.81046216504515,-25.33392937647674,-25.51476491862753,-25.82910509548405,-20.00070773707681,-22.46125531026441,-25.71313120437064,-26.317238999563934,-26.84078759763076,-26.779291547081048,-27.422117465437225,4
021606.12-002104.9,2.221,-24.31549941711829,-24.549481426424567,-24.993196767323003,-25.262012582311428,-25.5456253219298,-17.300254653476483,-18.229237110252004,-25.891362085257395,-26.40014482281648,-27.063810316869485,-26.668283800661385,-27.329514224331,4
021631.70+034009.9,2.109,-23.87735097453477,-24.39208639458409,-24.97872036558672,-25.31034225659128,-25.668595369949223,-20.0093308027228,-18.97998338616848,-26.3855573924403,-26.77941827934338,-26.932438605968937,-26.92470739392721,-27.52452248883046,4
022614.46+001529.8,0.615036,-24.20212727550008,-24.31193378054133,-24.75336385801483,-24.89064902497702,-25.051390074684036,-16.942344352286028,-17.813014066729547,-25.0820912883981,-25.139625573453355,-25.544006456583197,-26.09508152768009,-26.885981498386485,4
022740.55-040251.2,2.61,-24.77231484564537,-24.82845240366825,-25.36005172019974,-25.54094183537717,-25.667916910585205,-15.678199562372876,-18.157967488014485,-26.07003360488366,-26.594128377535597,-27.455945454400386,-26.604661903853653,-27.282070492996866,4
022844.09+000217.0,2.718,-23.6477788119577,-24.70795927033128,-25.271719106137592,-25.703048892329747,-26.188504166665844,-16.98633731485866,-17.30311419232025,-26.847856676807,-27.52072402295317,-28.0000133963048,-27.87898637468388,-28.54459755952905,4
022935.02-034010.7,1.77,-22.76095947788509,-23.68554179385563,-24.275782119105408,-24.69227120114824,-25.159752153778296,-17.952305929095875,-15.12911589412542,-25.881349790969995,-25.60613462851076,-26.492643143863106,-26.7203286301778,-27.61828222659697,4
023359.08-081631.9,2.759,-24.329575555573573,-24.67438907148197,-25.17631992793149,-25.529364730331128,-25.857009740425507,-18.129609135249584,-20.32705868029254,-26.25550866586893,-26.98147324129681,-27.302071790557203,-27.11411305905133,-27.751469121612384,4
023508.51+030457.1,2.304053,-23.74036436866683,-24.09847711660175,-24.967304158870924,-25.311977640326976,-25.62923518300371,-20.45466024227658,-20.42783740345192,-26.48787915220574,-26.66931919084872,-27.006813707986183,-27.069878811070986,-27.81292538424821,4
024552.99-081219.5,2.788,-24.34671292943143,-24.65157708653247,-25.12490364802051,-25.316087860191114,-25.549688138383097,-21.25648645825689,-22.23208111966344,-26.27659831625473,-26.62215376238334,-27.412798246362858,-26.81409692245048,-27.44386495672641,4
024706.65+002318.1,0.363,-20.475625196735606,-21.48840023667024,-22.379888297005152,-22.674494331737662,-23.11233983860524,-15.494765631652536,-16.983920876546385,-23.323618953460237,-23.49971468611994,-24.034521126819968,-24.23594221113831,-24.92314939044082,4
025030.78-000801.8,1.461,-24.541326570146985,-24.70061683458293,-24.975897043202487,-25.102885466343185,-25.384317541307304,-17.82493355085213,-18.52945237233814,-25.911184562590645,-26.0090478829552,-26.11144976802317,-26.795265162500808,-27.790134254852678,4
025221.12-085515.6,2.29599,-25.052348952099173,-25.11716744635101,-25.577228271682028,-25.720354329336097,-25.990594022359662,-22.18901940346151,-21.77172996804125,-26.359155965056956,-26.64462372331868,-27.07181636379985,-26.734262611141794,-27.508717696812717,4
025625.62-011911.6,2.503054,-24.183038625237828,-24.481486772697917,-25.009732406153617,-25.193832918761785,-25.5181699192368,-17.1783257003636,-17.259413000801498,-26.236553359060704,-27.08184709736038,-26.9046458612377,-26.5033567136163,-26.88132702611024,4
025956.44-045604.0,2.154,-24.418925786280948,-24.83764497137967,-25.25797902889311,-25.445811822624584,-25.6850104031634,-19.82423775151561,-20.12191322299361,-25.77764060439398,-26.672630207969483,-26.827978812211853,-26.541935271805805,-27.007303530664405,4
032108.45+413220.8,2.460178,-25.980109903498477,-26.228188304889013,-26.929412101509843,-27.14906059158917,-27.43690668787052,-18.32973196292133,-18.25614428449722,-27.80620359682574,-28.330727876608574,-28.530483066602336,-28.45814112155176,-29.179220204015675,4
033609.54-061913.1,0.438832,-22.1199959697682,-22.19627846169149,-22.47456581212589,-22.67351269799,-23.022922380379544,-17.102778259691696,-17.8615822179102,-23.56860259394881,-23.97730368178844,-24.489346054653048,-24.736770039349476,-25.709638293693978,4
034707.07-054912.0,2.130487,-24.08925558095242,-24.455346631041312,-24.794945660664155,-25.06492718187968,-25.321714380484043,-18.80197415188817,-18.558771381385597,-25.781318106151204,-26.308948756476205,-26.90662974657365,-26.457987252798063,-26.927791691171095,4
034823.29-055529.6,1.496513,-23.657549858693184,-23.97357558664706,-24.57835321322023,-24.85090880303135,-25.164020674690853,-19.237554558686384,-20.02276610988087,-25.706431294450347,-26.038540299422905,-26.121227992211207,-26.29381652303,-27.17152320206518,4
072928.48+252451.8,2.306,-24.96466521126546,-25.19655889781542,-25.730874794953,-25.977181237797986,-26.28853791342377,-19.038964629272552,-21.567320857726017,-26.36055550224228,-27.138745156774345,-27.42628409862634,-27.46981722281355,-27.90255952627712,4
073205.33+373744.2,2.457,-24.5850904488222,-24.72655958508495,-25.16072969953033,-25.389468021724287,-25.70044324568705,-17.83130061675188,-19.32002381909509,-26.18848330590347,-26.66827903167425,-27.0505648514773,-27.2371272383579,-27.923384089575254,4
073306.63+462517.5,2.16,-24.512580679835,-25.05147383470188,-25.808572186650736,-26.06179637848977,-26.28712694383057,-18.376748438036444,-19.88837079178711,-26.49180361659457,-27.27399910198457,-26.79624078502586,-27.20123648137748,-28.02769715582705,4
074816.97+422509.3,1.107,-25.191140614043636,-25.36933677057392,-25.808472163364968,-26.02374095747224,-26.232261391065386,-14.294984195390152,-16.960454163156676,-26.5381225367904,-26.57855666321668,-26.773284037154315,-27.387066690313908,-28.25467053613983,4
074947.85+142747.4,2.871,-23.351765182426327,-24.000673469827586,-24.562959113173694,-24.84402869434939,-25.19579633538665,-17.81435828552083,-18.930592270398847,-26.327580488781432,-26.638594336093547,-26.876038413981888,-26.834029622695045,-27.45971771014857,4
075004.39+170245.8,0.368032,-23.52939803698449,-23.66766828417656,-23.879192229519013,-23.89258658928306,-24.18579431100904,-16.087745122583815,-14.922023497081195,-23.857539722428992,-24.33374270258376,-24.78032072048904,-25.646015633518346,-26.375048658570662,4
075044.04+340658.4,2.142,-24.74563922156756,-25.123714888777133,-25.61470831984146,-25.88092242911852,-26.180573234815544,-20.047170111271384,-18.617973985719672,-26.47055263677349,-26.68742281299893,-27.00483895534635,-27.30776062970979,-27.655746910562225,4
075247.98+435627.2,1.357,-24.76262333003434,-24.96470064881233,-25.28683040122372,-25.47430753431145,-25.72008555639948,-19.07587989155301,-20.763779269942383,-25.927652367781945,-26.18273418447066,-26.52917639142147,-26.88414261331033,-27.826757960641963,4
075248.19+295044.8,2.38,-24.547976148358607,-24.673190909336736,-25.271705225707564,-25.401841040995368,-25.692738904592467,-19.702673994683558,-19.724591381305142,-26.124349070322044,-26.284620704316893,-27.002556894133917,-26.848874987082358,-27.781170852357707,4
075524.10+342134.5,2.121,-25.140825989759797,-25.35417202308257,-25.83820324521353,-26.1725224145924,-26.459060945635706,-21.44203111137,-23.389302903914064,-26.86510707372833,-27.457720239887365,-27.766334721899344,-27.60070782540313,-28.16452165862632,4
075640.27+093932.8,2.42,-23.656050688140574,-24.18362378621973,-24.801642778620995,-25.129263169884275,-25.603160224466667,-19.83579616095107,-18.616684713289832,-26.04645712702981,-26.963168064353635,-26.87747026825787,-26.953289046603643,-27.475962620941285,4
075846.50+461652.3,2.353,-23.79018912134821,-23.977873521618022,-24.51887407297464,-24.841435334207493,-25.139027020371977,-20.333481732516155,-21.69127265800827,-25.450236944321997,-26.319981260370508,-26.224827836704552,-26.167865173712503,-26.398543670505244,4
075917.80+353251.9,2.026057,-24.370286147819936,-24.71695784962837,-25.180804397521943,-25.307239352074863,-25.495979651703923,-18.478331382446004,-20.413147891657577,-25.957207139226316,-26.703880547414823,-26.66417461156985,-26.707404910373363,-27.73036962895897,4
080006.33+443555.6,2.513,-23.47348196759207,-24.00580183220674,-24.923640178313025,-25.2615348730012,-25.77450630490267,-18.86591231868366,-20.590715536623737,-26.431893143220517,-27.086678018664465,-27.40046248063567,-27.082365670300767,-27.641603196124887,4
080055.45+212547.9,2.496,-24.359205211508133,-24.43138748483927,-24.79758321495619,-25.043917199874507,-25.422148858768796,-19.148732802097665,-20.87355488661263,-25.853115949584527,-26.593807336083923,-27.215660269878494,-26.77857027086425,-27.351427200637897,4
080325.04+174239.0,2.092961,-24.381403554231444,-24.39762868209421,-24.76651286471716,-24.964416147189425,-25.21467650995108,-21.097088325618834,-20.987866061949987,-26.12407753263572,-26.542199176183985,-26.931567025301987,-26.731585307701334,-27.40534912700784,4
080429.61+113014.0,2.164494,-25.02184994738296,-25.03806679938418,-25.309405426227936,-25.577211085197828,-25.87061865786209,-19.786568436528235,-20.728216894378303,-26.366534502539785,-26.792739513065285,-27.19410886170526,-26.97270567964636,-27.68267337547019,4
080609.87+221537.7,2.648561,-24.99542774080221,-25.18637347716368,-25.589208292730248,-25.734715514363515,-26.030549682517787,-17.015574093033003,-20.010664458537804,-26.39096695766459,-26.87576328371314,-27.42571887081546,-27.091607910134574,-27.59214949290876,4
081219.23+370258.9,1.895,-24.994263944950166,-25.479277897877253,-25.85339919687149,-25.9355951446424,-26.174752814091818,-17.62174467750301,-21.30603284474065,-26.409786053442968,-26.74794546126365,-26.370895047512047,-26.93657931800664,-27.822620641192785,4
081342.09+344235.3,2.246232,-23.680695838376582,-24.23141513613919,-24.727039183877068,-25.1058642823044,-25.48590880925208,-18.224887908484813,-16.68501250185908,-25.89237968790374,-26.769816237549243,-27.10438250040341,-27.198455233249856,-27.85652136452552,4
081830.46+060138.0,2.381,-24.291746644882803,-24.43598852482747,-25.150342288997138,-25.31142250880156,-25.634895926544647,-15.986245421048435,-21.378742277462266,-26.35081251635981,-26.55260672407103,-27.223231789206192,-27.19512337624425,-27.861496709874466,4
081930.35+480825.8,2.012,-24.35230184417156,-24.954724176156034,-25.531319766538378,-25.61282066725959,-25.80257643071497,-18.702582851909597,-18.65031144569283,-25.942789533522777,-26.46878668600061,-26.87599203088964,-26.260297111058435,-27.02529259725328,4
082107.61+310751.1,2.608,-25.766107574620293,-25.92412168454707,-26.45649733470573,-26.73375628104092,-26.98602858983715,-17.070477212467488,-19.52904998354038,-27.493485535653644,-27.80485243138553,-28.536205318201493,-28.321485144397684,-28.707986718555684,4
082154.28+520358.3,2.399,-24.86760177906299,-24.8690587601194,-25.34476568673064,-25.50130134085717,-25.6987477647827,-15.944322987535124,-17.6466855928945,-25.978277316913463,-26.356119690848363,-26.67430868083028,-26.608766154435745,-27.57666625555996,4
082155.33+115950.2,2.93,-22.87992521460744,-24.22860218353077,-24.89233867035716,-25.436639833904003,-25.74751386565064,-20.03385445389842,-18.8139282106674,-26.41470656071593,-26.69404721017319,-26.902690794946363,-27.062266884346744,-27.767767280846787,4
082215.63+500208.8,2.601,-24.945602146630748,-25.237011320059764,-25.675189310984937,-25.87668060732093,-26.127549737899148,-20.60054222138817,-20.038535510619536,-26.425348584911383,-26.48913559729309,-27.364430317626976,-27.21803444697476,-27.87054586277912,4
082307.45+023709.8,2.515,-24.6249744952184,-24.88118781001498,-25.362823178886035,-25.64356218609681,-26.00458973639357,-17.71006058555611,-19.63965882492477,-26.66826404614948,-27.03311343685549,-27.721495709818715,-27.57133931870843,-27.966649816856677,4
082412.89+194301.5,2.7,-22.819331224773418,-23.6938257191772,-24.744229409866268,-25.281603625066428,-25.79767859464061,-18.938463091433743,-19.65455599998047,-26.31863809248251,-26.80428383182386,-27.31114083362189,-27.070386601109917,-27.665395451853065,4
082508.75+115536.3,1.996,-25.2832221360875,-25.81790786214864,-26.22107900420453,-26.23001443828413,-26.30139383654877,-17.837799399098976,-20.877894885794547,-26.72033884118304,-26.961427159671267,-27.093907966387093,-26.872010918839106,-27.944671184585804,4
082625.22+261252.7,2.494,-24.81542967725954,-24.89405186051722,-25.43277864538411,-25.55061425920098,-25.858381293238505,-20.244083402499264,-22.07208125369788,-26.1849706170064,-26.530172992735487,-26.72430513786453,-27.06167686055031,-27.826918260924856,4
082734.23+582444.5,2.702,-23.695605294858765,-24.39417446989296,-25.115842093631574,-25.64512990298021,-26.174767355783622,-19.89625913490026,-20.746551874549223,-26.63612271481598,-27.29413931875295,-27.28777948324304,-27.732415071571197,-28.143976852088542,4
082736.89+061812.1,2.192,-25.295036363415623,-25.515990081010376,-25.99431618641768,-26.330033086623803,-26.58401696606595,-19.3805747449694,-22.55201433512634,-27.025431480690088,-27.596305556885703,-28.11253331039503,-27.850543177887037,-28.13040494953832,4
082808.17+041903.2,2.29,-24.78909643607338,-25.00964419095073,-25.46078292429393,-25.63512405772975,-25.90115322678025,-21.845110620312276,-22.647244126736133,-26.500999583448547,-26.42221149103154,-27.09811662979311,-26.975537955170047,-27.62333704186009,4
082853.08+521543.3,0.983926,-23.527043059126125,-23.68689079197468,-24.11932646324395,-24.25158162780412,-24.48536199395784,-14.751016010015508,-14.95256300946562,-25.104432134151757,-24.99681362091553,-25.326131000466845,-25.95163824972338,-26.82091090158186,4
082857.22+125140.0,2.722,-25.15276179706447,-25.27946101150877,-25.77786233657501,-26.10079102806977,-26.3750953942674,-17.171903299028024,-19.743578973060163,-27.08016849444682,-27.563186471047977,-27.77349489473344,-27.5265568148602,-28.19504094409751,4
082923.64+320047.4,2.359,-23.94670379452201,-23.90009630262309,-24.63467669775726,-24.90332970613996,-25.312344715834502,-21.034376145784133,-19.53457705278363,-26.226522825795563,-27.27354499539876,-27.335522544277385,-27.546733865391367,-28.259005566175453,4
083054.40+040708.3,0.444714,-22.833355397439053,-23.23710760554176,-23.674464145355664,-23.825962618091783,-24.13867952274152,-17.985251559118645,-17.34259904064691,-24.60928155580356,-24.684657172751383,-25.089067132396696,-25.945510128287864,-26.91667135128657,4
083255.63+182300.7,2.274,-25.471831609227443,-25.6720878671576,-26.195267036498183,-26.31615187359679,-26.53906863839176,-17.080437533238033,-18.63225048090182,-27.118610919091257,-27.374616515368587,-27.670950201019064,-27.538786664724757,-28.35798853075613,4
083353.79+084738.1,1.784912,-23.524903080878907,-24.02025757942429,-24.68651635687629,-25.11597536820579,-25.686231889253804,-17.74555302903896,-18.679620437489312,-26.397434439259044,-26.78147251062308,-26.91173911658836,-27.269243770261284,-28.103460555096515,4
083444.58+042302.1,1.96,-24.81076951405863,-25.029363191311827,-25.395120032144263,-25.631667078789658,-25.84676784245292,-17.712664640910532,-21.173975505428658,-26.282495706850213,-26.70801490039149,-26.762382134782168,-26.669117531721536,-27.361465957208203,4
083511.42+210613.4,1.416782,-23.295830950834688,-23.661745929558037,-24.24986443357198,-24.536216094415288,-25.0007230494936,-17.912512076811154,-17.364350116673606,-25.19418265068525,-25.562685594042435,-25.82463373120398,-25.763899011667597,-26.199228518452905,4
083647.50+042214.4,0.181525,-21.267622045154265,-21.46898133245016,-21.73879752436697,-21.91740212979296,-21.848227065475427,-12.414876990738229,-13.615960769867456,-21.85689496024651,-22.231733053783763,-22.508127713026337,-22.79656940784118,-23.20686000539691,4
083712.89+145917.3,2.515,-25.323946666215345,-25.404243832851236,-25.742612707248387,-25.853875454875485,-26.168505436315517,-20.537472785916865,-21.43021913690736,-26.74058416011924,-27.419956843002836,-28.01005675825586,-27.359869347200867,-28.02804317551662,4
083713.54+435323.3,2.622,-23.69925726198126,-24.25218190295234,-24.991814110319524,-25.16044998337561,-25.569023443615325,-16.98725566887328,-18.74310959864792,-25.737347682895702,-26.75141147730948,-27.20220690934995,-26.8726447053226,-27.527776503192424,4
083722.41+582501.8,2.101,-24.808214056672448,-25.1273493718009,-25.5638085548546,-25.6963200683794,-25.87944074154921,-18.453300325083664,-21.37215401362201,-26.15397853392161,-26.735832839910607,-26.375417097282643,-26.66095961441487,-27.50111647021688,4
083803.75+242643.2,2.935369,-23.695761414108496,-24.56035617428498,-25.060179357125435,-25.25190997339616,-25.57805136575849,-20.570500494896656,-20.494135119963843,-26.358135517583364,-26.864126546973534,-27.06981675153149,-26.757975662098826,-27.6634804620338,4
083817.00+295526.5,2.045,-24.30588703754599,-24.807601898591507,-25.50576661555336,-25.750640786711408,-25.963030564979658,-18.5686586730817,-21.419146228657805,-26.561108287670127,-27.21659142843351,-27.26273741667453,-27.072884269683527,-27.47724545859536,4
083914.14+485125.7,2.972706,-23.10443657810246,-24.326697726526607,-24.92062075575632,-25.116647666430328,-25.461316013422383,-18.63918376986919,-14.644053564227624,-26.11182831366876,-26.443321210305516,-27.238882171214275,-26.55823858648578,-27.04265818829368,4
084033.18+311148.1,1.922119,-22.79994820274002,-23.253482022777604,-23.842096754131045,-24.217823595627536,-24.471029004124397,-16.5008504282247,-19.449240688165997,-27.31730641399444,-27.76415003957398,-27.45800416590301,-25.35308277646326,-26.29102601769865,4
084153.08+162902.7,1.895206,-24.552584972795152,-24.971721489066475,-25.477478998113483,-25.648177542116446,-25.63690339075747,-18.67717872776856,-22.04649024266188,-26.245618369139816,-26.186258554513515,-26.50161921972713,-26.349900692355558,-26.884212073418208,4
084255.60+331822.5,2.620442,-25.03572329349796,-25.26727206226403,-25.83820393118308,-26.18822947260152,-26.50626181151541,-21.20387311936319,-21.35578261488336,-26.714798359444757,-27.429728502399268,-27.873011782561,-27.408329363007184,-27.692103272766406,4
084429.80+524306.3,2.604,-25.315908457930128,-25.421318293106108,-25.871728907818586,-26.10084974947928,-26.35287124154808,-17.601439977211623,-19.28642151773273,-27.04662571339309,-27.040233927447808,-27.7298091575388,-27.56391040376353,-28.5182302184332,4
084623.51+250208.9,2.573215,-23.907468193143348,-24.285551619271747,-24.70803894947216,-24.96827765404349,-25.35677679411233,-19.54830745439991,-20.38493243840505,-25.578915256658192,-26.515853339423288,-26.55400672348776,-26.512294024655077,-26.982084245905902,4
084702.75+473250.8,1.062008,-23.98772510876716,-24.147570671215465,-24.518876171262008,-24.72496077879533,-24.97080581058957,-15.80940478122922,-17.373710382946086,-25.549759735696533,-25.18948289113337,-25.512047901519782,-26.149120777270475,-27.093353915795213,4
084729.52+441616.7,2.347,-24.22738958661283,-24.555830527977108,-25.31171160514626,-25.647760912294675,-25.935626145383186,-19.607325021928705,-21.46710535316523,-26.40734686687248,-27.304127246804327,-27.382435632413443,-27.04457523617879,-27.42220866799944,4
084846.11+611234.6,2.258,-26.12700573569805,-26.254860070202877,-26.6617196942296,-26.87122081515595,-27.10491439487704,-18.669666858805517,-21.420835206264385,-27.648574063607665,-28.07567622470381,-28.451167180192385,-28.33537097491185,-28.767359022491835,4
084948.98+275638.7,2.863,-24.88036528294208,-25.315655505130223,-25.656815391135478,-25.88565154127312,-26.175698539495773,-17.450663007076404,-14.662215813241438,-26.402490641201805,-26.75046605873169,-27.46671675007431,-27.392526125633506,-27.881061460308626,4
085045.73+110840.5,2.62,-25.137247957357665,-25.40251406291525,-25.81059338502281,-25.956768299569934,-26.191563225533493,-20.130840943258903,-18.93375430323912,-26.57056224298548,-26.846291504626286,-26.951803393839903,-27.069281983438493,-27.43183642515368,4
085130.67+044221.3,0.919,-24.357197030645803,-24.434474403443783,-24.723973785237437,-24.90553170078039,-25.09758697948049,-17.448214727926,-18.0361425283904,-25.152984330374927,-25.493715538516792,-25.87019836009716,-26.691618355549465,-27.67471051051195,4
085141.76+161221.9,1.927,-25.42659166854827,-25.663903721526083,-25.98303754702064,-26.11671966680341,-26.350456837867505,-17.457471992083676,-21.91170663731516,-26.632780413676123,-26.89739436866162,-26.76292802078426,-27.20162772330162,-27.872162656479485,4
085505.53+145045.4,2.432,-24.18088632460837,-24.26935613154188,-24.86320828543267,-25.02613550758448,-25.17667724733932,-20.48595881760937,-19.407906523670476,-25.9054991019462,-26.368269602779986,-26.431976060016748,-26.28905713142134,-27.23440296872642,4
085523.44+303048.4,2.295,-23.57616642112784,-24.092972965468476,-25.15253727666515,-25.292411082112807,-25.47382173738531,-18.0406485995822,-19.06145998681524,-25.98138271201671,-26.3210961077274,-26.67900061382067,-26.56292115782806,-27.35202641770139,4
085602.42+284327.9,2.339,-24.155770886429305,-24.35113207242561,-25.232768413220416,-25.41335707809832,-25.638091136362497,-17.525460137612527,-21.82186953077261,-26.345113745488995,-26.39278340083399,-26.38448017760606,-26.308387182360637,-26.86110247457464,4
085644.96+261144.6,2.28,-24.225742872430587,-24.3360864341126,-24.68608596576778,-24.926027303128937,-25.267800173004755,-19.993020873648334,-21.882551677882173,-26.24229847329732,-26.77948556058235,-27.09173522736258,-26.83281169446229,-27.553862732073,4
085734.26+273141.9,2.492,-24.477392525572053,-24.715285111892477,-25.230922001005176,-25.385541890541383,-25.72281199321643,-17.685495073974057,-21.275892202197014,-26.123047089098588,-26.781892698805414,-27.191997085135057,-26.95936022447165,-27.696987378287865,4
085757.59+082554.4,2.225,-23.288013562701863,-24.038556651685656,-24.780373118422872,-25.231439328206065,-25.582220064273447,-18.60435686466257,-17.12868247194402,-26.094062380722857,-26.24369874890937,-26.93744699718973,-26.863251785090466,-27.477673805228484,4
085844.34+402729.7,1.807,-24.35593600138549,-24.453029102478595,-24.998380133504877,-25.30496627177455,-25.490352873565644,-19.85933833929065,-22.359920959756792,-26.18337936002834,-26.194007113731995,-26.604049998981363,-26.509653425880447,-26.900238200669207,4
085856.00+015219.4,2.172,-24.977640812101352,-25.2318906475823,-25.74600960474991,-25.811197045188045,-25.99361556490937,-19.029770747904152,-19.474608265370065,-26.14690735655889,-27.011276579217743,-27.260999661059245,-27.13393517258787,-28.0423294179676,4
085909.26+382303.9,2.795,-24.70479159980766,-24.81266435494871,-25.30123437512797,-25.497338229622017,-25.784488551358027,-20.505433168725887,-22.05921698482632,-26.516662385795968,-26.50489464788816,-26.367856018161,-26.918358865564187,-27.502555036674345,4
090002.20+180404.3,2.881,-23.23947005337931,-24.34326175478802,-24.628014031503906,-24.949965257942765,-25.2962254497643,-17.20785835047095,-20.066202827833006,-26.171533027690305,-26.59430268618535,-27.06890202131105,-26.798295621303897,-27.6502811811166,4
090148.57+151339.7,0.4949,-22.45731694087341,-22.66798738634434,-23.09619716296414,-23.233959515390733,-23.50781939106501,-18.577174869533906,-16.837121620997422,-23.609254254333475,-24.4827954664086,-24.541719553496208,-25.036082417063945,-25.957785633632565,4
090152.74+334413.6,2.027,-25.08427778891072,-25.24943847319905,-25.637880073974785,-25.806199682492515,-26.045379542946925,-17.855102648958447,-21.778319554402888,-26.25901338269876,-26.77753982797428,-27.095804649762595,-27.212392477290475,-27.97833773586861,4
090208.55+180401.6,2.003,-24.31392237988633,-24.62158553821357,-25.26402837501375,-25.70101777954563,-26.02099564981723,-16.811535114455648,-21.64307786422912,-26.595370041029582,-27.340132264150167,-27.424317070819576,-27.46071265642796,-27.95089788202463,4
090240.76+360851.6,2.042,-24.192737756495337,-24.89657782488722,-25.685750910826812,-26.090222455119147,-26.331814139639132,-18.958575997639095,-20.6803283350804,-26.64180530684967,-27.268039581410797,-27.494150775743083,-27.497973359129706,-28.252872846005424,4
090404.15+151254.5,1.826,-24.892843987667387,-25.23574448383461,-25.47668910358785,-25.58539449307146,-25.851373291815303,-19.734287531965865,-18.76889963659777,-26.24920154113923,-26.2163916861952,-26.53662670145306,-27.21577137530124,-27.923801887084355,4
090423.37+130920.7,2.983,-24.77750989848155,-25.70668713349003,-26.347414075599094,-26.58002514163587,-26.94450354554117,-18.59905429171032,-17.957703977214894,-27.33987786632719,-28.150211050100168,-28.60814865846289,-28.6378083999391,-29.207419304252884,4
090615.47+180135.7,2.277,-24.154300584337204,-24.32174984155249,-24.771601119245503,-24.97794348892638,-25.30939732363408,-18.654039137082684,-21.5236463047866,-26.27663715462285,-26.362809494034284,-27.36780519981764,-26.566706221014574,-27.214890231214387,4
090638.18+172223.4,2.79,-24.71159351487885,-25.40948831035548,-26.004190581000252,-26.40859064982701,-26.583124609258665,-19.512793651980395,-21.611826628694672,-27.009185499191688,-27.90546855622589,-28.08417893584467,-27.797959516927623,-28.40606551907328,4
091145.03+145556.8,1.2719,-25.297342426679396,-25.53729149609953,-25.96415670094028,-26.14245729926917,-26.386302869399973,-19.94124655739297,-20.51344548001981,-26.341155024841544,-26.469166848090776,-26.70379910536273,-26.956025096950214,-27.66089067093744,4
