SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
150952.19+111047.0,0.284945,-22.02179318732504,-22.15318879201316,-22.363407789725155,-22.51141326591757,-22.639466532522142,-20.72705722346804,-21.134270860379743,-23.11336748329803,-23.328861485128737,-23.83186409811165,-23.76514935891187,-24.43619686396406,7
151132.53+100953.1,0.281519,-22.426919206654954,-22.82041854144604,-23.25114953010424,-23.48090777932298,-23.53186961007185,-21.65166803627096,-21.92987952095387,-23.89826931873549,-23.92186120697839,-24.23358618682282,-24.57327188974465,-25.128446781951293,7
151318.20+010952.6,0.217762,-21.38879025980565,-21.702872713986338,-22.02765602625109,-22.17442973797885,-22.214813348740652,-20.47743695016062,-20.881261356462016,-22.4696843302762,-22.814952539453344,-23.70659525800505,-24.096163813450627,-24.650764457537196,7
151557.75+302357.1,0.25214,-21.435539711261523,-21.646835603407933,-21.902134839137236,-22.10589583979463,-22.123450477232083,-20.983205906751675,-21.127200947186445,-22.564131194560087,-23.377457580046126,-23.64794546485944,-24.046209524079668,-24.57782813191655,7
152109.39+490434.2,0.168,-21.05841006342201,-21.07362726875862,-21.418813875025315,-21.62353643604368,-21.58165726885907,-20.637024521222333,-20.89211409179934,-21.612678377842244,-21.99192895201757,-22.678853464430528,-23.46794112099547,-23.90199069366423,7
152114.25+222743.8,0.1358,-22.44751063786301,-22.622779525476105,-22.8531813693784,-23.0342674732295,-22.978588077760065,-21.91478026161774,-22.21336268574064,-23.3616241416309,-23.98786409368534,-24.56981123839048,-25.28120774524604,-25.65850747184166,7
152130.33+274420.0,0.2285,-21.424211193173345,-21.61369362537772,-21.9120401009371,-22.13107790233464,-22.055082853111976,-20.990439704406963,-21.10794187695894,-22.45664187978914,-23.157782045376766,-23.501873220686075,-23.990598054243268,-24.642746254073742,7
152139.66+033729.2,0.1265,-21.408386053559425,-21.63446899649703,-22.029010527155783,-22.46368757687077,-22.24679627555961,-20.95863397381591,-21.078190628605658,-22.573739456392893,-22.913620904583283,-23.28352788181593,-23.75419410258494,-24.08722518054033,7
152504.63+464006.2,0.295905,-21.345323728364317,-21.59911373880538,-21.97702521920756,-22.20675503386545,-22.28007023346059,-20.486441618112657,-20.690123973258896,-22.724958934912365,-23.02469804213211,-23.82455626655989,-23.58778062735537,-23.99250113793299,7
152526.46+450651.7,0.253747,-22.504627765094288,-22.73229555764922,-22.98301315925778,-23.33264528922983,-23.354553820696196,-22.467116608340493,-22.604179783364707,-23.59631375319965,-24.03824789553443,-24.542884878165744,-24.90630128391842,-25.416599427334333,7
152706.74+180610.6,0.2115,-21.973716953207663,-22.176319165560137,-22.53445175354881,-22.58513131122539,-22.71825797960676,-21.27917990172497,-21.661573899965724,-22.651816451477075,-23.12093670167905,-23.36586931553923,-24.26823486384918,-24.67837769190401,7
152727.38+154100.1,0.2276,-22.69654025234525,-22.816220613613503,-22.985790648715486,-23.268618416954624,-23.14539167636377,-22.097327885734224,-22.245461702701995,-23.02576296641248,-23.13611114003354,-23.714298186046552,-24.560896522419505,-24.978499623167785,7
152732.08+433401.3,0.155728,-21.159184934074275,-21.422695094015285,-21.76514867906541,-21.85477200942843,-21.93426336148418,-18.72153165948395,-18.52372310209797,-21.96066247879405,-22.39278621369999,-22.539993521699945,-22.23216952227066,-22.525671430302012,7
152753.80+061018.9,0.1743,-23.02413705353528,-23.14855314597501,-23.42498645233971,-23.81575408666735,-23.52220179920416,-22.68304808861986,-22.817375026479205,-23.979746706739128,-24.13746221791771,-24.640848852237838,-25.06208410432226,-25.400775414019712,7
152757.67+223304.0,0.254008,-23.198540516711248,-23.3950662366924,-23.60697870900761,-23.701957384149875,-23.60538271324501,-22.723282957607864,-23.117418386511595,-23.78337727109367,-24.164661814333183,-24.44195805197048,-25.058372608366703,-25.70810918863618,7
152907.45+561606.6,0.0998,-21.67254932403981,-21.652914898267277,-21.94158176525165,-22.353425839310777,-22.035160858000182,-21.782811182059103,-21.901164926651354,-22.43850588831944,-22.71581341770811,-23.126045170421623,-23.68869838324033,-24.158168269462376,7
152911.55+155655.4,0.2187,-21.84677020408296,-22.01375151401722,-22.223871412906163,-22.32612983520301,-22.3135774303387,-21.411973397164733,-21.52775540409524,-22.5784043406432,-23.03118590611265,-23.680343901466955,-24.609517816502837,-25.1569453473846,7
153228.79+045358.3,0.2182,-21.986809541715537,-22.04527417267606,-22.32421617526164,-22.623269287638703,-22.49601770884824,-20.543409955712285,-20.88917273235406,-22.721740915085885,-23.134294568628988,-23.589308260043843,-24.426641429522363,-24.85395860435556,7
153529.11+532138.7,0.290884,-22.166689967035204,-22.29385604458574,-22.56478194354803,-22.692490036586445,-22.72392656212921,-21.94120041665045,-21.94084791428893,-22.818482717072843,-23.112989787292477,-23.828773269770355,-24.127150340542,-24.618728833266143,7
153848.47+101843.3,0.2341,-20.787381201373183,-21.381206840588604,-21.90684615178257,-22.107845725480637,-22.204241873564552,-19.35218212860029,-19.84314404077646,-22.7067757387314,-23.205502792524022,-23.39264101520563,-23.780669298759012,-24.317976784717175,7
153911.16+002600.7,0.264878,-21.228128064070216,-21.63502404220432,-22.133134269871604,-22.39507811114125,-22.54653490305847,-20.63732889037776,-21.14411327310168,-22.987126056490943,-23.65421448316329,-23.83421040960263,-24.181013647317247,-24.687358693059576,7
153941.49+504255.7,0.203051,-22.27805162254015,-22.613142877100035,-22.866004303550504,-22.89477776927915,-22.818021803118228,-21.17357734069354,-21.735795745117432,-22.657935230390397,-22.972072648881287,-23.367635102546,-23.70471323324508,-24.096192290519276,7
154004.25+355050.1,0.163856,-22.004680711036,-22.045179325702467,-22.282081469017616,-22.41758235899904,-22.28622702132455,-21.75037485441364,-21.8911374245441,-22.545145795364867,-22.733192274225942,-23.01175748816937,-23.953108232810106,-24.35380838480355,7
154153.59+353108.4,0.233019,-21.216274151844274,-21.484520161905383,-21.743156077123547,-21.81959806799934,-21.861440513090315,-20.535262188023168,-20.970189491673946,-22.187780906655743,-22.9962484610898,-23.190095074507077,-23.60562219468739,-24.14816717128208,7
154234.84+574141.8,0.245496,-21.491773952527502,-21.824170603551448,-22.29031739462583,-22.424041553802883,-22.445841353538427,-21.135123715259287,-21.52364838930342,-23.025844452322893,-23.154037220892278,-23.70839617449434,-23.852227360657245,-24.358422353634875,7
154427.26+274324.1,0.163196,-21.783936493311774,-21.8759198443366,-22.13646822867492,-22.378884217134487,-22.293672206536524,-21.232319141012397,-21.2277861926992,-22.611969881178272,-23.09428874817205,-23.45805240382716,-23.915744819242068,-24.28131553175962,7
154430.52+282756.8,0.231367,-23.283776637092643,-23.31481100100555,-23.48043357671496,-23.62450078886671,-23.57757918760078,-22.972587418484892,-22.95811194627827,-23.78213392076549,-24.000969583279293,-24.464596333545643,-25.010157163540487,-25.45362555673582,7
154458.49+230810.1,0.3724,-23.00965423912254,-23.36231268246651,-23.92729606243116,-24.12582978028627,-24.066729843974606,-21.88129836694095,-22.436943627314545,-23.948412588498364,-24.134559155181456,-24.190345088946557,-24.06274658758269,-24.46316321673773,7
154529.79+075122.8,0.358746,-21.60837852534537,-21.976977929620023,-22.428845025304334,-22.60638506768388,-22.70526397291947,-20.13453338604644,-20.646900986689413,-23.219901914238303,-23.611444524709924,-24.325986129025388,-24.449822312048457,-25.150057595689987,7
154604.25+081913.4,1.648,-24.9950160799968,-25.353020173877937,-25.82750930702824,-25.907240894757173,-26.324175522442424,-23.14174512695601,-24.52653856464995,-26.67149745791221,-26.990467372061744,-27.20767448242941,-27.751266150606455,-28.10477097310501,7
154732.17+102451.2,0.1381,-22.788119966823476,-23.008922892614788,-23.178222069823857,-23.23163365756035,-23.13955770816673,-21.83546051756718,-22.25801815646131,-23.64807225813973,-24.24800274122648,-24.77374599119855,-25.29240836953837,-25.644256243036025,7
154743.53+205216.6,0.264542,-24.502772234729846,-24.651734970037484,-24.748162397340955,-24.88779927808906,-24.973484136711942,-23.90007429988597,-23.87099964807651,-24.60186892540198,-24.81920612262657,-25.364292478901174,-26.2066852389145,-26.7874181257614,7
155159.61+362212.0,0.252436,-20.81539606352657,-21.026845619393114,-20.96644599130783,-21.87486898046887,-21.919088222429696,-20.06118781256095,-20.125822197198417,-22.39253721824461,-22.849688763425,-22.88737599697147,-23.038378895896702,-23.4003785289178,7
155328.49+095102.0,0.1922,-23.00745141379416,-22.96319581136809,-23.062411878694483,-23.270260562110494,-23.15404480272176,-22.22485980456917,-22.58063041552864,-23.37537520030363,-23.86913625828856,-24.66213761142173,-25.113882074246497,-25.613321305765822,7
155444.57+082221.4,0.1189,-22.30577420500738,-22.710944234676987,-23.021430806990814,-23.013437752473497,-22.935138146461505,-20.841538432559563,-21.586575728314514,-23.32844045625412,-23.630328658689145,-24.02239178519723,-24.646879791704905,-24.893447317284597,7
155505.99+455008.7,0.377399,-22.970496999517675,-23.053960445477884,-23.24819155227229,-23.30121744147626,-23.45609292980721,-21.882301771863755,-22.02728645352842,-23.468976681594945,-23.69967942437997,-24.332475834393318,-24.66064982183752,-25.257109098051828,7
155620.23+521520.0,0.226599,-22.448092572702905,-22.423730528177817,-22.69676135394142,-23.01415312089112,-22.9276839729477,-21.628944037086047,-21.666354909732945,-23.328208969574984,-23.630386728813267,-23.980577284694785,-24.263819251019,-24.721688651682157,7
155621.31+112433.2,1.7295,-24.898866005008287,-25.240157002013326,-25.71807987290401,-25.89234054156323,-26.096084347123604,-22.682979473124256,-24.22060862702711,-26.23548615505792,-26.52387537362869,-26.53679369300904,-26.56930142575985,-26.870668253436254,7
155650.24+080234.1,0.221109,-21.389370433694346,-21.563950441259745,-21.86655394052721,-21.97242407117439,-21.930328372568148,-21.12898882546921,-21.62868320565581,-22.433043457842786,-22.679169796649997,-23.346093057227428,-23.91751839999355,-24.449867597873144,7
160216.00+111926.9,0.1559,-21.820201051808645,-22.021434542061247,-22.243730922630608,-22.416076333860406,-22.37389397585892,-21.09760793762477,-22.08710016319892,-22.92336803165033,-23.58364862543852,-24.266408979847384,-24.91467472166747,-25.298531475226635,7
160249.32+250441.0,0.266058,-21.09152192768652,-21.557104072598182,-22.076665438965307,-22.284346266517733,-22.31132506501381,-21.173439489117253,-21.109040303241706,-22.862824812683836,-22.699341082490957,-23.363590517899,-23.56529424073784,-24.04118554232584,7
161047.73+330337.5,0.097487,-21.540013686084254,-21.90512458188575,-22.29350676431871,-22.28490476767333,-22.297101886026468,-21.00890678972265,-21.30694997109658,-22.456293063064017,-22.663382795940382,-22.84168414211834,-23.5303140378753,-23.87241769061777,7
161131.49+592052.8,0.22471,-22.173824749385304,-22.3255244282819,-22.59295972519804,-22.795885991498924,-22.831974574668084,-21.09634504221435,-21.753189511194822,-23.181449853389537,-23.346913179818195,-23.80789612757865,-24.261501966391595,-24.686223294176298,7
161217.97+073145.4,0.2068,-21.576627968164136,-21.87824100583663,-22.436009341714488,-22.73263965193118,-22.64496379915327,-20.978871412626507,-21.286865313408168,-22.952501782663145,-23.307386005844485,-23.86334914394736,-24.60090933214285,-25.175098984650777,7
161238.75+564909.7,0.213101,-19.78751837443802,-20.17798708967133,-20.88793648473473,-21.149834311087226,-21.29585176638224,-19.11402990150674,-19.569771017465406,-21.74973998714618,-22.25238760529886,-22.429821762919623,-22.16515085869321,-22.440509455982085,7
161351.68+172014.0,0.243712,-21.87916350218114,-22.01092255016668,-22.34088358498668,-22.615085273954087,-22.63770556715585,-20.821026695569948,-21.99514231223999,-23.296062821213457,-23.7900951245837,-24.419167832397974,-24.52601817797581,-25.08343113619792,7
161436.06+385954.6,0.244732,-21.63105328262048,-21.77384046430556,-22.08761735593114,-22.265320277919617,-22.23276878424649,-21.499040846715538,-21.35561822842216,-22.679532806026565,-23.11873581887228,-23.581192688457744,-23.80031217208028,-24.382451845687,7
161506.92+082744.1,0.296286,-21.60741859878564,-21.89942056187526,-22.334281390245565,-22.60453260833376,-22.60281912288141,-21.0167665428661,-21.330603317874875,-22.953390939665574,-23.63645431488575,-23.209362534868884,-23.612542629367887,-24.065779322653224,7
161513.84+084914.4,2.463,-24.88054824791652,-25.064387230868064,-25.483989719234536,-25.63484384378568,-25.585740782490905,-22.118524313141787,-23.30370769719731,-26.507700796908452,-26.791821293246883,-26.89108519068182,-25.740831782986817,-25.453050500144705,7
161711.42+063833.4,0.229454,-22.859423982085197,-23.02160786678182,-23.142809858481147,-23.287133345717,-23.19302043457907,-22.09513196827164,-22.071731277486464,-23.33879474398011,-23.69130627808925,-23.988236614671425,-24.05339318645724,-24.67362450794665,7
161723.67+085414.7,0.2064,-22.702588610889457,-22.86133459098293,-23.04346383500136,-23.273961311543317,-23.156914922416107,-22.52571555021248,-22.549224385655247,-23.35409816421259,-23.64947298749981,-24.24785004646344,-25.133744891469654,-25.709423298124303,7
161749.88+222200.9,0.267188,-20.8437638911688,-21.288597973594904,-21.823865597752903,-22.013883852321168,-22.10347919016985,-20.039323316667215,-20.279641949758744,-22.669614577658795,-22.75270877598757,-22.97698065143067,-23.78141410191644,-24.26831544747054,7
161911.24+501109.2,0.2341,-22.16728627974002,-22.3160596298893,-22.68570510532544,-22.980945070389076,-22.89697813541341,-22.061004380417447,-22.16893704182039,-23.291969807243813,-23.83732122518473,-24.223198494323405,-24.35106781588712,-24.84873102216438,7
162054.51+502752.2,0.2647,-22.71471552104204,-22.85282476506892,-23.06124277820836,-23.28687839760919,-23.360524709214516,-21.88609956343844,-22.450025763432848,-23.4011582619653,-24.03549350135396,-24.251940102588275,-24.94946429172026,-25.445587103583502,7
162308.42+535258.3,0.234429,-21.36516783175881,-21.476257883687463,-21.732505206682315,-22.015868200363744,-21.98976551637753,-20.655203487053264,-20.773219522853235,-22.375088812196275,-22.727317154030704,-22.683290361703364,-22.76732570809402,-23.12494190167532,7
162324.11+432533.6,0.287667,-21.12117592071952,-21.47427211866254,-22.032333238372964,-22.31735777839965,-22.313587070300823,-20.339455404048092,-20.494919628801103,-22.76652358475378,-23.25409812080296,-23.704471207217637,-23.858551086638737,-24.29994938394314,7
162552.42+562729.8,0.308,-22.642986092182447,-22.87292530955244,-23.190876083869124,-23.293053583551856,-23.38368667118873,-22.15846478161242,-22.359602036801498,-23.13810934494374,-23.796632979135325,-24.10914697804404,-25.12477253864314,-25.5642280211896,7
162607.24+335915.3,0.204794,-23.12644583314257,-23.33915898426368,-23.52057258121381,-23.60317424467872,-23.53964629426344,-22.78804954296677,-22.968289499649483,-23.902465732050125,-24.60704479008937,-25.113854853317516,-25.788369071850333,-26.295728776573675,7
162741.81+535843.1,0.192698,-20.39066235080306,-20.92924538267395,-21.353420955076828,-21.464842922309987,-21.503952834524544,-19.84420688080832,-20.28576815260892,-22.01649896549513,-22.292264500448585,-22.423773082531927,-22.73340449389939,-23.249554997114643,7
163051.74+471118.9,0.270524,-22.963440806784103,-23.111021323209496,-23.39612837363129,-23.55178187528286,-23.578608325772866,-22.892412064472914,-23.13049097036204,-23.685561267068408,-23.988821387566865,-24.682330767159893,-24.972816054472297,-25.600709739653738,7
163210.65+215033.3,0.183,-21.64151159842331,-21.766252318725524,-22.09334333737875,-22.35344375781772,-22.353097476605523,-20.497999599733795,-21.105154987298697,-22.57867582219323,-22.992998190227134,-23.33310796743308,-23.61131251781752,-24.106861737432663,7
163219.29+320142.8,0.248224,-21.051854754837688,-21.182847846463968,-21.723260770182687,-21.91293665489264,-21.92369059775868,-21.2044669413385,-20.76008871175063,-22.19417944336231,-22.782837194876446,-23.144478886211736,-23.337957100117443,-23.7646125040756,7
163234.16+095400.3,0.2182,-21.34188402883405,-21.50084495138624,-21.744796595895227,-21.92527088686664,-21.82955476410436,-21.26047124629451,-21.489330866860666,-22.389282229246135,-22.973390408231374,-23.285363318561952,-24.015126758062426,-24.49347889639117,7
163235.08+203941.5,0.191658,-21.32406093905313,-21.53033630636125,-21.8283283003514,-22.015292666003266,-21.923628671079847,-20.98751203465919,-21.06872661019281,-22.068116381682824,-22.1313045500764,-23.000185517933293,-23.88121810544568,-24.40227307316975,7
163329.44+131327.0,0.336004,-21.17616747808581,-21.59792934735026,-22.270308863637386,-22.54198025078031,-22.646826261710373,-20.540257123249013,-20.83750784719024,-23.177313738112257,-23.676957876270954,-23.45330237743568,-24.35347212025491,-24.88009082542442,7
163417.81+474453.1,0.177336,-21.165642289633357,-21.288869637482826,-21.62974666227064,-21.849893649925036,-21.88606077049077,-20.967802330165608,-21.03827908260263,-22.070158357592355,-22.43789266701141,-22.863071965773997,-23.307687768202427,-23.73011725194425,7
163631.58+461704.3,0.251671,-22.036280738235074,-22.19975420043688,-22.45103833197355,-22.57791058298637,-22.613116297316346,-21.921558720933128,-22.084452534681507,-22.88927638590254,-23.577679615078598,-24.278248571620967,-24.86252081830638,-25.44508947923129,7
163821.99+402413.3,0.256772,-21.368546810459783,-21.47946669226522,-21.82422735928577,-22.213375134831477,-22.258108786308625,-21.77014082142794,-21.2881468379148,-24.0461996529009,-24.143948104951026,-24.02100691958593,-24.09987420554887,-24.509428839006592,7
164121.43+283620.6,0.393764,-21.97027307418272,-22.347350279817785,-22.916703554398584,-23.085842606585803,-23.180316326781213,-20.945449379254573,-21.28688007183073,-23.35151222184138,-23.899847967752574,-24.230109713875542,-24.277388378108636,-24.95154235193379,7
164852.28+492055.7,0.193577,-19.65355478246596,-20.115099329080092,-20.611584353378543,-20.76437551575385,-20.99352261749709,-19.18755123737095,-19.621116319915565,-21.545128693795363,-21.911149219161555,-22.099603342605803,-22.06693840759541,-22.46044818724116,7
165006.23+215451.8,0.194638,-21.7348237423022,-21.80644986627492,-22.083093503326637,-22.350382468629043,-22.31758828132743,-20.63585960325332,-20.709338861517264,-22.867355322747308,-23.18858306160223,-24.06322335260268,-23.965895266321244,-24.526595559255703,7
165335.75+373255.3,0.217816,-21.802012877610174,-21.76215498910633,-22.07697230210892,-22.3059107406262,-22.299124068029585,-21.80775886312804,-21.947793344370908,-22.80784162664188,-23.48376713436796,-23.919379205222132,-24.36549173559658,-24.93776516536818,7
165356.64+373632.1,0.219411,-20.87938963381622,-21.22408668212824,-21.725832843993807,-21.880616873327835,-21.835596386063138,-19.40700091401366,-19.87966414758565,-22.36721693058554,-22.62742316275752,-23.07455392301764,-23.27248366876345,-23.87006511493405,7
165433.14+382859.9,0.356607,-21.22593660426992,-21.523782608063712,-22.35372682609177,-22.667004731574323,-22.71358707996345,-20.820879130445714,-20.93612877693672,-23.11825948311251,-23.703861475977348,-23.734703650094037,-24.56939968430865,-25.074968813285963,7
165551.37+214601.7,0.153555,-22.6033268710582,-22.8472776300162,-23.22885887614709,-23.49988216218241,-23.28961041430832,-21.660915822286555,-22.20717427093272,-23.49385650456164,-23.894636503067307,-24.44598409997655,-25.24518986734384,-25.622843077538285,7
165929.80+424605.6,0.173816,-22.25445889346476,-22.484413928549632,-22.718826973625507,-22.73947941322568,-22.743065014277985,-21.720444804181824,-22.29731376483613,-23.299176009595463,-24.07554826357641,-24.732718668678466,-25.35038553097173,-25.87750014385256,7
165958.93+620218.2,0.232715,-21.918465339194668,-22.020164883931425,-22.279020724223003,-22.59057645479398,-22.505179446117783,-21.06970580441221,-21.72275080002159,-23.117031690763696,-23.57970839454847,-23.932399796637828,-24.49336597902849,-25.048979547316858,7
170231.06+324719.6,0.163316,-23.09467710168297,-23.310231798805223,-23.56422356087834,-23.6265486347735,-23.610518053684764,-22.349539771306528,-22.858489142416467,-23.842256065324325,-24.418082159141363,-24.95281955606975,-25.791997371522097,-26.109758155807928,7
170302.88+191034.0,0.290798,-22.704448845434,-23.036914683998827,-23.29240369889571,-23.38170954070839,-23.48060466917653,-22.339626500346785,-22.5341803974888,-23.588548521182855,-24.01870917121595,-24.538660296148425,-25.23950165063148,-25.81524680008504,7
170306.47+452557.2,0.170409,-22.075705106501676,-22.190240235165103,-22.442443446168728,-22.51130304572738,-22.46743299713224,-21.33448661165304,-21.805462217167516,-22.894843982078807,-23.368419065976365,-23.87894963740124,-24.302293973693164,-24.71255447997573,7
170355.79+604511.7,0.284817,-20.581753408842623,-21.07359128229636,-21.67563763244044,-21.99892946152445,-22.027124766881823,-20.438531561294607,-20.581308672832133,-22.728572703451064,-23.23799466911906,-23.11295512438734,-23.55427544578068,-24.105130715132525,7
170545.54+400338.8,2.545,-23.689413068722224,-24.299397916602725,-24.819877220095865,-25.132364250411253,-25.12217776973848,-20.180249485035446,-23.34304851881868,-26.3016620911092,-27.699838380232308,-27.49113177079841,-26.239601607315446,-24.592296524302107,7
170656.51+315937.3,0.227146,-21.81845680311769,-21.96007417411307,-22.21695400391004,-22.35722742773488,-22.423192885552652,-20.571642883699237,-20.96676021246191,-22.678290319354176,-23.307684008472663,-23.539925385325827,-23.85247281651448,-24.45200884580337,7
171046.76+321946.6,0.327266,-22.439537104098584,-22.767115540685783,-23.14453485533692,-23.38507148881528,-23.490676389255235,-21.62610769374253,-21.95879434321637,-23.527762886356467,-24.135543798337658,-24.554283173462093,-24.88927716060105,-25.54841297442264,7
171304.46+352333.5,0.0839,-21.004575702674227,-21.516775489645312,-21.95109154194632,-21.949107973126008,-22.092503288008317,-18.465280680659475,-19.961890903795705,-22.312002983013183,-22.86963648697921,-23.326288816601505,-23.989297475536336,-24.36530254494256,7
171446.18+400755.6,0.178081,-20.39354786241164,-20.800171911079524,-21.188688382676315,-21.27609760108457,-21.32640160460843,-20.169499223416203,-20.194389921397686,-21.31243567518386,-21.98145685057867,-22.585860805774143,-22.590103614534463,-22.99532787742661,7
171540.93+560654.8,0.297162,-21.27064286625214,-21.50934037811721,-22.011996981937003,-22.29778238497752,-22.349680603949324,-20.58278269959897,-21.31719457960203,-23.2862011324234,-23.10009884658661,-23.75837019278381,-24.12922022323896,-24.610435576603184,7
171902.29+593715.9,0.178495,-21.687397569776444,-21.851625655811706,-22.13984164346728,-22.253893570033327,-22.29297171685539,-21.07896075804973,-21.34449201525066,-22.64060493418,-23.130760071401003,-23.489286344134992,-24.25018094751461,-24.831214638670573,7
171930.56+293412.8,0.180829,-20.863143580929812,-21.328883970597374,-21.81498936338849,-21.97624785789889,-22.01824516851956,-18.65022828984492,-19.944914850627065,-22.185144731735488,-22.62767776445837,-23.21924800697555,-23.71355953583577,-24.076260695751763,7
172634.26+360832.9,0.151116,-20.854644237673007,-21.440198137114635,-21.95232261523411,-22.088624703977416,-22.137831468894845,-19.727461257494785,-20.224358730313504,-22.523447476220696,-22.956374775291668,-23.161739769049134,-23.607432297606184,-24.09789343561424,7
172711.80+632242.1,0.217789,-22.411146659259835,-22.68972944333054,-22.91546131173482,-23.041765707644124,-23.113423826580213,-21.63896971462822,-22.00346694087579,-23.40178549338242,-23.64673533897865,-23.91657181078843,-24.13498348344056,-24.525295975883072,7
173229.43+564811.4,0.303373,-21.891263578923844,-22.105907207842865,-22.419072428024453,-22.556996756300453,-22.773773549371725,-21.50775119359057,-21.52934044092467,-23.011323311775783,-23.12502633796505,-23.68616742712924,-23.94049684778329,-24.41463953060244,7
210522.61+082734.0,0.239916,-21.274183489514677,-21.45189427097533,-21.810755520307204,-22.02867023892436,-22.117781398735502,-20.707910818894863,-20.86103195243772,-22.62543925629415,-22.871409093556785,-23.46318836016333,-23.929554336108517,-24.276848322317928,7
211248.45+023605.8,0.147466,-21.579023240932056,-21.60274927476047,-21.889413420953385,-22.351377688953825,-22.20033947283195,-20.839730778458765,-20.830624754853783,-22.395972921098338,-22.532107369157497,-22.99026318837531,-24.16496056536298,-24.33113213914015,7
212347.83-082842.9,0.218364,-21.66275005871629,-21.78019724503081,-22.11974220315816,-22.325552378427997,-22.242121279192677,-21.040564680735752,-21.349700336240407,-23.041459962218664,-23.40415826794932,-23.936556941771304,-24.295357733028727,-24.809934162060788,7
213831.33+121527.0,0.916832,-24.414841850935336,-24.83422690759667,-25.12423180636117,-25.30103770836291,-25.560433163824914,-21.68490872442364,-23.76500494645092,-25.83632989439177,-25.95284003219992,-25.92586558375065,-26.324464301542605,-26.37996241443877,7
215101.17-083716.2,0.122064,-21.293539814555064,-21.39040756807409,-21.651417506295797,-21.83397500134099,-21.86597171644373,-20.379091825487645,-20.65776953772608,-22.363120192440437,-22.98788196818417,-23.472566464734616,-23.927593037154374,-24.243721899570197,7
215408.71-002744.3,0.2178,-21.49559384398337,-21.908871352218323,-22.386944119690195,-22.61584086979114,-22.69857459719953,-17.823116335159344,-19.926116141051512,-23.079893741832592,-23.6453481096104,-23.96364259353261,-24.15668949951329,-24.549115988749342,7
215516.13+003250.9,0.278325,-21.656523806137177,-21.98844791362215,-22.43232764452471,-22.619300853060725,-22.782923479802605,-20.983106092685748,-21.31490784821333,-23.149340068322463,-23.58360874918756,-24.02265309714934,-24.49231809258657,-25.00946041529497,7
215954.45-002150.1,1.965415,-25.82033480521133,-26.132734405382244,-26.55841607118159,-26.774574814663204,-27.01412002156791,-24.158354349994244,-25.112994866130716,-27.35846353480952,-27.72392061062933,-27.64906252961248,-27.74992340724124,-28.00229676086486,7
220108.56+033150.7,0.301942,-22.42410997636724,-22.56573121926418,-22.77920069765844,-22.90598725973021,-22.950578046908028,-21.85064655982065,-22.021124593076607,-22.959314709622006,-23.40624552722103,-23.44108859097202,-24.43319136470657,-24.90123841930829,7
220153.00+012956.4,0.192927,-20.914584854201586,-21.1960775764514,-21.500724829619813,-21.68819601566881,-21.64089494560988,-20.25357047694343,-20.613065581330492,-22.16332993319747,-22.56439963697736,-22.882200495880525,-23.565371857002265,-24.035891713326933,7
221116.28+255252.2,0.205822,-21.31147683125383,-21.41614761338704,-21.783490391341445,-22.01074368919953,-21.968165728003044,-21.019871444768576,-20.867298160920424,-22.359653328409635,-23.08307181336864,-23.512604297300125,-24.07293508048546,-24.608004326969446,7
221217.12+035040.5,0.214285,-22.22495390300264,-22.31246174387067,-22.58747986586648,-22.76792644293424,-22.70620398042196,-21.87529334764244,-21.89075714861292,-22.414325141451556,-23.029110009885628,-23.47667144349137,-24.62109124127885,-25.13844855452852,7
221223.17+293104.6,0.246692,-22.28704313865715,-22.61554638171187,-22.997426239936065,-23.15789560810668,-23.15747460888717,-22.008537370875832,-22.138476575734984,-23.747363594471995,-24.04694384666938,-24.70374174591544,-24.929338248858876,-25.45793433550724,7
221924.81+022428.0,0.285251,-21.8859145592284,-22.065593943137,-22.409137244855103,-22.5927512779375,-22.50193048518885,-21.241732410628664,-21.424199122712327,-22.82474126220097,-23.06148354294377,-23.08840808225493,-23.251405100630887,-23.733033169288458,7
222203.73-092712.0,0.173042,-21.45711000221976,-21.687758309891205,-21.981498763698493,-22.231989913476752,-22.048263947146356,-20.94327213374449,-20.78805227800348,-22.30324125266124,-22.22370860932703,-22.65603551619124,-22.88758508338585,-23.33700650233838,7
222532.92+194802.6,0.211996,-22.02843901124943,-22.472676337423408,-22.7603926048038,-22.848711466477763,-22.924434595556686,-20.54995508663777,-21.01208764024966,-22.770196905745244,-22.806004649120645,-23.449549934818084,-23.842601935526645,-24.38881853464385,7
222537.47+225926.4,0.171743,-22.02872483758637,-22.3159844776107,-22.648049771645265,-22.754802343029173,-22.71129461376631,-21.54733985384557,-21.82596858050024,-22.720292651272537,-22.848789988220407,-23.15801228567038,-23.69855984893077,-23.949006801931343,7
222632.66-005717.7,0.168756,-21.33281311544405,-21.48584388062243,-21.836508666830376,-22.01383905753065,-22.03414108124728,-21.255125259746304,-21.513283450888625,-22.391591832844192,-22.95055388699352,-23.40966118508989,-24.43449745975252,-24.719462153695204,7
222705.10+280458.8,0.960422,-23.66360011933513,-24.006174213424465,-24.28460338855964,-24.41439415496764,-24.52581442730945,-22.180969082711044,-23.325085344666327,-25.27608337460122,-25.518832355902934,-25.557480026477613,-25.074089288192184,-25.449608012438343,7
