SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
210522.61+082734.0,0.239916,-21.274183489514677,-21.45189427097533,-21.810755520307204,-22.02867023892436,-22.117781398735502,-20.707910818894863,-20.86103195243772,-22.62543925629415,-22.871409093556785,-23.46318836016333,-23.929554336108517,-24.276848322317928,3
211248.45+023605.8,0.147466,-21.579023240932056,-21.60274927476047,-21.889413420953385,-22.351377688953825,-22.20033947283195,-20.839730778458765,-20.830624754853783,-22.395972921098338,-22.532107369157497,-22.99026318837531,-24.16496056536298,-24.33113213914015,3
212347.83-082842.9,0.218364,-21.66275005871629,-21.78019724503081,-22.11974220315816,-22.325552378427997,-22.242121279192677,-21.040564680735752,-21.349700336240407,-23.041459962218664,-23.40415826794932,-23.936556941771304,-24.295357733028727,-24.809934162060788,3
215101.17-083716.2,0.122064,-21.293539814555064,-21.39040756807409,-21.651417506295797,-21.83397500134099,-21.86597171644373,-20.379091825487645,-20.65776953772608,-22.363120192440437,-22.98788196818417,-23.472566464734616,-23.927593037154374,-24.243721899570197,3
215408.71-002744.3,0.2178,-21.49559384398337,-21.908871352218323,-22.386944119690195,-22.61584086979114,-22.69857459719953,-17.823116335159344,-19.926116141051512,-23.079893741832592,-23.6453481096104,-23.96364259353261,-24.15668949951329,-24.549115988749342,3
215516.13+003250.9,0.278325,-21.656523806137177,-21.98844791362215,-22.43232764452471,-22.619300853060725,-22.782923479802605,-20.983106092685748,-21.31490784821333,-23.149340068322463,-23.58360874918756,-24.02265309714934,-24.49231809258657,-25.00946041529497,3
215607.38+044207.6,0.286578,-22.67845182764001,-22.72218123959195,-22.92713308349011,-23.04594580942625,-23.16772088107099,-22.72320196807617,-22.71807015915897,-23.41586608148408,-23.8879060120458,-24.530153559084475,-24.84827457408285,-25.393636568187063,3
220108.56+033150.7,0.301942,-22.42410997636724,-22.56573121926418,-22.77920069765844,-22.90598725973021,-22.950578046908028,-21.85064655982065,-22.021124593076607,-22.959314709622006,-23.40624552722103,-23.44108859097202,-24.43319136470657,-24.90123841930829,3
220153.00+012956.4,0.192927,-20.914584854201586,-21.1960775764514,-21.500724829619813,-21.68819601566881,-21.64089494560988,-20.25357047694343,-20.613065581330492,-22.16332993319747,-22.56439963697736,-22.882200495880525,-23.565371857002265,-24.035891713326933,3
221116.28+255252.2,0.205822,-21.31147683125383,-21.41614761338704,-21.783490391341445,-22.01074368919953,-21.968165728003044,-21.019871444768576,-20.867298160920424,-22.359653328409635,-23.08307181336864,-23.512604297300125,-24.07293508048546,-24.608004326969446,3
221217.12+035040.5,0.214285,-22.22495390300264,-22.31246174387067,-22.58747986586648,-22.76792644293424,-22.70620398042196,-21.87529334764244,-21.89075714861292,-22.414325141451556,-23.029110009885628,-23.47667144349137,-24.62109124127885,-25.13844855452852,3
221223.17+293104.6,0.246692,-22.28704313865715,-22.61554638171187,-22.997426239936065,-23.15789560810668,-23.15747460888717,-22.008537370875832,-22.138476575734984,-23.747363594471995,-24.04694384666938,-24.70374174591544,-24.929338248858876,-25.45793433550724,3
221924.81+022428.0,0.285251,-21.8859145592284,-22.065593943137,-22.409137244855103,-22.5927512779375,-22.50193048518885,-21.241732410628664,-21.424199122712327,-22.82474126220097,-23.06148354294377,-23.08840808225493,-23.251405100630887,-23.733033169288458,3
222203.73-092712.0,0.173042,-21.45711000221976,-21.687758309891205,-21.981498763698493,-22.231989913476752,-22.048263947146356,-20.94327213374449,-20.78805227800348,-22.30324125266124,-22.22370860932703,-22.65603551619124,-22.88758508338585,-23.33700650233838,3
222532.92+194802.6,0.211996,-22.02843901124943,-22.472676337423408,-22.7603926048038,-22.848711466477763,-22.924434595556686,-20.54995508663777,-21.01208764024966,-22.770196905745244,-22.806004649120645,-23.449549934818084,-23.842601935526645,-24.38881853464385,3
222537.47+225926.4,0.171743,-22.02872483758637,-22.3159844776107,-22.648049771645265,-22.754802343029173,-22.71129461376631,-21.54733985384557,-21.82596858050024,-22.720292651272537,-22.848789988220407,-23.15801228567038,-23.69855984893077,-23.949006801931343,3
222632.66-005717.7,0.168756,-21.33281311544405,-21.48584388062243,-21.836508666830376,-22.01383905753065,-22.03414108124728,-21.255125259746304,-21.513283450888625,-22.391591832844192,-22.95055388699352,-23.40966118508989,-24.43449745975252,-24.719462153695204,3
223604.29+053548.5,0.238102,-22.03327572419174,-22.192235976834468,-22.52320391834653,-22.780880384594784,-22.77240466196789,-21.71403223475032,-21.731994352455526,-23.028936796419373,-23.25465085592757,-23.71051461261513,-24.49007866678319,-24.96724497219008,3
223607.68+134355.3,0.326479,-24.279322738526595,-24.36144387430865,-24.51689398924625,-24.541860196801604,-24.52582214309772,-24.04969035991221,-24.194668188532216,-24.32613322945913,-24.605614032315103,-25.207959261306577,-26.17996041949207,-26.916451735829916,3
225025.34+141952.0,0.234806,-22.70969354869926,-22.959496429183737,-23.34437614247557,-23.37583455573729,-23.435347809940296,-22.191740402060965,-22.444320664324025,-23.77913614032231,-24.10910783685397,-24.463410382754915,-24.93442040187262,-25.38492618468156,3
230803.20-013729.9,0.202194,-21.53022240319031,-21.49409950521037,-22.02125867107672,-22.5362037716042,-22.19265081365057,-21.50921773922185,-21.755775015592867,-23.172065061921558,-23.569210595257665,-23.949588228742115,-24.429940071979555,-24.975054064745628,3
231032.26-010115.2,0.353,-22.12799896218551,-22.4610739539065,-22.87289143864117,-23.03306474367917,-23.03129101567004,-21.504212512194552,-21.774836203150805,-23.3097035627822,-23.40794266046871,-24.1628958930193,-24.162206675127685,-24.707536261140607,3
231240.03-083919.8,0.158582,-21.147534983520224,-21.55521449076104,-21.918889473569912,-22.19609405288512,-22.08922575543636,-20.34485039642921,-20.708318861183347,-22.71138664881285,-23.048569528052795,-23.39256076243189,-23.539267619876053,-23.90961112481792,3
231411.55-002148.8,0.079732,-18.35431745696428,-19.006764685690637,-19.506763304660428,-19.50969201382244,-19.57051359481957,-17.89315278190728,-18.53674004626032,-22.74822552317568,-23.03924870683804,-23.05821750024176,-21.48480989671493,-22.01404713884511,3
232517.08+243812.6,0.187338,-21.277132874496058,-21.60749381741616,-21.980033117892503,-22.048849862483227,-22.057881702188837,-20.274172812452917,-20.537516318600435,-22.702801960395284,-23.22322389072576,-23.488428557114453,-23.272288807575965,-23.65337766047875,3
232525.32+000352.1,0.338237,-22.21125220857474,-22.367300126573895,-22.621850895351727,-22.753747330169173,-22.918196258742967,-21.867956823143192,-21.994571033548198,-23.391814364707766,-23.550136441900364,-24.00978603642625,-24.074758560069355,-24.7101037804001,3
232800.95+214838.5,0.192028,-21.28412039650878,-21.54719949789942,-21.869889370666318,-21.90221311659277,-21.900610893746435,-20.30343886351584,-20.778362455099803,-21.500110526047724,-22.28299153163675,-22.23027449437189,-23.531370132893983,-23.96032560824964,3
232932.17+043804.4,0.222125,-22.859986542480527,-22.98217942963608,-23.20426661181892,-23.33129730678385,-23.28065365145681,-22.215626496866616,-22.32687037380843,-23.30269532254896,-23.57715002494276,-23.936202262905816,-24.45252684904025,-24.88594993177872,3
233128.57+260556.7,0.22068,-21.35658012733307,-21.541709708713466,-21.918535185087368,-22.045879216367545,-22.074483947133388,-20.55557378015344,-21.0373034853426,-22.14959346586581,-22.697795005446967,-22.851952804279307,-23.553038164121272,-23.92211702739079,3
233149.48+000719.4,0.367616,-22.145741102011897,-22.3272855138909,-22.66397110409623,-22.82370512721172,-22.827060385231203,-21.213568219548648,-21.556630599061062,-23.01196162399575,-23.35413141130428,-23.860943947140598,-24.246515612645645,-24.68840593944644,3
233712.05+250214.3,0.241549,-22.16048664156452,-22.259654867202222,-22.59199787773341,-22.829503704245298,-22.938679396644527,-21.61336461465825,-21.56231209720526,-23.47454814596945,-23.76990268174326,-24.36108787834697,-24.43350501677486,-24.978110922456416,3
233811.42+211747.5,0.212471,-21.424692614535488,-21.736317381802124,-22.26968211497569,-22.50010395399611,-22.48863524995729,-21.01366736109231,-21.13472155114845,-22.7003399224995,-22.943246954730995,-23.44457548372818,-24.10630614178219,-24.70149933036545,3
234141.50-003806.6,0.3193,-22.11153329764056,-22.498361771397803,-22.98618325121576,-23.222829595230337,-23.20698335562648,-20.78864378619079,-21.29195959710498,-23.56035665666389,-24.130131869523463,-24.370591167770595,-24.651420104938133,-25.15178863077425,3
234433.08+260038.8,0.163105,-20.964528447405108,-21.20820009369258,-21.58069760849141,-21.721205234721463,-21.696268843911923,-20.33817751787363,-20.80164883751885,-22.262181667383047,-22.42216883067167,-22.646521595133223,-23.2501960615231,-23.68686460902118,3
234728.73+242745.7,0.157114,-21.964245908782893,-22.18259772603621,-22.55799998341355,-22.864860189022536,-22.76035060465328,-20.538561607533683,-21.137330097056186,-22.73068018791505,-23.11334291372017,-23.60851244259825,-24.351787701809226,-24.78048509549605,3
234802.93+214119.5,0.248463,-22.1792424064732,-22.166139073902816,-22.400444249216456,-22.603411078421463,-22.595447037140605,-21.779469897120133,-22.22610109496739,-22.994395642291888,-23.54466982609707,-24.25039861195401,-24.61688353316409,-25.23675288302188,3
235511.96+320934.1,0.192424,-20.82324355591967,-21.12098885673405,-21.63412878074707,-21.72048491006316,-21.803746052077933,-19.869270066488163,-20.24667788306255,-22.22633525455661,-22.78902977497916,-22.95405017122297,-23.15789060773058,-23.60745229133843,3
235651.40+151848.0,0.199311,-21.2832309183991,-21.57083221112412,-21.87447935079377,-21.96989122890936,-21.909468952650027,-20.6923179649796,-20.87733865630798,-21.99362019690565,-22.28521056152101,-22.88547400758467,-23.547018218604244,-23.98598928383268,3
235941.35+120520.0,0.203181,-21.566561941533045,-21.79581109072883,-22.12563504419616,-22.339767287122868,-22.304875348892608,-20.808086972901243,-20.96745281157241,-22.78139628096554,-23.11055680343927,-23.61509080311912,-24.13286923485256,-24.52196677037577,3
000133.34+052921.1,0.250353,-22.569217096685744,-22.836959311754335,-23.12879454073847,-23.24332215871193,-23.192912425029224,-21.82227346315774,-22.07413840269068,-23.2126145110616,-24.475264290216668,-24.156355726145293,-24.903662525885053,-25.499566943900383,3
000202.62+085628.4,0.215246,-21.13550036659925,-21.563299751838336,-22.13947241038147,-22.30287641042632,-22.38094732862689,-19.396186587534014,-20.58175763157426,-22.66159735535182,-23.11435701889217,-23.418456336042656,-23.663987303507746,-24.02989754832901,3
000410.80-104527.1,0.239933,-21.77309332357947,-22.10734482423742,-22.480147635559646,-22.635554477129872,-22.739258794648315,-20.86387781645205,-21.35168863471281,-23.08460983781718,-23.601016711786315,-23.95902003245964,-24.203440601188717,-24.519164742197784,3
000547.54+020302.2,0.233802,-22.778157754256085,-22.809251459664637,-22.95744854803993,-23.153951462682727,-23.047077745411624,-22.369876234483268,-22.459108049801213,-23.27118944467725,-23.6553555610233,-24.364594441658397,-24.74779061072529,-25.2769919935638,3
000834.71+003156.2,0.2632,-22.451673786774688,-22.696093589919705,-22.945470289891592,-23.03374631087793,-22.987767013200983,-22.098089668494303,-22.514915241779907,-23.211577605440954,-23.25709581547733,-23.60941116926287,-24.24715839720313,-24.69745704315812,3
000904.54-103428.7,0.240871,-22.050676956241503,-22.225504952818834,-22.369389108671587,-22.553976819741987,-22.533399542353404,-21.389285511124505,-21.328328974985634,-22.745907783400494,-22.99237924211017,-23.459517886230987,-23.34490901549497,-23.864691737079173,3
000928.48+013659.5,0.232539,-20.38782530684309,-20.70796015804108,-21.240241824371893,-21.37593801129509,-21.43890790458203,-19.435061540064535,-19.9495066577076,-21.609312797763504,-22.11503168294469,-22.75551043562165,-22.98504248834449,-23.442134580358186,3
000934.85+180343.0,0.309673,-23.6408571758988,-23.81830334211057,-23.978369662317707,-24.092382998226903,-24.22269222971237,-23.533037830362925,-23.33185900748888,-23.903559932287337,-24.08334285113293,-24.45825643510168,-25.41370156679041,-25.96319748980102,3
000943.14-090839.2,0.209835,-22.067307399899363,-22.23366784569345,-22.519934488439443,-22.713607857803567,-22.734358897626617,-20.76548639818717,-21.57123103386411,-23.205180490548248,-23.56657314082981,-23.97294021470771,-24.35060394428608,-24.767579759194494,3
001224.01-102226.5,0.228,-22.4552064418736,-22.697817284198024,-23.08764195442696,-23.341627863408867,-23.289840611500345,-21.92780872283588,-22.11674657831932,-23.51386831180872,-23.836131108824805,-24.275138214724457,-24.78726350041004,-25.251463080865687,3
001811.20-020144.5,0.796031,-22.748997900920287,-22.948106610377845,-23.369673618202278,-23.597242590189577,-23.7875156653879,-22.25238358972808,-22.53634258180586,-24.336909014686448,-24.773317103400228,-25.183652457058287,-25.502808184559303,-25.907516222800385,3
001822.02+011901.9,0.162047,-20.961464894500157,-21.10207846606965,-21.3767343752173,-21.61539654771263,-21.613196943770006,-20.796267296522288,-20.83866920688287,-22.09039661044363,-22.63117616437402,-23.028792341908023,-23.294657292066407,-23.712746465400816,3
001827.79+294731.2,2.053873,-24.136950350312325,-24.45654170521817,-24.94873720241451,-25.122593552885174,-25.328257078007905,-23.25124634085156,-23.772785250570355,-26.39615149144806,-26.825869022182403,-27.278198351950845,-27.011936955033157,-27.35377201003909,3
002033.19+022852.7,0.255401,-21.096493837026514,-21.22750435464554,-21.5429740993466,-21.821797577257183,-21.977013940132863,-21.110528257490884,-21.06558617285042,-22.467740038460573,-23.18153378262107,-23.14554714239042,-23.073961217222383,-23.52292661046025,3
002335.06+242126.1,0.205145,-21.921127292262305,-22.0525496413282,-22.307365320153828,-22.47708624199613,-22.46499691380631,-21.713370863165483,-21.772605701400103,-22.868860376639244,-23.450146969075263,-23.68231343846907,-23.90585089464552,-24.427386545741104,3
