SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
153834.92+453310.7,1.309112,-24.96171849615282,-25.121253827098897,-25.37820580430212,-25.4992450482352,-25.68317618179276,-23.2911930196227,-24.97851335780357,-26.07291642570376,-26.3684099800178,-26.13223919309864,-26.903629084113746,-27.80125381154296,6
153858.62-014807.6,0.811192,-24.06613175542139,-24.26764953727652,-24.6458479493339,-24.873003342384777,-25.004994096340848,-22.486298280415834,-23.43811263877756,-25.190695291838523,-25.117789345543912,-25.25661264477628,-25.93627146168343,-26.915827923080613,6
153917.82+411441.2,1.170641,-24.43223833943609,-24.46141334678941,-24.923911475683465,-25.0444431231715,-25.20061227306854,-22.327379091750743,-24.169525347214297,-25.525913505641995,-25.702903330642577,-26.073122893075546,-26.14996327173009,-27.016915336097878,6
154104.99+103031.5,1.1522,-25.079086021985432,-25.25262258125477,-25.50097334417471,-25.71552499242113,-26.00193044526222,-23.791805843270254,-24.729365077357627,-26.147462512294062,-26.08088471916973,-26.4251188510473,-26.920700261613096,-27.77718664639812,6
154107.47-003716.0,0.755104,-23.419350215939502,-23.7996999677611,-24.301118602947497,-24.43222145359697,-24.673523146621186,-21.911670488963647,-22.813149931180718,-25.060080646316617,-25.020545305914712,-25.125073755224843,-25.799776530573443,-26.798615514579694,6
154220.96+390645.8,1.39053,-24.28976982023324,-24.61465597956896,-24.90907230348621,-25.10251927573598,-25.341617975023027,-22.803284865332436,-24.120607486518104,-25.15407703148273,-25.934241029261862,-25.936139689415956,-26.61262458826704,-27.504380079982614,6
154236.67+045107.5,1.7381,-24.170923139951917,-24.238681578394203,-24.803406508232165,-24.990600071105032,-25.287029502496004,-19.42981469720516,-23.19768920516396,-25.94125640518829,-26.116735665684832,-26.22380449265343,-26.84939396931281,-27.892292232800983,6
154405.65+324048.3,1.049444,-24.61679276142304,-24.86911155724772,-25.194996934388897,-25.34654701419109,-25.61425191004101,-22.83639178074129,-24.18110446523429,-25.800205684822856,-25.810253477122696,-26.06122008515936,-26.50689837724194,-27.29856446292873,6
154600.53+510357.9,1.34025,-25.151045806965787,-25.47513042564429,-25.816588240698767,-25.95931427706387,-26.149315101664115,-23.210686236419463,-24.46776263780933,-26.477836878666483,-26.7623107544619,-26.77549322982361,-27.119407088829195,-28.259663597440863,6
154640.73+121549.4,1.134,-25.373076368075907,-25.73374077862655,-26.03495624174271,-26.15871812638676,-26.433829074971708,-23.97139965478852,-25.047757409788076,-26.53231890633471,-26.49318437437781,-26.70579122676215,-27.44704766777096,-28.461206380893127,6
154711.97+265620.2,1.705543,-24.004723930780248,-24.171979490600638,-24.55426687084604,-24.771102100119883,-25.165681054676515,-21.520512291504712,-23.00776078905357,-25.960589980322577,-26.38831776819306,-26.301492538152573,-26.1036166400483,-26.96693387911118,6
154833.74+385411.8,1.38834,-24.976705447073755,-25.36875171464156,-25.67629965069488,-25.785796904926936,-26.01243746009923,-20.50434581306861,-24.01527908513157,-26.393838076899527,-26.6303785985952,-26.75719001796075,-27.16518082895182,-28.1509795302076,6
154839.82+075032.7,0.860065,-23.7048313889692,-23.83075941178358,-24.212329708632613,-24.40949664121763,-24.694155056196823,-21.84270286566272,-23.25674544561653,-24.98226101356734,-25.1074281395935,-24.914627718889555,-25.651103590161192,-26.66603449501411,6
154843.65+290859.3,0.550139,-23.26901534707704,-23.50097447456809,-23.880845143577957,-23.95741712076831,-24.19285262368018,-22.71134383122255,-23.125582543483013,-24.34959092650734,-24.58493187180434,-24.74908667939537,-25.27791676102913,-26.20555453360236,6
154847.65+351033.8,1.103908,-23.648528760264643,-23.86700308771015,-24.20100649099844,-24.34498462920624,-24.612413936111853,-20.27273246351908,-23.54080957378836,-25.004870173272828,-25.63732857390655,-25.157978861400107,-25.859688474445505,-26.70465824299784,6
154854.79+121119.9,1.7382,-25.731756881215794,-26.07554437888125,-26.42002082531001,-26.55338503773825,-26.77725443094663,-24.26037124212853,-25.25267332882579,-26.917044467251404,-27.008660362336496,-27.13591495067721,-27.77439669885461,-28.71098772438687,6
154907.47+565645.7,1.610777,-25.15065585934741,-25.278729568294334,-25.57656129228341,-25.694634753720404,-25.9251115633105,-23.310045984762606,-24.364799013358997,-26.06200577443234,-26.483694486435223,-26.669465321881923,-26.795919369026567,-27.726187179804214,6
154914.59+235023.9,2.022237,-23.658929071410714,-24.16669917044257,-24.814439747014237,-25.08718989753198,-25.35554242364975,-21.77847532639228,-22.713447287386494,-25.88506755372773,-26.388109774981697,-26.06271385139289,-26.650994644467715,-27.69987753813951,6
154932.95+105020.0,1.4591,-23.698662812684745,-24.132262240227345,-24.58538193600333,-24.802819727940165,-25.05826978336031,-20.162963825609523,-23.395781237343208,-25.75697110649929,-26.794405670899007,-26.790499370800624,-26.51199245102169,-27.466154153095548,6
155124.09+162750.8,1.547,-24.344723440622005,-24.879928308059803,-25.315074901728824,-25.47595047582984,-25.7677474406695,-21.20779727110324,-23.6531516487935,-26.26499299998889,-26.145861445030835,-26.518135008107997,-26.657504978495112,-27.559731803517742,6
155147.39+330008.0,0.422337,-23.008196059532125,-23.217968480104968,-23.336140293148144,-23.574521813568825,-23.804223907464635,-22.929361112941727,-22.894729968951232,-23.65109885143592,-24.049090025227414,-24.29399065174685,-24.636916834353134,-25.54564273903319,6
155205.74+552354.8,1.501404,-24.734411918142698,-24.917532519410443,-25.221944556138272,-25.357648049826995,-25.54344097827489,-20.95304081275877,-23.845221866174636,-25.76509497389538,-25.88908515730372,-25.765235890915477,-26.609524761768142,-27.632448676383017,6
155228.72+210725.7,0.888478,-23.90644139540958,-24.05574010256906,-24.37996232379316,-24.44321807041872,-24.685881196705825,-22.46196367267248,-23.36202064450168,-24.74639391547156,-24.824659744133257,-24.927228978263265,-25.761271402542693,-26.614383443135093,6
155237.16+382613.5,1.674563,-24.258434699293645,-24.58523736484372,-24.85520382493706,-25.12793499230009,-25.55409834279976,-20.571520172830056,-22.496675200681423,-26.044561202538365,-26.432800708451584,-26.392762582928277,-26.88472044683506,-27.782349947897192,6
155334.84+234958.2,1.487711,-24.640235329728565,-24.84826681455884,-25.104800295954217,-25.21937096951444,-25.483934382749045,-22.94256488084286,-24.29154233094868,-25.99989191557622,-26.03004447689819,-26.54053878017824,-26.47683006673317,-27.447255789741117,6
155643.70+324255.6,1.043276,-23.8235892888836,-24.177783406443204,-24.42108441865885,-24.59373067723545,-24.93975916243929,-23.023318739995744,-23.63854784232147,-25.229292984102766,-25.505433113309252,-24.76547422407258,-26.27946918621065,-27.26254233369965,6
155733.51+103839.3,1.872,-24.64116179122624,-24.997795001986777,-25.26114198930534,-25.24463124308997,-25.494226739857357,-22.35539129089503,-23.89260007863509,-26.20415883970369,-26.56195403292465,-26.599972532002887,-26.20309328657749,-27.292372992433062,6
155823.13+100119.8,1.225,-24.601946272475377,-24.77047893543477,-25.12250535288208,-25.297792624992127,-25.46938172209911,-22.30889351128419,-24.38783749807314,-25.80640844497837,-25.88852489223187,-26.296252835834792,-26.615414956604926,-27.4932004669178,6
155846.98+043802.5,1.205,-25.62978844521388,-25.841825994909897,-26.141763672630688,-26.29835320474253,-26.58376179990563,-21.964859864942,-25.41348544081566,-26.820673235170474,-26.719125930753933,-27.107988677419748,-27.72966098708913,-28.67130130569735,6
155948.43+411520.6,1.17931,-24.665601908020506,-24.87144047371325,-25.243247312159657,-25.40133903200853,-25.6622518367442,-23.290686118376097,-24.6268909838994,-25.85578845125668,-25.845351072875463,-26.007459722951747,-26.620434341598788,-27.476691886510565,6
155955.90+313026.0,1.741479,-24.443403579418675,-24.728818562491227,-25.06555905634108,-25.219102397538293,-25.455730201463425,-21.92380075246905,-23.97715756102838,-25.675075352510333,-26.47583964634929,-26.396141480947595,-26.755687925610168,-27.685360439854744,6
160007.42+111316.8,0.6694,-24.44580219011256,-24.585745399109157,-24.871830676617968,-24.92571544502515,-24.99606251100179,-22.759155071385788,-23.44300646646796,-24.936709206634585,-25.20655980552764,-25.495892328669598,-26.19221170456159,-27.055170375439943,6
160102.04+152023.1,1.1834,-25.156484038695805,-25.52064129346716,-25.883083584959444,-26.127590277732928,-26.452330857432155,-20.94586861310395,-23.50869973291132,-26.665837516413145,-26.68011178531717,-27.038249871426498,-27.813718440081256,-28.73871778543525,6
160148.48+565819.2,1.373,-24.44104761543851,-24.78778294461255,-25.214629390088287,-25.321704614860085,-25.58431794628232,-21.983552055835386,-24.27678752107119,-25.94485991880265,-25.96271148016829,-26.23412011739201,-26.57635950575818,-27.502561976376345,6
160155.04+415139.3,1.350958,-24.05947543445557,-24.190773464823124,-24.52251948388248,-24.74575167432873,-24.92594172726436,-22.259296712603017,-23.881046339975143,-25.428894141870927,-25.60718424206941,-25.904668026250047,-26.08106045247399,-27.03020597065262,6
160355.57+181527.0,1.286415,-24.420954472205803,-24.57986417046349,-24.89550532183413,-25.11442749650479,-25.333539883580244,-22.897797686097267,-24.64220957478843,-25.535412505142123,-25.89228331527888,-26.13291496639368,-26.560588301824385,-27.559298867021276,6
160447.03+171816.2,0.852752,-23.81748290241491,-24.178395517540327,-24.4788613545767,-24.677974430449357,-24.8892781880715,-21.20500667898289,-22.692822593674546,-24.8357250092014,-25.02545532328723,-25.17242228195853,-25.92042448340536,-26.84200151072756,6
160529.09+093045.7,1.4374,-24.294578574679143,-24.584689111630723,-24.892805921275517,-25.043811432636083,-25.30308614806159,-22.68495779115244,-24.137373903306308,-25.89083790547833,-25.89410430416029,-25.819877308929392,-26.40056137214693,-27.295375494703062,6
160619.62+205618.9,1.380893,-24.838597660604268,-25.173735523708373,-25.5253483690439,-25.75518231601192,-26.02961641614044,-22.991542560123847,-24.78072806175568,-26.40961203800845,-26.63369704780164,-26.652432288424126,-27.38086521958728,-28.35220731750389,6
160624.23+434336.7,1.482,-24.004815360233778,-24.310766800003314,-24.813854868466716,-25.02215521711724,-25.328565582006814,-22.11961416876258,-23.94518911274554,-25.843901481454253,-26.75394270275052,-26.579796960086625,-26.37037932170104,-27.1898578311149,6
160714.26+492332.5,0.888,-24.056993208213303,-24.31302698204126,-24.604657329258615,-24.68029114738293,-24.89155315761088,-21.105482253720265,-24.314879770924485,-25.341858718320285,-25.37391436287453,-25.8764610963837,-25.997230541154423,-26.663661346343986,6
160749.33-002219.9,1.303434,-24.927750131053344,-25.091985981302543,-25.4031211723826,-25.541978562319173,-25.73997240164941,-23.520694802985417,-24.823392690029483,-25.90730906475125,-26.37018523102473,-26.48681310479764,-26.9627387990826,-27.858828062794338,6
160836.84+295842.0,1.162362,-24.545417090576997,-24.647920862895777,-24.893048969361555,-24.98569291880583,-25.22760759688049,-22.84393068329632,-24.085014363853716,-25.157011346549638,-25.802959458830596,-26.163724130759334,-26.29393947695631,-27.18759482960146,6
160914.86+380728.1,1.126999,-23.481494948851758,-23.50116697872797,-23.93703912358007,-24.080869931206166,-24.110480088261067,-20.15908622192596,-22.71436773608371,-26.203053042544603,-26.096303472554848,-25.7726572803777,-25.042971219443498,-26.26114790467226,6
160952.64-002101.0,0.926538,-24.509176021226523,-24.559565092424386,-24.77549928682693,-24.86790628835819,-25.06943745999664,-23.45339309213089,-23.76402641048648,-25.14901327821452,-25.4925698177192,-25.59046879315348,-26.043508309223554,-26.943783391197545,6
161031.63+145557.0,0.437183,-21.832682305260796,-22.22504615456762,-22.76605474075433,-22.94773941187604,-23.34133135332829,-21.330599748715212,-21.96726328009302,-23.45349435455888,-23.833312792490755,-23.915661185752057,-24.464029514220567,-25.2104981139603,6
161112.09+115734.5,1.1571,-24.028203205675947,-24.200079254507305,-24.570263258422514,-24.805702952578457,-25.059830580325723,-22.128512436429105,-23.79470295503939,-25.485268613124337,-25.487906595975986,-25.871501532121343,-26.18140515550723,-27.05958938205236,6
161136.57+152054.5,1.30912,-25.656695215016388,-25.80820342382448,-26.145327185490952,-26.288723001050226,-26.530892846743495,-24.419900979398005,-25.61304572953048,-26.741103923369398,-26.75281542554844,-27.020848317461464,-27.780734672769743,-28.67949302771514,6
161316.64+221617.9,1.46832,-23.670107971135582,-23.948945222861088,-24.39472793082926,-24.59127033642142,-24.892160881120542,-22.13655233563254,-23.61861301201545,-25.34430638603161,-25.95166243026545,-25.883967901876456,-26.09325694710245,-26.88455931895981,6
161341.96+212307.2,0.92593,-24.12934528985064,-24.26526127142511,-24.565012386671945,-24.66032625012496,-24.85537081521804,-22.341487559387872,-23.83040521740282,-25.07105885912769,-25.24541124048053,-25.694580472134668,-25.739503133928903,-26.589603410595288,6
161441.39+504235.1,1.415,-24.71200181925517,-24.836827833956157,-25.107662168028543,-25.268417710994417,-25.537825580426585,-23.966387615190367,-24.810750328567483,-25.867351087277964,-26.29078561523623,-26.330967589613707,-26.53906475073789,-27.541075581267805,6
161503.19+262543.4,1.537907,-24.704660372019585,-24.942762232382155,-25.208506446326982,-25.32036918310952,-25.60380278415738,-23.472833151504624,-24.56456128344541,-26.0669116550088,-26.281933125954723,-26.09940608141619,-26.534424069571887,-27.463038331637748,6
161511.35+314728.3,2.095,-25.06134715477476,-25.314821683636904,-25.797405050386693,-25.91904312838477,-26.145000631701084,-22.09280033205669,-23.670669514706443,-26.658910980297417,-26.99896645963685,-27.153684984556453,-27.24832912355185,-28.250170355715166,6
161525.39+130514.0,1.35,-24.22972783676996,-24.4748888074194,-24.8000829010078,-25.04501852365929,-25.32208733088055,-20.15339630421952,-24.05305537613115,-25.422715785475543,-25.62651105124683,-26.008258659283232,-26.56050240573677,-27.529567164753136,6
161555.66+062319.0,0.999182,-24.42103939782217,-24.7854514963918,-25.13439308758868,-25.293944975146903,-25.527320327737304,-22.40001578390352,-24.24858291064463,-26.00343986255244,-25.810775444664134,-26.0387049418952,-26.59529176000297,-27.345142847282247,6
161633.32+424550.3,1.646,-24.670949138647888,-24.893575200968,-25.225599043539788,-25.32928376608588,-25.615488296251616,-23.080938707050013,-24.309058522589144,-25.81448635748597,-26.241577791361323,-26.44427302858397,-26.78139169915223,-27.66328231217361,6
161806.31+422532.0,0.933251,-23.77309819710781,-24.0486862804435,-24.42567517918183,-24.581289255851097,-24.891784997000286,-20.38033515251057,-23.39184451590912,-25.231873862147545,-25.34014421427705,-25.535894403503416,-26.309509445775436,-27.169251245888397,6
161817.59+330900.8,1.148278,-25.531969015744984,-25.69158192271308,-26.00325012809791,-26.19218435412271,-26.45898410583015,-22.58876899380833,-24.78364316820645,-26.258171020490124,-26.40042443263402,-26.84674730877862,-27.453904792654203,-28.386506549463785,6
161826.93+081950.7,0.446332,-23.45086644502103,-23.77147464976531,-24.19495208096892,-24.38103896385769,-24.85242815426837,-23.085110509410807,-23.52005477254443,-24.8686476480716,-25.18597312357404,-25.49926715365693,-26.0604830338294,-26.946533696616363,6
161925.48+392625.5,1.651,-25.015557287744112,-25.26003812267908,-25.63915717974468,-25.74549542013491,-26.035706046594004,-21.05054275518508,-24.348701620895117,-26.33926266278249,-26.49312299637051,-26.300484558121312,-27.025298690122888,-28.06997403542468,6
161925.52+513029.4,1.302007,-23.97882628569396,-24.36078823750037,-24.617553057860565,-24.75684789478286,-24.961151977660517,-20.83728172068592,-23.57460948194788,-25.666622464897685,-24.66082591160582,-24.78251062234798,-26.17102413261347,-27.171151382156523,6
162041.52+151748.6,1.643679,-24.633916823979767,-24.77810760962015,-25.03675017915073,-25.17430863355938,-25.41295002796708,-22.844518319625635,-24.36368400173152,-25.628888073323523,-26.171690508644737,-26.016463882353907,-26.383905381507063,-27.324900158088667,6
162110.33+361358.6,0.831807,-24.05154022821178,-24.159543682651748,-24.44874995586035,-24.53972766244437,-24.61269283559289,-23.025467274837627,-23.95437207348592,-24.698095803544984,-25.03474997663002,-24.944571661439124,-25.882348356054447,-26.70735518001049,6
162119.97+341505.2,1.496769,-23.93870882152454,-24.12991735911804,-24.47773355207722,-24.650506158100903,-25.001935653025622,-21.45803939351929,-23.207948886584106,-25.508347152624943,-26.051461944048743,-25.88842578249398,-26.09274570074572,-27.09183998472241,6
162143.73+401949.6,1.621,-24.58050634862277,-24.89610059388351,-25.231925564902127,-25.45130915131737,-25.653782476205077,-23.821957464186468,-24.787127315300214,-26.076638124788563,-26.02803853271108,-25.95493922266939,-26.96939804808163,-28.106863095645423,6
162151.74+340559.1,1.806,-25.61418494691516,-25.76526333542053,-26.18266009586103,-26.26051649248001,-26.622512764353598,-22.451367343154384,-24.85636997006384,-26.83613893775578,-27.332570178397848,-27.44736573289296,-27.6248833649445,-28.52531009943124,6
162307.39+300406.0,1.167611,-24.37130737124553,-24.90890057423612,-25.285082189031723,-25.393475737841843,-25.756704648039733,-22.431863904623658,-24.114336690004286,-25.98079608098085,-26.006852002484436,-26.223617205124157,-26.92394192667441,-27.860288000917105,6
162324.51+162653.1,1.080914,-24.61349357146356,-24.80610097679361,-25.09065665678389,-25.23964198768872,-25.519318165082087,-23.35157811256489,-24.460052623664776,-25.19304474226592,-25.622887760951667,-25.649464808576685,-26.66251769486802,-27.572313880056388,6
162443.96+480806.9,1.843972,-26.030870758734235,-26.24559226277761,-26.572680057570714,-26.686593941927104,-26.922713478590268,-23.64484233695767,-25.051387205017807,-27.262902074081744,-27.484901216872156,-27.74151015903712,-27.97970420796849,-28.931862511850603,6
162506.63+084309.1,1.0111,-23.79015642957094,-24.109578418531523,-24.44631384480437,-24.64316980566539,-24.919858454482664,-23.08749002004034,-23.46820278019692,-25.05599818531834,-25.36624531245214,-25.992290334680668,-25.79243626241725,-26.62611614092189,6
162518.79+303440.9,0.790069,-23.812181037394176,-23.96468738878448,-24.36074081268632,-24.54138415200245,-24.669281395033764,-23.31911699021785,-23.637123074712797,-24.733193905042288,-25.194441153372303,-25.09025715193078,-25.774172242805268,-26.673351273789144,6
162656.66+370215.4,1.225964,-24.927374198093148,-25.02366724010739,-25.293579609117725,-25.45627824171866,-25.659327662419027,-22.789990976759302,-24.925977705133644,-25.39605486579948,-25.619934553856996,-26.13799335480736,-26.662814385233936,-27.48577331900161,6
162700.29+363507.5,1.747211,-24.47908456990524,-24.796140498560757,-25.21175292219434,-25.404478819012677,-25.712395254743893,-22.93590395323239,-23.82920166016283,-26.086512068409643,-26.513335377116523,-26.369281377195637,-26.75725094037625,-27.7199060261196,6
162714.15+394444.5,1.479,-24.463014241690665,-24.745524918747304,-25.0241595936881,-25.154421517678628,-25.44115905612811,-21.869509014961515,-24.17277588767704,-25.585677620114907,-26.147645360866523,-26.03482369602401,-26.65687814223381,-27.575328041860583,6
162728.92+341249.0,1.718,-24.366460638626545,-24.718450305420067,-25.016026689006694,-25.18044061635903,-25.395017344684064,-21.31075002674589,-23.819523170372204,-25.811493561037228,-26.01453462472226,-26.039671223508005,-26.498780932398557,-27.44156091183326,6
162754.83+092603.0,1.139,-24.260612790114937,-24.41633174511153,-24.7969538077542,-24.97065217325897,-25.197963439618675,-22.66975914117184,-24.125435678359857,-25.943143101189342,-25.51637231103379,-26.101985273233797,-26.05719112698519,-26.88927307478154,6
162853.90+412322.4,0.409735,-22.971911446335582,-23.25388082889458,-23.69673660720085,-23.82840695546698,-24.243329533001265,-22.398524405016712,-22.315016036023955,-24.469752539155216,-24.33457780225062,-24.36226621385381,-24.874455582810054,-25.85814107857239,6
163038.91+301733.3,1.25632,-24.45342651377489,-24.58258719279244,-24.95845406793822,-25.11454088502231,-25.26015227647678,-22.36007060527053,-24.27669756114913,-25.459830760638585,-25.54944253628536,-25.944048299426484,-26.37076634321108,-27.21100224168516,6
163107.05+341433.1,1.08,-24.55440661429011,-24.692226259918968,-24.981553515593458,-25.05507833197967,-25.224352641246394,-22.66334833462374,-24.468408128421885,-25.255124791934687,-25.372615167487456,-25.585913589147737,-26.401347849687976,-27.33717618468273,6
163141.34+240523.4,1.608282,-24.480464048672385,-24.70482565520265,-25.02995046785886,-25.240559852414528,-25.46030831048329,-21.84661218796304,-23.73951753830082,-25.840524039705283,-26.209506308487324,-26.69835215143392,-26.45096395357885,-27.39111817520382,6
163214.50+121803.1,1.867,-26.0728408069366,-26.229688670767757,-26.568066575030016,-26.775600968594897,-27.088468567317477,-23.80217999347632,-25.05795896255504,-27.43653550788073,-27.586583289545064,-27.69093273620608,-28.146468800858354,-29.032415348826884,6
163302.10+392427.4,1.024575,-25.313495088944297,-25.467432437795026,-25.805646987547373,-25.97378388995326,-26.1960948276806,-23.58250521825504,-24.74689719308874,-26.32680195527166,-26.41021279096851,-26.656662232733417,-27.26857859622016,-28.22322075219043,6
163323.63+354408.3,1.72276,-24.317489639284656,-24.891157881024693,-25.36495163809962,-25.474054707466586,-25.61533255800144,-23.21353665981656,-24.11263206264157,-25.78592273899682,-25.921640826136205,-26.430866594856067,-26.631135356042595,-27.5720998652625,6
163348.98+313411.9,1.523,-25.271326396147707,-25.486278421983293,-25.798252663690803,-25.965312780757834,-26.22811795141234,-22.656818306325054,-24.875288573814075,-26.616280934830485,-26.9016014110092,-26.944291414388683,-27.47067541581307,-28.500132191759544,6
163433.42+265158.2,1.5708,-24.51558397272994,-24.793932488599317,-25.11501319962924,-25.314434865852625,-25.59785214794709,-21.947530540457148,-23.99719081342259,-26.19085089857836,-26.498440902616533,-26.42388037772185,-26.671145532712835,-27.5751630676968,6
163523.19+475403.3,1.086843,-24.638354940283985,-24.736505173898227,-25.02186862440978,-25.14460886696287,-25.349409178683143,-23.617216200446663,-24.545175591142907,-25.82659367317809,-25.861598299272224,-25.9658833399508,-26.682522957034724,-27.656519099132755,6
163526.14+342558.3,0.55764,-22.485890475350168,-22.84249615235789,-23.12341328421026,-23.27238784431565,-23.443283482430772,-20.673102700758115,-22.20060454408265,-23.806939859282547,-24.56060772765569,-24.389222234864807,-24.89038213757961,-25.99522080810075,6
163600.37+432802.7,0.94,-24.451919100219868,-24.76531779801089,-25.08742908670378,-25.252492456376423,-25.533670443093964,-21.309130035795228,-23.390872170218227,-25.817499768537736,-25.93091483028586,-26.1681184473976,-26.85297437883765,-27.81426088956372,6
163642.91+332729.0,0.913,-24.841864910335094,-24.98422788524004,-25.317733435284925,-25.53316648399825,-25.71985435570658,-24.041801179947303,-24.73583641929194,-25.71701476092927,-25.7915167026282,-25.74672486141611,-26.746969966359504,-27.651149284862942,6
163704.25+480731.3,1.317,-24.49058452927947,-24.68620157301228,-25.00487198563462,-25.12968957171585,-25.277468356419075,-23.11212329887085,-24.925353622852604,-25.876766315628053,-26.022217363252192,-25.987656563776937,-26.504643560687292,-27.456903172435027,6
163829.09+295203.7,1.371664,-24.770661834955664,-24.905305525944684,-25.18958052008603,-25.360626967285636,-25.58963761105999,-23.44800760770547,-24.965380847863543,-25.86205115783021,-25.94955566725685,-26.205419711902497,-26.57864183536881,-27.391804776018613,6
163847.27+171340.0,1.772851,-25.083361319315586,-25.41750437288356,-25.780326839685102,-25.967555082973536,-26.208368456105703,-22.317986844855444,-24.17812227790778,-26.57560267120604,-26.5359948925996,-27.16043021516351,-27.278261159492665,-28.277297029742037,6
163907.74+210253.2,1.301216,-23.577030772024436,-23.97347370541657,-24.52733624144913,-24.73839111396291,-25.04260353586992,-19.7973084925642,-23.38782288837846,-25.60272027611211,-25.581005806761816,-26.090903732132823,-26.302061624509783,-27.39428711020641,6
164003.72+254800.0,0.504854,-22.45847507300673,-22.655245891870987,-23.140130644378967,-23.265744693165598,-23.483122900116275,-21.65266736740232,-21.7152110618472,-23.729449021045,-24.15959222477704,-24.109589450089217,-24.857550180163887,-25.714048730859464,6
164121.47+263413.0,1.48074,-24.185682631720304,-24.346964426420463,-24.623587826997728,-24.768323784890217,-25.057198146841998,-22.71881709032127,-23.909216789714968,-25.53451344684321,-26.49422974836221,-26.459766303672865,-26.10207164208916,-27.0503068568329,6
164154.23+400033.0,1.004286,-24.16177955830526,-24.33049794562157,-24.61915723550679,-24.77358362148351,-24.999190454884523,-22.61771909891348,-23.927412725298844,-25.17948921370748,-25.0624034270994,-25.51802682697497,-25.898689907492788,-26.726404577356583,6
164224.17+204417.4,1.733,-24.770980624627224,-25.11099459968592,-25.54510075901546,-25.77933436190687,-26.12342283654565,-21.30869384494624,-24.174249477245784,-26.444377187591023,-27.036364010064343,-26.840992872453757,-27.17596637666464,-28.01541508028411,6
164302.70+402347.0,1.370143,-24.24001097675532,-24.42405597185705,-24.71637817856615,-24.92557290304516,-25.20271148927495,-21.77884821040411,-23.815462201689343,-25.75423392527533,-25.86496262467081,-26.01878239303691,-26.563465345116366,-27.63237483206096,6
164308.51+342330.3,1.039239,-24.37878340587497,-24.52005625189968,-24.836378576698383,-24.95632887423252,-25.225752630154687,-23.53695515174147,-24.4571509402427,-25.444518867087897,-25.536455626783397,-25.408079773525344,-26.356315544148234,-27.234698884819437,6
164347.89+301108.8,1.383029,-24.860188725838185,-25.01195371697365,-25.44437344230473,-25.759504212738804,-26.11322691133552,-23.83270891706104,-25.1624886622836,-26.48321760238269,-26.985466325766797,-26.80563026876871,-27.21878825266274,-28.10666548203545,6
164419.75+530750.4,0.781,-23.124859908030132,-23.601756096133524,-24.143324314880385,-24.474398039724782,-24.690918210272606,-19.37899427279139,-22.424701719069827,-24.83308740161981,-25.01360388479186,-25.030254939429454,-25.84965630726876,-26.81678358989987,6
164432.73+434232.4,1.12946,-23.982513324764145,-24.12777851488082,-24.48352600303088,-24.663228301470664,-24.884883010138758,-22.84899324919068,-24.17905731434705,-25.367510806152616,-25.437238828684272,-25.889313511695285,-25.913306169738597,-26.77884283259692,6
164434.10+193307.1,0.950905,-24.00036517329741,-24.05323170169156,-24.33468260468995,-24.39210918698462,-24.58949032079055,-22.37386438092467,-23.64848008478285,-24.985834517056443,-25.212838194797357,-25.29935762409532,-26.11138549214709,-27.046931781593056,6
164938.91+302228.8,1.565111,-24.49974550653731,-24.89348625937288,-25.20465456745314,-25.42971832669872,-25.72866100776492,-19.906288419330743,-23.034467390074287,-25.97551747139152,-26.294411146522595,-26.19581527568335,-26.84587746023314,-27.89424832177778,6
165034.43+362134.4,1.088606,-24.254790975360464,-24.32951064154478,-24.59653828885822,-24.661225698229902,-24.80911130670595,-22.89649857874257,-23.97762817906589,-25.073390888518578,-25.38920399512867,-25.603014741951387,-25.878482837650907,-26.802948418235445,6
165212.84+383917.0,1.404042,-24.43626776730717,-24.497835086368468,-24.972271040653983,-25.147212782299025,-25.468669463272413,-22.83860569808015,-24.191371776171653,-25.93073095125069,-25.818057633408053,-26.30881488385833,-26.391956859646893,-27.062516651033174,6
165321.03+271706.7,1.605,-25.56239686818046,-25.9208679131249,-26.248960044381256,-26.34152795565642,-26.626020160397573,-22.14243316719243,-24.70246207039584,-26.938369225266936,-27.1842938647953,-27.335232852554984,-27.76354716950738,-28.74793207625353,6
165441.77+614018.7,1.24849,-24.551916689014128,-24.60387081376272,-24.93165639611197,-25.12786900877073,-25.36991393689509,-22.437939270169945,-24.503665697369957,-25.78070683189944,-25.63381194864306,-25.845997316174262,-26.33328247427724,-27.18658026664361,6
165527.33+203947.7,1.771,-25.001377236386208,-25.430905911506308,-25.81720836256984,-25.987819630807834,-26.295305117301567,-21.067699824705397,-23.432631260748902,-26.772346139427366,-27.186470972666832,-27.049738426159216,-27.38112042825192,-28.42967687552477,6
165647.27+341032.4,1.083283,-23.72554213891116,-23.890023501485405,-24.242183609795926,-24.40124672537633,-24.636785241271,-21.74429775985185,-23.32478054812176,-24.866737797821457,-25.23179059685262,-25.355876030436622,-25.97927331292993,-26.886778708722407,6
165742.84+393807.6,0.990628,-24.523887956301373,-24.685390678468643,-25.07066336919416,-25.29117068701324,-25.439844569335747,-23.635626433784104,-24.46859816034126,-25.89811045731771,-25.75136219395692,-25.94767972327616,-26.35576379020523,-27.17026558689919,6
