SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
154601.11+382009.2,2.193,-25.39318993644246,-25.504168807306066,-25.838727542393645,-25.925791729825907,-26.121049384589885,-19.22733496367496,-23.543175334063623,-26.328158685381624,-26.528284763543944,-26.925144606851354,-26.953673902387266,-27.92753336399386,5
154705.15+120635.5,1.58,-24.36270473683449,-24.689285431626733,-25.04928320627692,-25.176512096027164,-25.417783197494927,-20.282065362307037,-23.957836324780462,-25.40614859447258,-26.19600998143546,-26.045450899855663,-26.473023387073592,-27.51028745951543,5
154732.79+024840.0,1.394,-24.546989097962644,-24.707830891375288,-25.02013780557225,-25.155966933617744,-25.34800093908164,-16.793664836898095,-23.897019312487437,-25.312555211603925,-25.709103610104197,-26.01637643240527,-26.409643376718357,-27.35974348669581,5
154757.52+082349.4,1.805,-24.826070785338928,-25.37227456982344,-25.78206320333797,-25.84486917669841,-26.09289465199408,-19.00214951424586,-23.731955800493783,-26.554649242105903,-26.86669754504255,-26.97044487126928,-27.083197071176613,-28.023817219335225,5
154911.94+313037.4,1.911,-24.16883097072138,-24.42108394108418,-24.70222328798756,-24.829619226553007,-25.10458790239915,-16.487767601770948,-23.372339202548854,-25.663930705246464,-26.36687761611105,-26.5389570661894,-25.92332843576165,-26.757121641453885,5
154951.89+265145.7,0.930554,-24.828389082418926,-25.11170284799185,-25.43961454239776,-25.51249882739724,-25.662887901354782,-20.759409589705594,-24.63940923984765,-26.21917749671702,-26.07337605345309,-26.49892542428419,-26.82465843417314,-27.638668722165992,5
155247.04+313813.5,1.989,-24.60753774464936,-25.037075694247036,-25.34676358715056,-25.428466902740613,-25.604618181637868,-18.000319434176728,-21.826262051645344,-26.06073984141275,-26.198700076958733,-26.337863888751837,-26.39508556615403,-27.26300628187249,5
155251.38+314944.8,1.031,-24.84933702206541,-25.068181398485752,-25.462207968612645,-25.70182052871628,-25.957355808313565,-16.191437519876956,-24.28611274974377,-26.119210104698592,-26.06483619735189,-26.409467401334037,-27.103263926843585,-28.03844428292507,5
155336.02+235836.2,0.921499,-22.67878333455308,-22.952545225667155,-23.920232799300823,-24.2957626001676,-24.65856835280496,-13.50347860847347,-21.23414898763262,-25.16681191120529,-25.564059901828774,-25.19874048868385,-25.218873831863487,-25.74083893708776,5
155636.34+470557.2,1.556,-23.52647322484909,-24.3012449183138,-24.724811453880747,-24.815740728871013,-25.063516938529705,-21.412234970530893,-22.59275105957796,-25.30063055992913,-25.97135600467757,-26.20710151789853,-26.004387618695528,-26.946404486203384,5
155949.71+080517.6,2.193,-25.53396131328276,-25.60262569754044,-26.01102893330662,-26.164714163861014,-26.34360547068314,-19.161654657603748,-24.206474014143616,-26.526323675078483,-26.896612395850276,-27.234014727472523,-27.06581514981148,-27.9915255839265,5
160011.50+562819.6,1.893,-24.77501176678034,-25.05256149896809,-25.35433612744452,-25.55112543680313,-25.801747169758254,-19.13048297162612,-22.377925705025756,-26.058016698886817,-26.169365058648285,-26.58061652497343,-26.72719060593964,-27.596988105838047,5
160120.34+171416.1,1.961767,-24.537887273264865,-24.89317470001865,-25.27686427692481,-25.428912235085573,-25.66963987939919,-17.32136392310158,-22.028001360948824,-26.213134053474825,-26.410312473733377,-26.63679983812719,-26.790699839648,-27.716219448121134,5
160454.91+213323.0,1.614747,-23.76626586456957,-24.058704212399263,-24.48665364204194,-24.687091408218578,-24.975234343650158,-19.13993540837323,-23.309244901535,-25.80244619540252,-26.286700882305453,-26.308246884493343,-26.146025315067178,-27.05895278144395,5
160721.57+190449.4,1.203,-24.73793930900862,-24.95959991050785,-25.31244621879963,-25.457262779703463,-25.69472517800412,-17.468031862000423,-24.477452589862857,-25.815848798928844,-25.88406951149567,-26.004776194095665,-26.671342683256437,-27.498705093075657,5
160750.30+261153.5,1.54,-24.37513213099836,-24.638918794060743,-24.948360347028743,-25.184443671117048,-25.403241057603964,-16.857951601992415,-23.52722040896457,-25.371191802516854,-26.029600102554777,-26.187317998659044,-26.43477773672785,-27.251767673296506,5
160809.46+260503.8,1.98781,-24.488231955495305,-24.77481586183515,-25.108738175116294,-25.26507414142882,-25.527601624372465,-20.55409274213938,-22.023376696280444,-26.09451271799516,-26.550631192032263,-26.5501186972122,-26.51958955194523,-27.40503202943788,5
160829.07+235928.4,1.43618,-24.943809347307106,-25.25341247689468,-25.464457464741614,-25.632184740066094,-25.87731254044349,-20.266719206449302,-24.731209634853148,-26.094473542358717,-26.29956057516755,-26.681112998890384,-27.032405807552173,-28.00960989897125,5
160842.42+302837.4,2.25,-24.22632493966973,-24.59654709521312,-25.34405944027928,-25.445995541273984,-25.632066229210647,-21.314895222269428,-22.606203523631777,-26.39306568794768,-26.62991628666272,-26.640980479638223,-26.848972735570825,-27.69005680266367,5
161024.80+322812.6,1.63852,-24.99821682387922,-25.34525406516239,-25.61794247900171,-25.7440482230948,-25.980217735906027,-18.14204344918418,-23.731613019904547,-26.242021686039816,-26.4769779876278,-26.463740918900605,-26.705723131450764,-27.651797917199755,5
161123.25+295947.4,1.729,-24.362418911784257,-24.754000794460183,-25.165569708813475,-25.321629190362565,-25.66967046177718,-19.82893772421623,-23.758893752031938,-26.117313545264977,-26.39670723895388,-26.266307845899355,-26.747815167188534,-27.612806452009853,5
161238.26+532255.0,2.134,-25.10768141709416,-25.215835757649057,-25.522629277792586,-25.64730740380376,-25.93548273723346,-13.088511492985631,-22.074666465759456,-26.299119117913936,-26.63574061581009,-26.773371140966557,-26.748158699089693,-27.439315410632428,5
161301.96+245417.1,2.335,-24.813621436243523,-24.79897209928756,-25.25817527844153,-25.386768733840604,-25.56802575944389,-19.12574703551675,-22.133073949499888,-26.364253341069617,-26.38249560051724,-27.56057823954627,-26.47516686121159,-27.28546686878349,5
161336.69+285402.7,1.747,-24.99619696879951,-25.32900253949345,-25.621048102509043,-25.741130237787228,-25.976333758188915,-19.841413151424884,-22.198699333517045,-26.20484529931302,-26.531957363432795,-27.10077032089433,-26.690679412139964,-27.489082186093967,5
161507.10+311713.0,1.314687,-24.42994169233156,-24.639486920724245,-24.90627058309567,-25.088065148222235,-25.324268616503936,-17.228828151831486,-24.148311551184136,-25.78652708736877,-25.719339331194927,-25.94691006328876,-26.721208501995257,-27.566804780165302,5
161653.96+205901.2,2.063994,-24.43542957118594,-24.810260915607387,-25.275599371543084,-25.41002697756243,-25.69336277620584,-22.142837527845455,-22.85280322023589,-26.122829692552955,-26.21475347001897,-26.506257083759326,-26.71157885445277,-27.634950824199755,5
161744.42+515054.1,1.198,-24.34906508532493,-24.868920192062177,-25.400203875463628,-25.549681320259445,-25.867422726336933,-18.922609062054452,-23.809573071777653,-26.13930061745336,-26.08332396435396,-26.459606026052445,-26.924796657647654,-27.856791764484225,5
161755.32+372337.4,1.966,-24.99936031231097,-25.2349730811444,-25.652308715508827,-25.84152435222422,-26.065347540185293,-19.700582835187102,-23.908862098107363,-26.602713515962595,-26.969428849443016,-27.13078909817735,-27.531880256599997,-28.72361202252027,5
161815.53+370103.8,2.512,-25.36233932103133,-25.3343817754918,-25.59826241915537,-25.717000055707064,-26.00278100568832,-17.454469692355513,-22.73846775109181,-26.51937157288757,-26.645860608937323,-27.043500099605502,-27.10273547861705,-27.918322950172197,5
161856.99+143346.0,2.027297,-24.421069360644225,-24.995811756102853,-25.515889631664518,-25.595954737055084,-25.80591305339296,-21.062118170122524,-22.688085403153675,-25.882529384633276,-26.50565747245315,-26.734134205074135,-26.881337183957037,-27.857590023373454,5
161954.68+570531.3,1.721066,-23.331310056600216,-23.96932337168051,-24.690398997854743,-24.94735320212917,-25.29055879650887,-19.05732236123444,-21.834074177887537,-25.784733456701844,-26.50202687932106,-26.393171529195573,-26.202889528525887,-26.84328601597095,5
162055.04+544854.6,1.145,-23.54774195735689,-24.000448061718085,-24.432873945486524,-24.650285491612483,-24.85373171890108,-15.087801503397335,-22.93809374143451,-25.716491744563022,-25.36604419600081,-25.879461829488275,-26.267660778299163,-27.16582378663444,5
162227.84+422726.4,1.551945,-24.18170140366495,-24.486729506687197,-24.907379099981007,-25.099889321189345,-25.296937721417404,-17.118142329198186,-23.302652252670573,-25.825056872216027,-25.855842779176573,-25.85777451501881,-26.55782317599465,-27.350316037977947,5
162321.54+380404.2,1.315,-24.50346634851697,-24.695366209282074,-25.05211028463772,-25.24800822882161,-25.53419002292641,-19.864123945194795,-24.23098379632089,-25.64666700267925,-25.806734832948905,-26.28509038802116,-26.83499925420866,-27.941763947237067,5
162439.08+234512.1,0.926542,-23.57679383069471,-23.89133381904657,-24.32777297648848,-24.488571196739333,-24.616496180090053,-16.405146910379532,-23.673609216385398,-25.24976363183568,-25.23661231867868,-25.685185550806725,-26.07470009823897,-26.864742602246917,5
162443.69+322348.2,2.114,-24.01498072228976,-24.161717549866413,-24.45834080324448,-24.784985405952654,-25.15048184950891,-15.210663151970872,-21.27777777204161,-26.10676627345232,-26.33462925622158,-26.642036104964205,-26.338775995735,-26.710529992984604,5
162548.79+264658.7,2.535,-25.946191493806555,-25.842082487840237,-26.149791986723876,-26.242897927303613,-26.40279959004487,-19.417859720234247,-24.493543270055955,-26.67897106958521,-26.78513561045374,-27.57712473370929,-27.25157140017135,-27.773894582723067,5
162554.88+253544.0,1.373341,-24.916963242736166,-25.25052571234988,-25.534798980636875,-25.679899602694174,-25.91287053939633,-20.45282879830473,-24.135652842361274,-26.174110823074763,-26.38330231123881,-26.568117278916784,-27.318418163141427,-28.28455442685751,5
162732.88+482836.9,1.676,-24.666025951959572,-24.839095774349158,-25.07459479944469,-25.19401131495916,-25.484671424780583,-18.13288302374528,-23.570268036783656,-25.77573517182954,-26.019056940521736,-26.367404889779564,-26.428221799790204,-27.2243130019765,5
162738.14+411916.5,2.565,-26.22638358528184,-26.127244492594848,-26.523063877523786,-26.65458842700508,-26.79232031586503,-22.499849310574238,-23.587353278716986,-26.857586793889205,-27.46000107972136,-27.79992561990221,-27.554399030920017,-28.34473505297322,5
162745.36+362457.9,2.27,-24.868164564878363,-24.922223113007696,-25.26829872295932,-25.39218271842027,-25.575661542722,-17.997650777453615,-22.826067068182315,-25.96644214832932,-26.521945570741376,-26.401271401020534,-26.35507099887659,-27.151769217789177,5
163013.57+375821.7,1.47,-25.21541065803056,-25.397375291067647,-25.72571330501695,-25.917325623454744,-26.198455176566465,-21.512102144551257,-25.214849835075004,-26.47066398013982,-26.73688844661343,-26.888202802077643,-27.27161803099731,-28.09308089572612,5
163123.76+204138.0,2.130427,-24.911372271944096,-24.990176390644457,-25.361704783008715,-25.569032406274,-25.890352665064416,-20.854234307957647,-23.090429863354277,-26.36965364734952,-26.801789912452552,-27.30946448827092,-26.90414392124516,-27.72770222959534,5
163145.17+115603.3,1.7829,-24.03586865567635,-24.39945832042199,-24.79974461126988,-24.964346409411935,-25.314749159521,-19.079660036378307,-23.14568829471143,-25.938522223702076,-26.47208782265169,-26.06579782551919,-26.450957959273417,-27.37531933395212,5
163221.91+465642.5,2.175,-24.98210226383164,-25.029667813474184,-25.21296924277736,-25.46604047324665,-25.744952982647103,-22.53868850633367,-23.625100871109243,-25.87239316442876,-26.57677503919404,-26.981204042964364,-26.806091932450794,-27.68264759311586,5
163844.79+330339.5,2.003,-25.585370518726798,-25.576673790770784,-25.80692158030992,-26.158175137354338,-26.30589697073148,-17.638423187104348,-23.38990146997024,-26.65380072278592,-26.78676853305005,-27.173075110566025,-27.344970326867045,-28.04537136685937,5
164254.36+211212.3,1.550965,-25.29028755808073,-25.66051484653316,-26.13869048335234,-26.268594954428288,-26.48822722384712,-19.3725736721693,-24.320225578199707,-26.81180598075915,-27.033783034481328,-27.115745676209965,-27.449293598759755,-28.4038235126217,5
164305.37+244543.8,2.335,-24.922648035473312,-24.88509346216937,-25.27694885221838,-25.38355964336931,-25.585817761054468,-21.35840647824016,-22.45769804986157,-25.82533429210652,-26.368880652568595,-27.090512643736957,-26.467887098970817,-27.17191819123614,5
164350.93+253208.7,1.568,-24.4308878704134,-24.67707065527879,-25.037966275196958,-25.206088244794923,-25.4496814166915,-20.254709525553213,-24.28870913905959,-25.80653955727784,-26.35942725420041,-26.189415530940146,-26.52594338660543,-27.51613372980316,5
164452.71+430752.2,1.70985,-24.942625249585195,-25.386470544305467,-25.890690108915894,-26.10968357700897,-26.397503488720364,-18.43755029539638,-23.66883800593529,-26.5530008453252,-26.90273935828309,-26.908828527232508,-27.48589178993374,-28.22783707919395,5
164508.64+442440.2,1.89,-24.724833760495056,-25.195853196896945,-25.565175302880167,-25.661558842279845,-25.931954338306053,-20.46080819854133,-22.3626410820557,-26.254486984527315,-26.637615492272804,-26.783420472284185,-26.977578346362943,-28.0082332541015,5
164648.22+125128.2,1.03,-23.256713047991585,-23.80625027696845,-24.37232263218828,-24.707442083882,-25.09550830678601,-17.934658928183072,-22.50462697505472,-25.3810926879412,-25.535549013214712,-25.47394387244017,-25.74691307505816,-26.627479392244247,5
164713.11+224730.1,1.181,-25.17418844279276,-25.37133911288489,-25.745926706628364,-25.93045506997504,-26.184226803881597,-17.913536904377086,-25.078810122894712,-26.3762252050718,-26.535532336807623,-26.73011645980869,-27.209521456761063,-28.149764848658798,5
164838.17+481140.8,1.400231,-25.07337367155333,-25.195381908194094,-25.411115505730173,-25.54695555256461,-25.765845362516544,-18.919155837180902,-24.661960786939414,-25.663965084202108,-26.09825326623357,-26.327672790571548,-26.93158137755271,-27.876493337027146,5
165003.04+270558.9,1.942,-25.09258037623207,-25.515978680120263,-25.835848961345263,-25.81382324216797,-26.071928593868,-17.60113994699817,-24.43212688192538,-26.47733118462345,-26.91251163090221,-26.803182817828567,-27.089330974644632,-28.02749531350064,5
165043.44+425149.3,1.544,-24.9938915379796,-25.265481157304407,-25.48445517521296,-25.60217011232878,-25.75447088695399,-17.507248584812537,-23.78904382563945,-25.75958942485399,-26.29440987124481,-26.67141438014644,-26.928279598423472,-27.62446515088938,5
165348.02+485019.0,2.250336,-25.622787896532877,-25.68536437126269,-26.109587501754444,-26.150256833764438,-26.351625223968384,-19.076223034626988,-24.03371932809548,-26.829654340580923,-27.358638301204397,-27.325247589678067,-27.3625756666622,-28.320929770038983,5
165557.35+321805.5,1.337,-24.262279101668742,-24.74519142379,-25.17985180216196,-25.385317535569666,-25.671878231223214,-18.88776489799915,-23.86523965992209,-25.962722058747925,-25.928302712744586,-26.312701964079743,-26.74507112162538,-27.72023094392312,5
165709.48+410807.5,2.006,-24.34985701189617,-24.586019498043783,-24.922440876215138,-25.073500940570483,-25.283345321343884,-20.41087921369491,-23.33885434238644,-26.11040786886151,-26.854053418206224,-26.326532187620263,-26.534432221039182,-27.661834833461995,5
165914.54+380900.7,2.345,-24.890692704529997,-24.93038575330754,-25.293530743220156,-25.38431262709266,-25.67194480825389,-15.742359992949105,-23.169458668887767,-26.36756814452053,-26.00052245765904,-26.990427362597877,-26.54643506615479,-27.35416374414394,5
165918.86+215119.1,1.805863,-24.281528552119948,-24.79642646427944,-25.174224685136004,-25.327845346727244,-25.56249348204514,-19.64322274983665,-21.161880405136817,-25.561644668896182,-26.296545585732577,-26.59931287699185,-26.58386267865717,-27.637299734844053,5
170428.65+242918.0,1.798929,-25.259304928841715,-26.063767014619067,-26.52936355542656,-26.648082486943853,-26.84290078855283,-18.101510681560438,-23.70845951281372,-27.40804392321949,-27.456427626355115,-27.40387747316064,-27.76639147407224,-28.842817653131725,5
170518.49+353352.0,1.564,-24.55401362990984,-24.715553861093525,-25.029143593622944,-25.12334694150108,-25.3093489325999,-18.82048001246232,-23.43272703974239,-25.451037683987188,-25.689056405615982,-25.910464581304,-26.020058156339,-26.829623340090176,5
170817.85+615448.6,1.416131,-24.334207245935158,-24.53705338969057,-25.05178863328931,-25.248472249631195,-25.544572322022173,-18.050625874742355,-23.38855705804572,-25.41381939136403,-26.00685289300439,-26.37153030569737,-26.275648855375685,-27.051029351394973,5
171005.50+644842.9,1.008598,-24.24295095629173,-24.341788285539337,-24.62843012119676,-24.78493650288915,-25.011734263937512,-18.58314810420289,-23.882891176578696,-25.50515278887806,-25.34120543922327,-25.031927784564463,-26.182292179624167,-27.18812993762768,5
171100.81+351034.7,2.065,-24.448374272721946,-24.65630208989096,-24.9677724633436,-25.110606065295386,-25.347942219024645,-22.421362579713517,-22.041066839531812,-26.252887288551552,-26.62096168415561,-26.742709725444733,-26.18069355017373,-27.11393593452784,5
171110.05+344514.1,1.196,-24.513195457990548,-24.646186037358422,-24.893436833649936,-25.03251994238058,-25.23362164558131,-18.15278408659783,-24.18578508640806,-25.310054914263045,-25.442938819935705,-25.70605574899034,-26.37717142136777,-27.315978377864973,5
171209.00+222907.9,2.143235,-24.564428471760326,-24.599069683708443,-24.936706925292665,-25.144488728987728,-25.438329032974558,-20.67409831358017,-23.303934316910052,-25.95724782656534,-26.120590453530543,-26.640606488846,-26.492485086197007,-27.177802951865043,5
171930.77+285726.4,2.35,-24.31738090179292,-24.356083167543677,-24.88039503078205,-25.04623189516158,-25.34277883536767,-21.792362852912017,-22.29233316800965,-25.38803928163999,-26.28486194255669,-26.719078687348336,-26.49206688827855,-27.12755446262105,5
172404.39+311436.5,1.39,-24.582132521588093,-25.05847257587826,-25.53693306715737,-25.64497018876951,-25.948275874225875,-17.03912982372701,-24.14060220834797,-26.180000389407144,-26.55884420374989,-26.43001711108017,-26.75576666303695,-27.519268386207635,5
173836.15+583748.5,1.281834,-24.32350328939464,-24.61883954366141,-25.114485569099116,-25.3570826219512,-25.70297866660126,-15.441860002394115,-23.660215405537294,-26.0904720239854,-26.31977396021339,-26.36595547377806,-26.655708725575455,-27.274490318019858,5
210355.20+010741.9,1.295149,-24.60046151177438,-24.825675228069688,-25.033912079127155,-25.15982861063138,-25.441659000751024,-20.395913278193365,-24.15940796946022,-25.57502848724121,-25.709600851055757,-25.77893330584612,-26.424102542174754,-27.409142296161576,5
211157.77+002457.5,2.332,-25.16038041730417,-25.064392887630746,-25.539721275165583,-25.606019691789427,-25.833146715694944,-22.254234820769927,-22.803893511913135,-26.134501251731734,-26.45807903855429,-26.91576904118444,-26.89690685007396,-27.856147671829927,5
212034.85-003103.8,1.485393,-24.91065101366257,-25.15350845026935,-25.487679082548183,-25.67385552166949,-26.03412294423012,-16.58559573495899,-23.909767585896425,-26.541993508436597,-26.46693049400145,-26.871083201316956,-27.06647396744291,-28.06634852429397,5
212130.13-000527.1,0.584993,-24.272222972943307,-24.37800584051969,-24.73218180108114,-24.756270930226947,-24.91280364563079,-21.452252672050108,-21.220295832806404,-24.3262648356825,-24.992354423272367,-25.42012859175465,-26.29772875260286,-27.26712809535668,5
212703.70+040606.6,2.080107,-24.375344219712314,-24.722412205420504,-25.16317010815078,-25.242147768969197,-25.437245285279364,-17.904226971932918,-23.276254114727955,-26.18372884792927,-25.1510862346592,-25.22932903866239,-26.551665237413875,-27.363379120718687,5
213408.11+043611.4,2.223,-24.173051906392185,-24.475941857852217,-24.921325230715755,-25.09859437315168,-25.380542166580835,-17.708059325431485,-22.11468979796044,-26.13079840003628,-26.54244626515734,-26.41368065990823,-26.559337873239866,-27.2559603828194,5
213418.89-005654.5,2.015315,-24.738086734338857,-24.748180435938355,-25.16345322430057,-25.49211092926121,-25.74909776243317,-14.251766396007726,-22.497219784936654,-26.02966503153268,-27.007875733592662,-26.893953267903925,-26.981450554269177,-27.65498226133765,5
213856.74+121457.3,1.449684,-24.677677394087755,-24.90193168260812,-25.372384662368876,-25.563177287946576,-25.890866646076773,-17.15459645130882,-24.284433421291958,-26.14862337120548,-26.7176684489299,-26.720125645251887,-27.081286341011083,-28.102652514921505,5
215451.82+024241.4,1.574008,-24.00950835278677,-24.55809539083407,-25.02816130980824,-25.15643169641288,-25.493721305606694,-12.508613074428082,-23.002709955208203,-25.90206343426833,-26.328493075120893,-26.772672268955237,-26.76989446317064,-27.71311219923713,5
215543.09-073902.0,1.930819,-25.14081954262753,-25.697632350332,-26.161962930682037,-26.298752968113693,-26.483850278399665,-16.19234742403753,-22.11774537236545,-26.8859845331066,-27.3247602840066,-26.93392745062792,-27.266545733623005,-28.221437932442395,5
221114.65+022503.5,2.147738,-24.827100255059047,-24.970067153019716,-25.25481407797291,-25.460762035295,-25.68803983150162,-22.191120180923846,-22.61884180533723,-26.196543966524303,-26.869060700073,-26.905479533895065,-26.696575314034614,-27.310034930266,5
221602.32+005826.6,2.864,-24.81379574349094,-25.10993637341157,-25.43775852034874,-25.691718211812308,-25.92654023214984,-16.942750060082805,-22.022820374913003,-26.459787924156966,-26.84680568408451,-27.410339405779293,-26.950571648474646,-27.55224770128684,5
223316.87+133309.9,1.54,-24.41229741228004,-24.663104268010585,-25.0306436373634,-25.23771921903313,-25.547706438651087,-18.759519636787108,-23.039986636580476,-26.125022423541346,-26.274408554875976,-26.55852101259445,-26.461585391983977,-27.33199670019083,5
223334.88-075043.2,1.432075,-24.55922003241232,-24.664689782703032,-25.011299954194293,-25.13984107355992,-25.39259604144623,-16.966874068109238,-23.624068692463077,-25.468810259842567,-25.93250139631297,-26.031235157848005,-26.305534437839803,-27.010717311482825,5
223412.49+005906.2,2.137114,-24.55267607392818,-24.742350642897836,-25.158695188378623,-25.27465582245863,-25.5716135830679,-19.19969084138211,-22.55874665257205,-26.141961594314665,-26.43895342967221,-26.54418376203673,-26.56597638793215,-27.363368463579093,5
223439.25+235513.0,1.48,-24.714431760785885,-25.16417224523609,-25.725821910125852,-25.84141874545524,-26.158505882371788,-19.75937826793811,-23.195965839836767,-26.561271385062625,-27.09269915108759,-26.609063735977877,-27.316682151427678,-28.138041359121104,5
223617.84+295639.9,1.505839,-24.500957146034263,-24.759867025287797,-25.04313567205103,-25.10834825660028,-25.333747627207742,-17.79875072806481,-23.93970950614364,-25.79446379971177,-26.40009736695901,-25.994582883941327,-26.548386239569027,-27.551943756829505,5
225834.83+005258.7,1.626695,-23.731692208871863,-23.947989774796326,-24.3852693187806,-24.645665847741807,-24.966692546915425,-16.51352252597509,-23.263990522007884,-25.86326357429937,-25.84380918967915,-25.9815252122282,-25.99512910561468,-26.829798418072404,5
230736.34+295104.0,1.55589,-24.61718152655429,-24.79181210344044,-25.196032779308133,-25.34091321775261,-25.6213809255315,-16.859293815917567,-23.77932651896548,-25.78831942509851,-25.757113447752005,-26.116278185724248,-26.446931822194514,-27.210600705599543,5
231027.23+074658.2,2.311,-24.403876275122013,-24.61842035733194,-25.11111182850072,-25.201504739765785,-25.499748606878885,-21.800292831761936,-22.093438557242926,-26.189135804273917,-26.45670061082504,-26.56316800670466,-26.592800359294458,-27.46762452852195,5
231116.87+033722.8,1.601,-23.896555370127917,-24.38021464458125,-24.73450486002678,-24.88978170047388,-25.189095641645523,-18.156201720476208,-23.01812968403417,-25.826880555330444,-25.646758817852582,-26.20006101242109,-26.2305698284298,-27.26989654351499,5
231913.39+052219.6,2.631,-24.160789574605182,-24.40924744345825,-24.802844354646588,-25.031592090017394,-25.382602504215598,-19.54438615884831,-22.488609349319216,-26.119823664112623,-26.59507351344109,-26.93945503978825,-26.546100426319995,-27.25513716543803,5
232324.82+004416.3,1.411,-24.03844606366895,-25.15370495785865,-25.807677417327643,-25.991381934432376,-26.31198357951504,-19.28994948268297,-23.031633534879614,-26.777495695909,-26.90565763830333,-26.89680688317716,-27.098908134539823,-27.800945796470547,5
232814.76+232305.6,1.019669,-23.97727551684685,-24.17908002357076,-24.432145000233582,-24.543796734906195,-24.76111184902296,-14.929586823287778,-23.413046445645293,-24.9931891747492,-25.507844657480916,-25.765779737431345,-26.0435805029106,-26.85979793839117,5
232932.45+235933.0,1.68,-23.665233294910188,-24.322446920283117,-24.92523584682877,-25.05757484149001,-25.315329585016297,-21.29194450532671,-22.525249669473915,-25.81780680671094,-26.2378488325526,-26.276248940309262,-26.50016079564471,-27.36161594806318,5
233040.03+035818.1,1.365718,-24.083528057393423,-24.34331901616032,-24.69957188102429,-24.85501373375118,-24.998158291795832,-18.167785624447717,-23.50789328668252,-25.607968309314003,-25.650020263107336,-25.724133049478663,-26.31329241517435,-27.362898043998435,5
233112.65-100758.0,1.324037,-25.597174489847944,-25.716861297706718,-26.07026222117278,-26.24962401328468,-26.587404249635423,-16.29633322723236,-25.45653671077029,-26.71067732279734,-26.95741558341289,-27.00788752834608,-27.51845129733701,-28.38937251584402,5
233121.81+003807.4,1.493,-24.836019550688697,-25.114901751285192,-25.360311326240637,-25.46328251459263,-25.74591189470761,-16.653722485500523,-24.01331656240877,-26.102028002646705,-26.47378636986109,-26.32057680497412,-26.88451320943719,-27.96063121769904,5
233136.34-014807.1,1.897686,-24.68568509194794,-24.811870287786935,-25.089702820133635,-25.35970202004186,-25.611339680555457,-21.851829711309573,-22.801367808858725,-26.147327060896348,-26.720078909790743,-26.72843605704378,-26.608092119671348,-27.30640775351017,5
233501.54+293415.7,2.067251,-25.850317140553116,-26.19430783266077,-26.704472634151816,-27.043483739710783,-27.354779794550502,-17.42954133168165,-23.8848068042565,-27.76474835105578,-28.084811224948314,-28.577252738814742,-28.55727255014213,-29.20816870316748,5
233624.04+000245.9,1.095888,-23.933240396470257,-24.09434166359177,-24.481270239281127,-24.563397657080987,-24.67657575901225,-19.39677522501252,-23.869602587928917,-25.66509280252774,-25.560425309689403,-25.91476218688961,-25.707789014814804,-26.53574830806853,5
233849.33+231433.0,1.89794,-24.60217153775601,-24.70530719803647,-25.137315411856708,-25.343619332833207,-25.66897517619715,-18.52098537366585,-23.282008601947258,-26.345095523066583,-26.57029703878716,-26.845127287112657,-26.979522000094292,-27.94973311941964,5
233907.37+323543.5,1.005854,-24.3921296431982,-24.42182363862481,-24.68574779890365,-24.772773417510493,-25.016733907238017,-19.118712066274117,-24.29786163843158,-25.13177800677941,-25.236305847140784,-25.64041420500515,-26.33077190894808,-27.28742456179953,5
234442.95-001339.5,1.348,-24.948465242963383,-25.52909502440976,-25.872840384446413,-25.936324484248463,-26.11133674196036,-14.171533358295004,-24.37921957934331,-26.303975365847474,-26.30403087927164,-26.69399199020296,-26.95495735103171,-27.92884230960497,5
234554.54-110432.0,1.948222,-24.83059303070165,-25.035611811406756,-25.37628034563512,-25.52369924099541,-25.756558743277825,-20.640410596094775,-22.68232483765061,-26.33192225073887,-26.09119389878483,-26.71924901934813,-26.847701474196025,-27.71470129457637,5
235212.85-012029.6,2.376,-24.859052300028324,-24.839994504444608,-25.389250785319927,-25.484235494536748,-25.73027576969668,-16.796038534389652,-21.2487607706683,-26.171646521665306,-26.978470372494893,-27.043100038898725,-26.61649231534761,-27.550291779286177,5
235217.25+003903.7,1.244,-24.50402011794432,-24.63556815611973,-24.98322813942107,-25.13181834886363,-25.3000286858641,-16.20179596016528,-23.5236421963498,-25.861013451766677,-25.625514025234768,-25.96800882072113,-26.24698513511037,-27.157796431852915,5
235253.51-002850.4,1.639,-23.8064980640874,-24.38028939853724,-24.76115815602224,-24.88995041611752,-25.14557454063409,-16.130892820655053,-22.7543190320545,-25.574215145014136,-25.92546023203559,-26.28213679343993,-26.524201210616507,-27.628820296527536,5
235321.81-011528.1,0.991,-25.15074935772249,-25.40275236684432,-25.797974292204028,-25.97984203779537,-26.10946821171715,-16.959776929173852,-23.201289160706303,-26.17814074576413,-26.129273931383352,-26.476297411901445,-27.011705180036948,-27.703315908058297,5
235426.31-090236.7,1.724696,-24.1113996880363,-24.32692545510525,-24.714535618590464,-24.89380388795809,-25.25099272427219,-15.3977635247999,-23.540188236244763,-25.947063097748902,-26.51293812043144,-26.54066562098316,-26.30993255467724,-26.759082778121694,5
235704.11-103420.2,1.802765,-24.21821503055463,-24.50147516027815,-24.83233913954557,-25.009467331751814,-25.329533845079247,-18.39646896219257,-23.262072867041116,-26.03596528009593,-26.196368605351022,-26.623818789402964,-26.52360764826529,-27.273953481042117,5
