SDSS_NAME,Z,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community
004607.82+245632.5,0.746478,-23.971113205036257,-24.12815286886271,-24.405741854751323,-24.54601786143285,-24.670793440189456,-22.41953510467944,-23.46113884465926,-24.681627947692498,-24.75483464663648,-25.340599576175716,-25.88215191527249,-26.60735735674466,1
004704.39+331723.7,0.831654,-23.225448538104164,-23.52955089976721,-23.82519817737951,-24.040911598979548,-24.273482838157733,-21.74345879953432,-23.15472820120357,-24.744824050840933,-24.13852145486555,-25.485802282476325,-25.47727609890983,-26.356376697871447,1
004727.16+083115.5,0.569362,-23.471878388831172,-23.592781154496446,-23.87199076096933,-23.98143409582369,-24.14835077973052,-23.345006503190724,-23.180629047854403,-24.39392308965952,-24.730183242607005,-25.145386617872227,-25.756669053330924,-26.64989826603544,1
004911.93+154024.3,1.248,-24.24322277786935,-24.404391653489924,-24.844228110445563,-24.99952679836617,-25.238274930024144,-22.80930067857084,-24.39121475716517,-25.667853982719564,-25.70114471524822,-25.757758832308816,-26.72133138817654,-27.45776771579816,1
004937.89-015148.2,0.456165,-23.207167435112652,-23.379400877715277,-23.693539583006316,-23.730962808329632,-23.9635389717081,-23.016973537890877,-23.05580671023711,-24.33868899414,-24.472304986898703,-25.31162115977528,-25.253401028441207,-26.07496474999428,1
004954.73-101145.9,1.356464,-23.82478905360713,-23.98896381134315,-24.20374482516531,-24.385696835734365,-24.68972007808769,-20.94223699043657,-23.44970267710125,-25.45577134995981,-24.20655067180417,-25.5008454259432,-25.868585613447824,-26.802436443474623,1
005119.10+041601.3,0.685333,-23.218566867438845,-23.434116093498364,-23.77442088037088,-24.109966672299706,-24.01390935074858,-23.109650117681387,-23.04028647997275,-24.275278910518885,-24.46526500873381,-24.66492433983459,-25.38931296396792,-26.28187531801545,1
005121.26+004521.5,0.726778,-23.100585592976703,-23.362650439858395,-23.851101474452275,-24.08237932580713,-24.31281762836774,-22.55182481015981,-23.12908940519836,-24.569155659602277,-24.612481037611584,-25.09580299546113,-25.76569433345157,-26.558157829738438,1
005212.37+262126.8,0.874622,-23.906392458979752,-24.02354326071781,-24.380868619037628,-24.41197261027627,-24.652874230058952,-22.795082380492705,-23.71810142804883,-24.82544865308784,-25.34739096260001,-25.611361240141687,-25.784865383059422,-26.73713671640485,1
005238.10+202919.2,1.326907,-24.25867137829545,-24.453204577634395,-24.71928550663033,-24.831081176590907,-25.054073014509378,-22.34130136474921,-23.941833859934068,-25.61491176183157,-25.55957103860347,-26.731919764991797,-26.48638016170142,-27.40678829567537,1
005303.44-005436.8,1.170168,-23.926780829704416,-24.243649910536945,-24.615201726145315,-24.843492811406048,-25.17052477330593,-22.125645352347945,-23.261741101865795,-25.525014101088143,-24.597132504557404,-25.842660390422783,-26.51960867699893,-27.394775862084444,1
005615.78-022838.8,1.207712,-24.624824919055136,-24.73136965969169,-25.04684786877226,-25.106152767312917,-25.27127299363023,-22.353196002993748,-24.59770181021148,-26.03037949083094,-25.95146752860739,-25.94084045295704,-26.69755510884537,-27.55454756171164,1
005729.13-093258.4,0.557883,-22.98267210159515,-23.070636631723108,-23.4596020424517,-23.592306428094467,-23.83702446584406,-21.399728332606845,-21.697977973128847,-24.174162201734543,-24.10344926248458,-24.80136856248016,-25.54931756161122,-26.478343823128935,1
005905.51+000651.6,0.719059,-24.15353491040688,-24.266513564618236,-24.5550913708218,-24.63484641696362,-24.78703014700457,-23.96519257293857,-24.10782571732693,-25.05798960817135,-25.100882628115848,-26.002881258258693,-26.34623339818299,-27.224529775136165,1
010032.16-103219.1,1.194686,-23.959457409715807,-24.17318255094189,-24.66231185171706,-24.73369925653128,-24.869029976061693,-22.62878002646182,-23.869545568273576,-25.5211820326785,-25.58265063329705,-26.53196039041604,-26.168496698649992,-26.85342672633991,1
010130.52+195507.0,0.707,-23.092531609691637,-23.46759796511497,-23.95180682121716,-24.17101346551013,-24.356200013472076,-22.987307926287407,-23.20730208566849,-24.306152446102768,-24.47000788252307,-25.092199743320577,-25.75483155941023,-26.665412710856145,1
010131.16+133145.8,0.853318,-24.03752643968709,-24.22068143286952,-24.636449273645702,-24.784768622548917,-24.9707418169844,-22.76290818837066,-23.776819886401757,-25.18090788778041,-25.531958975771957,-25.770603071701032,-26.32100669152514,-27.18034001362555,1
010156.31-084401.7,0.98039,-24.091533657946837,-24.17119313592201,-24.53770543538427,-24.6329577658932,-24.833019368044592,-22.921690144273573,-24.210286414719832,-25.204876778294395,-24.6845573384138,-25.96146673151524,-25.86056694635929,-26.888484429858742,1
010208.11+020930.1,0.932005,-23.268312432960823,-23.466393781020024,-23.89232780442438,-23.994185582998277,-24.22302774666438,-22.481743047549884,-23.17885821640073,-24.90169548127288,-24.92931627518366,-25.40789134609692,-25.563268744952843,-26.2608322040995,1
010208.47+333139.2,0.896,-22.988439328503,-23.22699144070993,-23.950139228955795,-24.21820171613174,-24.448870583386576,-18.979788500980007,-22.330197336878275,-24.88326446342479,-24.14070910733325,-25.33563194978621,-25.67564248180926,-26.63339317895224,1
010238.94+261058.4,1.121519,-24.460784135461804,-24.566139262371912,-24.953886961780224,-25.017112806805336,-25.19079772282219,-22.69302637918742,-24.428686715484453,-25.700413854897526,-25.62288552597505,-26.281811467842644,-26.57569637876055,-27.454241432393445,1
010346.58+084651.0,0.820083,-23.754599010746222,-24.01877300860661,-24.468064264400013,-24.55691275403797,-24.765627310929105,-20.945275938592296,-23.176873014359185,-24.94364600020802,-24.925430809594037,-25.4108746982816,-26.56100669163153,-27.40152371365296,1
010358.41+094241.9,0.689,-22.65866913894588,-22.99540059847076,-23.39941662882076,-23.458981285541213,-23.723437390825268,-22.986253111171884,-22.88513831507549,-24.424866126378834,-24.615894713261724,-25.196911028989188,-24.9464192735724,-25.839109530360417,1
010737.01-001911.5,0.737239,-23.55106267649825,-23.592231703133574,-23.929867644132443,-24.059035389280083,-24.129919278916997,-22.87821942146285,-23.17535121245844,-24.340817957001207,-24.75299552071481,-25.477879501872057,-25.944465849387058,-26.955929986290545,1
010905.79-091316.5,0.971726,-23.707986225871167,-23.875651205506003,-24.21240425364311,-24.315901640606995,-24.538105840989555,-22.74684738366902,-23.26089208199453,-24.958621906323355,-24.79244025761309,-25.37469194363924,-25.69076184891233,-26.584686891123912,1
011132.32+133519.1,0.576964,-23.973678948701902,-24.167286409005875,-24.428675285105825,-24.48065055170006,-24.60446219989759,-24.04918494187182,-23.876366560399788,-24.42525107574204,-24.60257408875936,-25.21062762990658,-26.08889316837605,-26.949023033482543,1
011210.19+202021.6,0.742669,-24.466665585684314,-24.56483912714264,-24.898616992632995,-25.00608265913247,-25.09360019503217,-24.454047588812312,-24.66672877741889,-24.961591671472096,-25.23006665835106,-25.54609287055963,-26.59976673487671,-27.45165797425673,1
011241.17-014153.1,1.100903,-24.551746168681152,-24.69679618000325,-25.05193469493391,-25.16671593023244,-25.3846223805304,-23.57927101646069,-24.73378767187283,-25.30695799717592,-25.383661696027563,-25.78861003324581,-26.664176215888556,-27.66462591813874,1
011257.34+150340.3,0.775015,-23.414037729789417,-23.48752921103883,-23.84210407685827,-24.006275592119632,-24.082793441932267,-21.483189460984278,-22.957613032310935,-24.721455962117275,-24.933241501665336,-25.723777675880942,-25.414839930309117,-26.28001118514698,1
011313.78-004701.4,1.009153,-23.15959561462554,-23.456318446256716,-23.86179589530909,-24.02097161674305,-24.20285085489602,-21.749325967063864,-22.982372802522686,-24.69869932448616,-24.87398744829017,-25.07430559618633,-25.77565471749867,-26.593339671419475,1
011406.05+140718.3,0.966495,-24.7834231060818,-24.94998276904814,-25.265543754496893,-25.335834120879767,-25.51888324464471,-24.06556669862692,-24.82750834873206,-25.443187750342563,-25.410136160471158,-26.237998654635277,-26.848358608324915,-27.76211378164971,1
011546.07+263913.7,1.110658,-22.85790693448808,-23.31570295979629,-23.97874627415831,-24.24362799539621,-24.48644152137881,-19.355630444330387,-22.83422424830254,-25.65158293998112,-24.27722645376498,-25.660034755173143,-25.720366486317136,-26.289582000122067,1
011636.66-044127.2,1.090239,-24.63552901019281,-24.81949920572768,-25.13742420763962,-25.301812673870888,-25.54608084638273,-22.929472130421946,-24.096734719366317,-25.52527473213935,-25.62981025016674,-26.047240580839496,-26.81594365986734,-27.765050088304648,1
011643.92+134837.5,0.824082,-23.40433985861788,-23.52092599318433,-23.8988382076718,-24.165266162673227,-24.33924940538645,-22.657068696259252,-23.06169240202001,-24.475556888647667,-25.010450713760967,-25.35552145294964,-25.74021526361524,-26.60856790382166,1
011808.82+195036.1,0.768459,-23.525269323325883,-23.67606097075474,-24.08335266255857,-24.251495955261262,-24.357398797853577,-23.482042101649533,-23.525926630799084,-24.67444501473561,-25.13087152509157,-25.454230704119517,-26.01380008169909,-26.933944124117527,1
011852.01+110255.0,0.899696,-23.65599452400313,-23.87652576766033,-24.28271289234776,-24.395434866059134,-24.66843323676754,-22.60357520265585,-23.37898580338401,-25.07281996073776,-25.18022404021112,-25.37060100956182,-26.1293729340774,-27.063420789948456,1
011952.09+105402.1,0.641373,-23.728241368459205,-23.91140975474648,-24.184541589262704,-24.28866839342696,-24.414390067768345,-22.72100215797344,-22.971545467523782,-24.52105104220541,-24.36964111530709,-25.380127430739478,-25.79098100284095,-26.687865238297988,1
012010.98+052548.8,0.76,-22.564659042415204,-22.73235853850019,-23.04369008996419,-23.121931350665164,-23.345947439735426,-22.17036093084387,-22.43874637603636,-24.566391386865348,-23.43009216076384,-25.149524039062403,-24.67950096344683,-25.68383848197221,1
012039.20-084238.0,0.737652,-23.68647505630439,-23.90368730806733,-24.29392842966484,-24.44380586091372,-24.64874888799193,-23.319413926021337,-23.56208021509929,-24.681909571169687,-24.791741229481087,-25.497279462026484,-26.018586170218665,-26.84249356504646,1
012130.48-094236.8,0.519268,-23.09536766895843,-23.315102782964995,-23.73168972066396,-23.79578963227589,-23.935155754836597,-22.642990643232324,-22.73571517267725,-23.8698751060392,-24.14153733771856,-24.879736688993827,-25.345077446000477,-26.224986637201404,1
012206.23-083103.7,1.074703,-23.297369660467226,-23.424719642150485,-23.818357561186136,-23.889200462314403,-24.046400223288693,-21.73231841370202,-23.366651399953053,-25.058824669554056,-25.027332804722352,-25.37948065345089,-25.29241399637789,-26.110217784613614,1
012447.76+320727.4,0.654632,-24.536864165977367,-24.786411020924422,-25.18345286160965,-25.218436630975063,-25.39385249694678,-24.214979893728152,-24.45033237611872,-25.16912346884251,-25.149406396376648,-25.78290429390516,-26.675289079442933,-27.496624945780702,1
012449.79-095614.4,0.761547,-23.813807394420664,-23.957455674431827,-24.285401160227405,-24.47961750787189,-24.6100310872152,-23.428260370599094,-23.71406655962218,-24.55964159871033,-24.931898610810517,-25.39529012956507,-26.145286774027102,-27.22012904262591,1
012513.46+090348.0,0.858,-23.116868902578865,-23.46187923190591,-23.909705047287996,-24.108918721297258,-24.31171608076213,-20.943303889054796,-22.41848341998861,-24.923590532240684,-24.44679399463444,-25.70143472714529,-25.947368268155323,-26.679672115287502,1
012526.78+085630.5,0.896845,-24.504096458182257,-24.587281734241557,-24.85362032561342,-25.01715850681349,-25.177921190350773,-23.68585383996888,-24.19122477761091,-25.339796161819766,-25.092213038346998,-25.84224902471385,-26.142213005641207,-27.05003428693469,1
012602.20-001924.1,1.765185,-24.24514006538655,-24.46505284877645,-24.894199690196483,-25.08484623408149,-25.366884582527472,-22.65808794083277,-23.620384458264024,-25.9776901062116,-25.504861739051197,-26.333395074582544,-26.716140363490844,-27.45893596554692,1
012717.44-092417.6,0.97096,-23.9181623336003,-24.27569193222001,-24.578104276700188,-24.640327524319535,-24.864543162983367,-22.066742188707927,-23.44934461099552,-25.10197879829136,-25.00293465689939,-25.569323159672507,-26.19757369429469,-26.95393150545327,1
012753.05+044330.2,0.983843,-24.108669764053325,-24.21709942658698,-24.504159637881912,-24.54598724911946,-24.73694743624228,-21.177074325056644,-23.46174355866645,-25.26170880490502,-25.362266450201574,-25.772760652681335,-26.195388033190284,-26.947597141830997,1
012801.89+090428.0,0.887618,-23.69526023532612,-23.847635559824635,-24.137661613428463,-24.176497368780296,-24.38125162897701,-22.10538261297675,-23.592771755517564,-25.103920395796045,-25.08698533801407,-25.704929388226493,-26.14918289236798,-27.080599841974056,1
012914.82+194208.1,0.685716,-22.90314062891805,-23.01782653390684,-23.59822046656918,-23.876071587625045,-24.1337907528804,-21.36383307386378,-22.20973640281391,-24.462294243911455,-23.219584775919213,-24.662920791779197,-25.144899371230164,-25.74230895443423,1
012923.64+085612.2,0.723057,-23.966626270185746,-23.9886055979208,-24.30495641849121,-24.406990241876542,-24.506844498530263,-22.744734003147187,-23.511786799060022,-24.5603839282917,-24.672285547015868,-25.441659379447945,-26.045314723275823,-26.952417577084915,1
013032.74+311940.4,0.740172,-23.500482001339225,-23.733982992015648,-24.126449575027657,-24.207379423235405,-24.314886540496328,-22.77974472649923,-23.310981789964487,-24.573584662626867,-24.94065856882468,-25.515359794312054,-26.03834811469501,-26.851848981631218,1
013041.67+004000.3,0.654294,-23.808329805325013,-23.906521180271955,-24.133352696366583,-24.220554294637594,-24.3276388729742,-23.70593561131517,-23.560840242170475,-24.638590327981564,-24.79743889122829,-25.266522928626827,-26.009670565563454,-26.85800510514232,1
013151.62+185621.8,1.074579,-23.818795631126918,-24.036295780585267,-24.48575901091423,-24.52692640735574,-24.744944918984864,-20.462157939460194,-23.14962551011052,-25.100000924933777,-25.170134163069093,-25.750954526704746,-26.712687051792336,-27.623760171404943,1
013436.22+002624.3,0.718323,-23.77206560583164,-23.841520186776872,-24.192564184802148,-24.334987283864606,-24.43195552920126,-22.541222349152108,-23.121701175105358,-24.42545471613268,-25.24374257262888,-25.307176218608664,-25.919171234778982,-26.954927106354862,1
013446.25+274643.1,0.714538,-23.44722952410292,-23.738759820886592,-24.11979244449714,-24.171969977333976,-24.41492434334631,-23.25650065735344,-23.469924779543955,-24.92652577461375,-24.560762969292043,-25.59096450849642,-25.95031552704222,-26.90494913941284,1
013620.23-023342.0,0.78098,-24.93177067742664,-25.04656217895106,-25.355391625058807,-25.30721905307177,-25.425495676701868,-24.342225331170443,-24.887729297558643,-25.38323904885443,-25.378993495673956,-25.89815925106349,-26.786545249058776,-27.65230858178085,1
013759.30+020341.7,0.454064,-22.49467542185759,-22.65948526093897,-22.905348542674297,-22.94781047325301,-23.151185128979314,-22.77216047892569,-22.40124647798454,-23.842850745909978,-23.776477222807145,-24.08477280437433,-24.1800337640788,-25.20412039682697,1
014047.09+291355.7,0.624141,-24.40232647567012,-24.613560493600342,-24.86145413756513,-24.863735110532424,-25.01261424050407,-23.83622096303604,-24.11424601341111,-25.063495579175672,-25.136856891097164,-25.70393768626444,-26.33906135418563,-27.21051274699351,1
014202.17+112436.2,0.982018,-23.89873696736919,-24.229523779648076,-24.660861990799585,-24.7398138152448,-25.024257087778256,-22.79958485434342,-23.953922991150613,-25.18680553120916,-25.305679408665,-25.640369520349516,-26.22204078340444,-26.985814680049483,1
014347.39+024131.4,1.41046,-23.996757880554625,-24.05786677521628,-24.46314478363305,-24.701949118701503,-25.0174103550669,-22.154500068671968,-24.133775461877324,-25.56545978396924,-25.48940375001896,-26.11442336663404,-26.026995128324888,-26.875408883907586,1
014552.72+152300.9,0.879697,-23.97424139895809,-24.081849745820605,-24.377582937711303,-24.45915554711628,-24.573909040873065,-22.420805399724827,-23.50628667959102,-24.844595885048797,-25.055948197016903,-25.81176271461552,-25.808570370664963,-26.604108669817432,1
014627.33+052432.4,0.779653,-23.36621351513036,-23.605972812872174,-23.999309971194048,-24.193575608228603,-24.37846446900189,-23.31443958055699,-23.29032987505705,-24.59971326788824,-24.859856161964817,-25.351871697071516,-25.938143272386885,-26.889505822061864,1
014631.99+133506.3,0.688688,-24.58607319001069,-24.627375368542403,-24.81425286034208,-24.867214968003463,-24.93405967372156,-20.13576716958293,-22.77208374235913,-25.1309461722527,-25.11106350605725,-25.711954698796134,-26.57132357853216,-27.437426533764885,1
014721.49+133644.7,1.581169,-24.30452445166101,-24.501521809883933,-24.80765235779568,-24.92233298512931,-25.18988677113069,-23.268425261759663,-24.169686232980183,-25.763080177139173,-25.640374293296954,-26.648980017232937,-26.353040706727818,-27.329997945196933,1
014749.24+094431.6,0.681437,-22.85444100628701,-22.944794769363664,-23.29923014202481,-23.467269188712745,-23.583335708434813,-22.542378039896235,-22.615231839098307,-24.131768445796613,-24.39386622895288,-24.74683922855788,-25.250924131079035,-26.116540430267417,1
014822.62+132142.6,0.875,-23.92965360905815,-24.046959580644103,-24.35639885920818,-24.42777012680764,-24.59495877265853,-22.80070120137388,-23.72835750733383,-24.71025612908841,-25.00160075445312,-25.445499536588063,-25.86701387499669,-26.687784330595136,1
014917.34-081548.6,0.708665,-23.68366373678721,-23.78099360868888,-24.104536635588804,-24.225940863754182,-24.31415841678804,-23.48853028502955,-23.428413215971617,-24.54152770711081,-25.061588772865797,-25.342777744555494,-25.78625908157645,-26.724716374666304,1
014942.27+021137.9,1.392101,-24.55313176468276,-24.677833491859264,-25.05123652804588,-25.136768121910197,-25.296545330979505,-23.15357936814828,-24.585709483952915,-25.813117475290653,-25.69060361039205,-25.95218669406669,-26.45548483461107,-27.484759917337875,1
015237.06-014358.4,0.8508,-25.33669489829086,-25.40901503995894,-25.77217284237589,-25.935726078821983,-26.09674507099721,-24.73990221464721,-25.29862026068897,-26.342396168982205,-26.4177942617094,-26.73404086664591,-27.53726036055536,-28.47873940266704,1
015249.76+002314.6,0.590002,-23.26187873287455,-23.385753747719576,-23.80653208677685,-23.94801864200448,-24.192906477892542,-22.40015935123132,-22.492355032644404,-24.35893880554378,-24.390836349341008,-25.187869043663447,-25.484074873426813,-26.41037917717492,1
015325.74+145233.5,1.176,-23.90391159549112,-24.0863839537756,-24.63665587378134,-24.853489935643555,-25.19410557607596,-21.533162727484623,-24.1421334777716,-25.914128405496346,-25.950328461571846,-26.39459362483394,-26.70241170590052,-27.755051621876053,1
015433.71+163100.5,0.855986,-23.46290319818069,-23.47232869635036,-23.97627788320619,-24.256944009086585,-24.538007815778563,-20.76342245348472,-22.74865590257297,-24.874300890703832,-24.87332323080097,-25.573248799696053,-26.349334892121544,-27.3697515403473,1
015616.16-000117.6,1.246,-24.709521880725177,-24.81815247579208,-25.06785285886059,-25.234167768583923,-25.426579985977646,-23.04273420390418,-24.42760682883494,-25.830587736135943,-25.270611826953623,-26.066363981470065,-26.33950041330413,-27.207295132012423,1
015618.48+093833.4,0.699,-23.283189488104075,-23.71404061997516,-23.99364891265667,-24.067609262000463,-24.307938796319995,-23.070844811601077,-23.467689400186178,-24.60057114369186,-24.612445509371423,-25.14761744928306,-25.7191348326956,-26.51732679049732,1
015752.54+270038.2,0.946383,-23.979713675890885,-24.15161737770715,-24.52213224561133,-24.65581813688432,-24.1859983093922,-21.975520711715248,-23.977266188536053,-25.213867261140265,-25.302481877095698,-25.481370585154245,-26.36721690617591,-27.350720778301373,1
015846.05-014940.5,0.508014,-23.310066908883744,-23.388900230442538,-23.531041366312056,-23.7363004726574,-23.886276111010545,-22.939397113987923,-23.00969455480467,-24.078205233076307,-24.522615687176124,-24.954525235013037,-25.471611410702693,-26.41691047932164,1
015913.18+040441.4,0.849721,-23.55964489536993,-23.64272101634773,-23.998358101605756,-24.17320389468784,-24.30983251980782,-23.15094166303336,-23.50958416962939,-24.63822852580152,-24.842934414534632,-25.482605698479368,-25.73648003984332,-26.61241306025232,1
020252.31+272613.8,1.109137,-24.06902174135009,-24.33180061890476,-24.63342897501875,-24.803190076525627,-25.085443292645028,-21.695846871214293,-23.822984016217248,-25.630274534076552,-25.616883692495097,-25.97676890881305,-26.47750177854916,-27.35330831525135,1
020354.68-060844.0,0.464,-22.52182908136158,-22.812676695087628,-23.099204978902065,-23.22513106101236,-23.538267876842507,-22.13551345818075,-22.344231069462516,-23.87581914984385,-24.021219009285915,-24.963734209715657,-24.616103481011518,-25.477612028404007,1
020413.08-090818.9,0.704299,-23.328960921674597,-23.64092856384566,-24.03103772365377,-24.17725619512915,-24.374419052880715,-22.29972786420385,-23.116611743223444,-24.608927634621363,-24.76794613944536,-25.27008908601532,-26.055833186173498,-27.002265568464555,1
020541.31-043707.4,0.722,-23.93906388525073,-24.1067052465986,-24.416037303594468,-24.49003794803184,-24.61141544523021,-23.81688345454683,-23.764012862744977,-25.051843269907952,-24.957418644833187,-25.450030501474224,-25.845124455222603,-26.66407575293704,1
020705.72-023416.3,0.605717,-23.578130514059307,-23.860015986217118,-24.216183919673185,-24.30039981079056,-24.447377951315325,-23.95091170891893,-23.8135871768117,-24.67000368291645,-24.682902223541227,-25.33613225435419,-25.79004012182119,-26.76474524893772,1
020817.14-005654.6,1.30602,-24.333085313769136,-24.529331939873565,-24.912613262527312,-25.058681895746503,-25.353493441826743,-23.103623731129023,-24.565813182157875,-25.85298825522049,-25.961975963090943,-26.199624623373555,-26.80471394887808,-27.772090409621292,1
021008.48+011839.6,0.864,-23.257156222734128,-23.594821083521964,-23.98143506626562,-24.040772332391864,-24.241023651761544,-22.15670173004988,-23.28834119050662,-24.85995882744865,-24.637295337531786,-25.284389853989527,-25.574527508475477,-26.318581011661163,1
021048.22-085034.4,0.937397,-23.311312298706262,-23.542031948594285,-23.93522974135311,-24.080321460260407,-24.31118150604338,-22.323145076115903,-23.249828020560518,-24.887474693527395,-25.04235969899625,-25.54588004472345,-25.728590305838104,-26.338231662538377,1
021309.33-004735.1,1.516137,-24.104178483866576,-24.48147318320604,-24.885882148487703,-25.090351718112807,-25.282154541782184,-22.218402826633323,-23.67684452968188,-25.560600102352502,-25.710032169211942,-26.653369532269924,-26.728288733201428,-27.655718408393177,1
021558.40-011136.0,0.840948,-24.21485413112542,-24.243616997900368,-24.555799377536133,-24.70090498647023,-24.841100941483976,-23.369102853905154,-23.993814559749687,-25.06565104838823,-25.22145746453729,-25.55480145201497,-26.64854597855621,-27.564687158332024,1
021715.25-033212.8,0.699795,-23.24940529494192,-23.678055893455795,-23.95168144221223,-24.150241838831853,-24.14415329585805,-23.357258152897817,-23.540334535633768,-24.403036057165536,-24.41124111890118,-25.039569755602106,-25.27248526752032,-26.18934376145897,1
021727.38+034347.6,0.815607,-23.649939413231213,-23.90738836745573,-24.35266903961166,-24.562077399284423,-24.70727851577749,-22.762225511670305,-23.342275542959964,-25.05148462710753,-25.14119066302592,-25.287366685371428,-25.94608838104314,-26.900578127489805,1
022422.27-031054.6,1.225,-24.93980953399347,-25.056781094621904,-25.20290045846567,-25.34601244524636,-25.53214558133416,-24.128787626529995,-24.85801030330828,-25.582763139079116,-25.29480705790734,-26.080453580827605,-26.83020363013011,-27.76376817671796,1
022729.18+040937.8,0.768,-23.399624144105974,-23.613458084136425,-23.93712309195711,-24.05687557458005,-24.170545684617213,-22.24325762713713,-22.739840323972818,-24.56170924809743,-24.39669890347316,-25.65481614284268,-25.612862622688912,-26.371916879733032,1
023004.07-044232.8,1.164,-24.25564191972574,-24.396551965625164,-24.690999270178978,-24.908303175027303,-25.105477082144223,-23.344416426676805,-24.18061152416147,-25.348468320167434,-25.45517833490172,-25.79478133871041,-26.53750056597627,-27.5823290074515,1
023043.53+051029.3,1.728372,-24.41652169762961,-24.675972164157677,-24.981375643461394,-25.165372822308065,-25.36715636297994,-21.28822629800476,-22.96506412118436,-25.81898897682283,-24.685522563865867,-26.13276619075988,-26.28762145554087,-27.184312199070867,1
023050.06+005843.1,1.447,-24.248529949600464,-24.37168376851545,-24.71018472596543,-24.86403757013408,-25.13463372631269,-22.28210125705996,-23.904040995718,-25.627141697665,-25.788040475018157,-26.024490279629152,-26.50830750716983,-27.535309138236748,1
023234.39-073103.6,0.697077,-23.83048145855709,-24.005589959749862,-24.374940868716816,-24.431603224732232,-24.596286479715648,-23.757837619321823,-23.784043579063795,-24.620443089278307,-24.38319276948549,-25.12366085459778,-25.810228429409936,-26.59017686965354,1
023342.57-074325.8,0.454354,-22.93011839249814,-23.114065582668008,-23.270472116052197,-23.545926621670635,-23.71978609430401,-23.401861008858084,-23.322000482614097,-23.54485573702018,-23.54019640128702,-24.30174878508708,-24.97000561675805,-25.805986711961605,1
023739.82+042047.1,0.900763,-22.94160360486364,-23.16987143798036,-23.59951189309608,-23.714306806457053,-24.01205839568084,-22.448808951024805,-23.25425645994341,-24.73589737454042,-24.791301235854228,-25.21418591698098,-25.23773759862333,-26.167947021976868,1
024040.31-080125.3,0.577402,-22.536560501443308,-22.670465800810877,-23.042640475352663,-23.12033639996056,-23.380145628289164,-22.82403808551405,-22.543148705680714,-23.641746556812446,-23.973135724077448,-24.5570530271064,-24.715982352937207,-25.572905699957072,1
024609.68-070654.2,1.047728,-23.933921761117617,-24.033131843884057,-24.300689853551283,-24.278803820226702,-24.424894986427496,-23.084773640265453,-24.09706225891026,-25.279746250965527,-25.047908555988812,-25.511971095341924,-25.905288593908736,-26.865763965519356,1
025038.68-004739.1,1.848334,-24.569491137900197,-24.896588903241973,-25.21727766708812,-25.276281379685727,-25.516061075512493,-20.273474363257822,-22.694037517729917,-26.08087380395978,-25.49714120821979,-26.482811380995056,-26.46836761460941,-27.28359692902555,1
025148.14-085648.2,0.955352,-24.54531790648471,-24.65115999507004,-25.0660445962277,-25.21661674596716,-25.326447791391143,-23.807998520047786,-24.63847421274764,-25.2441749021804,-25.44227385492136,-25.56921837453237,-26.702963716794347,-27.62408879424952,1
025405.09-043716.2,0.923572,-23.66246254543031,-23.745250585086765,-24.2055990758,-24.317210774650437,-24.517374341265075,-20.25096068694632,-23.269549243236444,-24.951744876680497,-24.842639513652006,-25.5141686117706,-25.671398167800444,-26.45482020526807,1
025616.52-012638.1,0.879445,-25.204763783409582,-25.271581968315,-25.47533236870556,-25.490377657039637,-25.57078156342604,-22.4331117854835,-25.06549569466581,-25.771986479731915,-25.961916651421063,-26.205711564149546,-27.126494889050413,-28.06780772638065,1
030000.00-080356.9,0.563301,-24.66482862401352,-24.71647799664942,-25.089403095062487,-25.18395763681413,-25.394663586436447,-23.918324987756176,-24.136925203184944,-25.16476725171205,-25.499776121355804,-25.94613714029921,-26.917146361529728,-27.80188113809937,1
030245.98-072449.0,1.067896,-24.18139728846352,-24.37965134345125,-24.73103851515976,-24.93457042638589,-25.112351535615407,-22.761303490140463,-23.97712448614084,-25.77335335928477,-25.447084014267503,-25.84932213136069,-26.21197409466774,-27.044447446960508,1
030458.96+000235.7,0.56417,-22.88053892443318,-23.07603386114843,-23.351923397130594,-23.441439915195296,-23.529822181010555,-23.13821127207242,-23.04691189187474,-24.37664082456879,-24.61488503479265,-24.94974198834985,-25.31350659496277,-26.194904523840187,1
030939.45-000339.2,0.769001,-24.77070823875373,-24.91752533356465,-25.20426995851467,-25.28572005295447,-25.366729073779418,-24.07864972571192,-24.348764403111957,-24.95849705405273,-25.222174917389975,-25.95051019996178,-26.75593601827966,-27.627517789443903,1
031133.08-075715.2,1.03643,-23.353846349861872,-23.54407737543944,-23.908675279372147,-24.081757089978872,-24.340216502293465,-22.47712078681647,-23.9978723381839,-25.126475498491114,-24.91807234478828,-25.81502518300012,-26.02550852427514,-26.83971788737744,1
031949.72-065459.2,0.714154,-23.55095899570636,-23.90567057751444,-24.16328715787064,-24.107426243615365,-24.24893985278242,-23.469265082133443,-23.801422326215604,-24.76432850297241,-24.74658745012768,-25.22873660297527,-25.72769742767489,-26.64534625475329,1
032426.77+005149.1,0.773384,-23.95034308442752,-24.079211575910747,-24.414747061559414,-24.575569799456744,-24.67593899695455,-23.25064642520585,-23.498818148763544,-24.768813097274837,-25.352512935572506,-25.408840474424256,-26.071763622474677,-27.122960224106077,1
