SDSS_NAME,M_u,M_g,M_r,M_i,M_z,M_FUV,M_NUV,M_2j,M_2h,M_2k,M_W1,M_W2,community,u_g,g_r,r_i,i_z,FUV_NUV,j_h,h_k,W1_W2,opt_mir
095807.82+235858.2,-24.7688207641887,-24.90848153180628,-25.17749032260181,-25.34339562026964,-25.55025996281587,-23.483625901082927,-24.82686152071789,-26.04826892767965,-26.01417262551712,-26.21626135329066,-26.354354296490587,-27.308599646444144,2,0.13966076761758117,0.2690087907955281,0.16590529766783035,0.2068643425462291,1.3432356196349637,-0.034096302162531344,0.20208872777353903,0.9542453499535561,1.0109586762209481
095811.91+210422.5,-24.00487107822829,-24.03963154012958,-24.363050808513776,-24.497066974632183,-24.649843495855706,-21.95896728646203,-24.00989933514928,-25.232475688938884,-24.433267924857443,-25.66866134863176,-26.01348922637117,-26.9134711351178,2,0.03476046190128912,0.3234192683841961,0.13401616611840694,0.15277652122352237,2.050932048687251,-0.7992077640814408,1.2353934237743154,0.8999819087466285,1.5164222517389874
095837.58+555053.1,-24.644471142299096,-24.75506914647151,-25.102459627508853,-25.219395049553057,-25.326313218395907,-22.627279398893595,-24.12731732302157,-25.46384643738588,-25.649507020728738,-26.10968749914792,-26.440438886194745,-27.403069502583385,2,0.11059800417241306,0.34739048103734405,0.11693542204420382,0.10691816884284933,1.500037924127973,0.18566058334285884,0.46018047841918275,0.9626306163886404,1.2210438366416874
095837.83+141221.2,-23.57543591003423,-23.75332621151856,-24.068711072999225,-24.21127279538356,-24.29067602954801,-22.495505377829225,-23.71853155754839,-24.858992878825468,-24.76946623259717,-24.877628800469225,-25.3490119511025,-26.179871337904363,2,0.17789030148432872,0.31538486148066625,0.14256172238433606,0.07940323416444883,1.223026179719163,-0.08952664622829687,0.10816256787205347,0.8308593868018619,1.1377391557189398
095905.92+430417.1,-23.9866306191073,-24.2734595425983,-24.59313809350403,-24.64852387267162,-24.87181889243261,-22.71257716817093,-23.900531705209502,-25.294629574812458,-24.83109122801127,-25.34098744765117,-26.03605553342239,-26.885832379144382,2,0.28682892349100086,0.3196785509057314,0.05538577916759024,0.22329501976098953,1.1879545370385713,-0.46353834680118666,0.5098962196398986,0.8497768457219905,1.3875316607507706
095906.96+050958.9,-23.926405810248767,-24.052364621593973,-24.448406606817947,-24.689197033800088,-24.90584352665796,-23.242938982215872,-24.09803290253324,-25.254975021879638,-25.30774198574115,-26.167383074202924,-25.88706452843891,-26.507981664065085,2,0.1259588113452068,0.3960419852239738,0.24079042698214081,0.21664649285787263,0.8550939203173691,0.052766963861511584,0.8596410884617747,0.6209171356261756,1.197867494638821
095955.09+262742.9,-24.331671349542983,-24.60519936796465,-24.900690984330428,-25.1181548485358,-25.3995376755098,-22.063860978857136,-23.80964558930983,-25.81980217843301,-25.935138081936287,-26.135571519836763,-26.6293473297104,-27.59977654205235,2,0.2735280184216684,0.29549161636577637,0.21746386420537078,0.28138282697400285,1.745784610452695,0.11533590350327572,0.2004334379004753,0.9704292123419513,1.5111924811746
095959.28+344309.8,-24.01469488382237,-24.40191697605169,-24.89135569193287,-25.012730950883025,-25.233227909843546,-20.846060600514697,-22.887543241792585,-25.81598839125572,-25.630819416823535,-25.945656319561245,-26.34776709913461,-27.214030981580667,2,0.38722209222932236,0.48943871588117815,0.121375258950156,0.22049695896052057,2.041482641277888,-0.18516897443218383,0.31483690273771003,0.8662638824460558,1.3350361482515858
100033.84+132410.8,-25.52709549282919,-25.864031361889317,-26.09818903484215,-26.260208722040712,-26.49392257302681,-22.939200660599585,-25.43500549766442,-26.62750332914979,-26.7264266370546,-26.96023819195153,-27.05542229610652,-27.7444416244384,2,0.3369358690601274,0.23415767295283274,0.16201968719856197,0.2337138509860992,2.495804837064835,0.09892330790481196,0.23381155489692773,0.6890193283318808,0.7952135740658086
100051.26+351502.2,-25.29533246578068,-25.41882260210907,-25.5891213276134,-25.671256994944077,-25.86797756112544,-22.79996883101511,-24.556054472597747,-26.12874287331277,-26.345591241093476,-26.640204595741416,-26.90286796053817,-27.858832583880226,2,0.1234901363283889,0.17029872550433112,0.08213566733067523,0.19672056618136224,1.7560856415826365,0.21684836778070604,0.2946133546479395,0.9559646233420551,1.2316109655940934
100102.55+594414.3,-25.64091643240154,-25.724829029941382,-26.10634036618451,-26.26649454579162,-26.33472148068244,-25.169076739408183,-25.165134199092066,-26.35167456336981,-26.37718088895696,-26.678446338592064,-27.397527652160537,-28.435306409091133,2,0.08391259753984315,0.38151133624312905,0.1601541796071082,0.06822693489081999,-0.003942540316117515,0.025506325587151935,0.30126544963510327,1.0377787569305958,1.1310331063689176
100157.28+372645.7,-24.41887498319472,-24.58346191515349,-24.939706192600685,-25.073858791301117,-25.24763188966258,-23.79522187922327,-24.19465131435644,-25.623916535865742,-25.563303724643838,-26.023032644634533,-26.48748046237757,-27.40222501642496,2,0.1645869319587696,0.3562442774471961,0.13415259870043172,0.17377309836146182,0.39942943513317175,-0.06061281122190465,0.4597289199906953,0.9147445540473917,1.4136216710764522
100205.36+554257.9,-23.671339118001143,-24.01120600499677,-24.52522745302924,-24.70038988930533,-25.026915065557187,-20.78027858050369,-23.381652937577687,-25.609825078493383,-25.55554670041565,-26.191047607465222,-26.1954479981058,-27.09109056278309,2,0.33986688699562606,0.5140214480324694,0.17516243627609285,0.32652517625185595,2.601374357073997,-0.054278378077732725,0.6355009070495719,0.8956425646772921,1.4950581088004675
100254.51+324039.0,-24.211278579473625,-24.48147991783833,-24.90761940903603,-25.084826898385703,-25.27300953122303,-23.4969549197912,-24.334099781038493,-25.310559585176303,-25.136531256287476,-25.52521634165267,-26.74575859852343,-27.565959630586296,2,0.27020133836470706,0.42613949119769856,0.1772074893496729,0.18818263283732506,0.8371448612472925,-0.17402832888882713,0.38868508536519286,0.8202010320628652,1.660931700137727
100306.76+681316.8,-25.590606440198588,-25.863497869983394,-26.324095482452723,-26.610316982294343,-26.73219012423476,-25.01975300526674,-25.278970241910592,-26.993916241529423,-27.046819486430795,-27.40458199906906,-27.906243227147986,-28.760105929822,2,0.2728914297848064,0.4605976124693285,0.28622149984161993,0.12187314194041576,0.25921723664385254,0.05290324490137266,0.35776251263826353,0.8538627026740144,1.2959262448536428
100401.27+423123.1,-25.72760391159961,-26.007794789986523,-26.229305020911788,-26.27860953774148,-26.51727716142453,-24.182451433180677,-24.5692555694296,-26.86025792237328,-26.93137141933538,-26.960927936261506,-27.398369394501973,-28.447051721269997,2,0.2801908783869145,0.221510230925265,0.04930451682969306,0.2386676236830496,0.38680413624892296,0.07111349696210212,0.029556516926124488,1.0486823267680236,1.119759856760492
100404.32+690213.6,-24.69585504770385,-24.8760274898924,-25.328903460136644,-25.45663279343674,-25.641475153355284,-23.177940070243206,-24.345449518519374,-25.86097773183789,-25.893109633569527,-26.291200127599797,-26.91968807271354,-27.741450161419028,2,0.18017244218854955,0.45287597024424286,0.1277293333000955,0.18484235991854447,1.1675094482761672,0.03213190173163483,0.39809049403027075,0.8217620887054871,1.4630552792768015
100409.63+564630.2,-24.66252302219529,-24.80556421777788,-25.12173983133197,-25.268015409711552,-25.403949105023443,-23.46240917933255,-24.592101038149544,-25.394993704100987,-25.5268063242947,-25.64694568133668,-26.272101109691864,-27.08649995091893,2,0.14304119558259032,0.31617561355408696,0.1462755783795835,0.13593369531189126,1.1296918588169937,0.13181262019371331,0.1201393570419782,0.8143988412270673,1.0040856999803118
100502.34+465927.3,-25.085763849492267,-25.12730065181277,-25.46939760251914,-25.55602146086774,-25.7380076121023,-21.75463846969133,-24.6234174125869,-25.9185522996824,-25.82824006740652,-26.17087334058463,-26.986935147901505,-28.0134008005624,2,0.04153680232050405,0.34209695070637025,0.08662385834859876,0.18198615123456108,2.8687789428955703,-0.09031223227588114,0.3426332731781123,1.026465652660896,1.4309136870337653
100535.24+013445.7,-25.479384802654117,-25.63369119773064,-25.938686788074712,-26.112817941019536,-26.431055497541585,-24.012659831386763,-25.131976086756467,-26.66113772961164,-26.61776586194516,-26.83844280677932,-27.553395116240985,-28.497924357240255,2,0.15430639507652444,0.3049955903440704,0.17413115294482395,0.31823755652204966,1.1193162553697036,-0.0433718676664796,0.22067694483416034,0.9445292409992696,1.4405771752214491
100558.91+305252.9,-23.37746605236651,-23.570167200971603,-23.830356561293407,-23.958267563397595,-24.127886008590583,-22.693403478431687,-22.814782736786466,-24.42706183536125,-24.29266285770393,-25.392930326883427,-26.15582463245377,-27.104174713012284,2,0.19270114860509224,0.26018936032180306,0.12791100210418804,0.16961844519298808,0.12137925835477859,-0.13439897765731956,1.1002674691794958,0.9483500805585159,2.197557069056174
100620.60+381302.9,-24.713963142955595,-24.7912498696976,-25.073644757348603,-25.157896261462767,-25.346686278989395,-22.944993308359308,-24.39010447003368,-25.458977047084915,-25.51282938107233,-26.15372293085261,-26.611017953413057,-27.468832370666693,2,0.0772867267420061,0.2823948876510016,0.08425150411416382,0.18879001752662816,1.4451111616743724,0.053852333987414625,0.6408935497802801,0.8578144172536355,1.4531216919502903
100653.60+281704.5,-24.165590874146577,-24.469192318313905,-24.71713551249846,-24.92464775517121,-25.116606599625168,-22.56247396535111,-23.590178453947683,-25.24020834437796,-25.138085640315094,-25.57456505375088,-25.678891150319107,-26.33663759266873,2,0.3036014441673274,0.24794319418455402,0.20751224267275248,0.19195884445395706,1.027704488596573,-0.10212270406286805,0.4364794134357872,0.6577464423496231,0.7542433951478955
100712.35+043224.9,-24.814827041186746,-24.98355233353398,-25.350001500940092,-25.549302364187824,-25.739541444733764,-23.969736882364447,-24.684602431722688,-25.89766284127265,-26.05610683096153,-26.39418322135398,-27.033059175743315,-27.86285755629505,2,0.16872529234723288,0.3664491674061132,0.199300863247732,0.19023908054593974,0.7148655493582403,0.1584439896888803,0.33807639039245174,0.8297983805517362,1.4837568115554909
100825.51+023623.7,-24.53646536246284,-24.677758674719044,-25.09756053195169,-25.3042942292699,-25.54798852346776,-22.37467541358914,-24.02942489810462,-25.792299223179704,-25.712905570118256,-26.127022609371995,-26.192502503860865,-26.89731509933008,2,0.14129331225620234,0.4198018572326454,0.20673369731821012,0.24369429419786215,1.6547494845154773,-0.07939365306144808,0.414117039253739,0.7048125954692139,0.8882082745909656
100827.66+210931.1,-24.496870819521064,-24.758076688615592,-25.093730605101285,-25.23642960122203,-25.470368292220016,-23.16199793913426,-24.3381982064792,-25.62669815182489,-25.767236360767328,-26.090722583005117,-26.638974258242804,-27.56139436465241,2,0.26120586909452825,0.3356539164856933,0.1426989961207461,0.23393869099798437,1.1762002673449388,0.14053820894243785,0.3234862222377899,0.9224201064096071,1.4025446570207727
100906.35+023555.3,-25.287041781489503,-25.391856681761517,-25.70674479152375,-25.8016380239585,-25.92880022089081,-23.328404828800227,-25.39243032871141,-26.19471359591882,-26.365119537396435,-26.488411994380268,-27.50821399534501,-28.477324772646725,2,0.10481490027201446,0.3148881097622329,0.09489323243474956,0.12716219693231068,2.064025499911182,0.17040594147761468,0.12329245698383318,0.9691107773017151,1.7065759713865098
100943.55+052953.8,-24.67080285967695,-25.042134321429632,-25.481338576975467,-25.68137421260171,-25.846870182592088,-22.50921927747929,-23.93740818383548,-26.175928156712267,-26.011839863035032,-26.421066176253007,-26.64277816826771,-27.39258952323929,2,0.37133146175268195,0.4392042555458353,0.20003563562624294,0.16549596999037774,1.4281889063561906,-0.164088293677235,0.40922631321797454,0.7498113549715804,0.9614039556660003
100954.77+522052.8,-24.528619461312523,-24.653508755559347,-24.861574527782302,-24.911171778335905,-25.070722581615364,-19.77134253345914,-24.33210558977117,-25.47560064411795,-24.634869677085256,-25.73260560088183,-26.225850129301584,-27.21617089288274,2,0.12488929424682382,0.2080657722229553,0.04959725055360309,0.15955080327945836,4.56076305631203,-0.8407309670326946,1.0977359237965736,0.9903207635811562,1.3146783509656785
101044.19+392707.1,-24.473960850303406,-24.978232724147684,-25.432588093087485,-25.43111826849593,-25.56600602561973,-22.585995102741453,-24.187281022722004,-26.021707277809615,-25.716456495867,-26.17313531670463,-26.580249824548808,-27.488503854351677,2,0.504271873844278,0.454355368939801,-0.0014698245915560904,0.1348877571237992,1.6012859199805511,-0.3052507819426147,0.4566788208376309,0.908254029802869,1.149131556052879
101415.32+310724.8,-24.32607573905598,-24.627993964641725,-24.89105401983229,-25.01980975623946,-25.309218519011623,-23.104411534917286,-24.37775076817662,-25.80277471936381,-26.014087011590536,-26.328265861991035,-26.33787770448193,-27.26015816279648,2,0.30191822558574444,0.2630600551905644,0.12875573640717164,0.28940876277216177,1.2733392332593354,0.21131229222672587,0.31417885040049853,0.9222804583145496,1.3180679482424686
101425.44+244903.1,-23.896157418962105,-24.02279762769004,-24.399460398254472,-24.52329997513096,-24.8229003382344,-21.828307616802416,-23.37500929672488,-25.31979949561257,-24.720679485397408,-25.32729334982068,-26.013013591916376,-26.941988452729746,2,0.12664020872793458,0.3766627705644332,0.12383957687648817,0.2996003631034405,1.5467016799224638,-0.599120010215163,0.6066138644232701,0.9289748608133692,1.4897136167854157
101443.13+581743.3,-24.44279629361478,-24.66736040201049,-24.99504387876578,-25.102977661404708,-25.23785889340143,-23.70962664426164,-24.527461809945407,-25.324760891580965,-24.96265828713065,-25.723939392321007,-26.342194248593028,-27.033918588765456,2,0.22456410839571106,0.32768347675528986,0.10793378263892706,0.1348812319967223,0.8178351656837677,-0.36210260445031395,0.7612811051903563,0.6917243401724278,1.23921658718832
101548.27+404008.7,-25.1859132009738,-25.348355737757075,-25.636766989808866,-25.725849197645093,-25.865992680790622,-24.086556310339446,-24.61504294069006,-25.910875594617387,-25.97386966484685,-26.562937747773734,-26.851890201813674,-27.71537519623498,2,0.16244253678327425,0.28841125205179097,0.08908220783622767,0.14014348314552905,0.5284866303506135,0.06299407022946113,0.589068082926886,0.8634849944213059,1.1260410041685809
101557.05+010913.7,-24.988909844970863,-25.188541221810407,-25.541956046651872,-25.567175603176032,-25.768998409133427,-24.68882339955095,-25.14711610158133,-25.99417400359019,-25.91836277423328,-26.092895017393047,-26.7613004171476,-27.5454691430596,2,0.19963137683954457,0.35341482484146525,0.02521955652415997,0.201822805957395,0.4582927020303771,-0.07581122935690843,0.17453224315976712,0.784168725912,1.1941248139715661
101622.62+470643.3,-24.823490422969208,-24.837880691086227,-25.099919381901184,-25.298376007651797,-25.412179521917587,-24.28973049763349,-24.61636751700033,-25.593549112889733,-25.46823661343901,-26.194932983355088,-27.028213962178704,-27.960101858335783,2,0.014390268117018934,0.2620386908149577,0.1984566257506124,0.11380351426578983,0.3266370193668422,-0.12531249945072176,0.7266963699160769,0.9318878961570789,1.7298379545269071
101622.83+110009.1,-24.904701517592063,-25.127269782490497,-25.44909558218638,-25.58907747604773,-25.767402957676094,-23.23740853297956,-24.45351531658705,-26.27786397810883,-26.300493033834844,-26.72504869917848,-27.102621183090736,-28.126883967733303,2,0.22256826489843462,0.3218257996958833,0.13998189386134996,0.17832548162836304,1.21610678360749,0.022629055726014258,0.424555665343636,1.0242627846425663,1.5135437070430058
101623.99+095428.9,-25.465626099998,-25.856193269078094,-26.197867455750995,-26.347440629780422,-26.60068761752829,-22.71504596541496,-24.78811446942428,-26.92708246301393,-26.932935994210144,-27.01134443384612,-27.56271649192176,-28.43974614945069,2,0.3905671690800929,0.3416741866729005,0.1495731740294275,0.25324698774786825,2.0730685040093206,0.005853531196212458,0.07840843963597521,0.8770296575289329,1.2152758621413362
101635.40+614940.9,-24.120371570661195,-24.234311546110277,-24.578080167592272,-24.784100941788044,-25.05557512962964,-23.06994800425452,-23.859196911902316,-25.26130735257854,-25.083376575113327,-25.44065461176529,-26.283878288138045,-27.303776484249145,2,0.11393997544908174,0.3437686214819955,0.20602077419577114,0.2714741878415978,0.7892489076477958,-0.1779307774652139,0.35727803665196234,1.0198981961111002,1.499777346350001
101648.99+041928.1,-24.754501222975303,-24.867528265356743,-25.15188528820199,-25.353581381304544,-25.42825814915177,-23.433417804128368,-24.53107866680647,-25.863379509915056,-25.736668160651124,-26.031416645098684,-26.316139829275915,-27.0777797669521,2,0.11302704238143946,0.28435702284524567,0.2016960931025551,0.07467676784722599,1.0976608626781008,-0.1267113492639318,0.29474848444755963,0.7616399376761862,0.9625584479713716
101652.60+194309.3,-24.60467872327846,-24.779692248295422,-25.12598484032849,-25.2843002810302,-25.461137298119358,-19.13395550377703,-17.91330028931077,-25.65847708825708,-25.44123863671653,-25.99813406534094,-26.75270488698285,-27.654511528591232,2,0.17501352501696132,0.34629259203306617,0.15831544070171333,0.17683701708915578,-1.2206552144662624,-0.217238451540549,0.5568954286244079,0.9018066416083812,1.4684046059526494
101704.64+055449.8,-24.24474336617313,-24.356446209782163,-24.655694282173123,-24.847553117693614,-25.08861133232609,-22.367254212738796,-23.297945027954817,-25.3108677419234,-25.41859896239863,-25.62036043513942,-26.530180150669267,-27.50100192594216,2,0.11170284360903437,0.2992480723909594,0.19185883552049177,0.24105821463247423,0.9306908152160212,0.10773122047523032,0.2017614727407917,0.970821775272892,1.6826270329756525
101707.63+095452.4,-24.244310840656528,-24.39557314196464,-24.760163550643608,-24.742312680475436,-24.909054100578928,-23.161931379146925,-24.48099389568724,-25.310002529206624,-25.234936173909265,-25.72022743718042,-26.203027979101737,-27.01018322519867,2,0.1512623013081118,0.36459040867896775,-0.01785087016817144,0.16674142010349158,1.319062516540317,-0.07506635529735917,0.48529126327115435,0.8071552460969329,1.460715298626301
101828.21+310343.3,-24.485782491953533,-24.63756514263713,-25.06463862721248,-25.173313803151537,-25.319884912418555,-22.28748607699337,-24.39888494628771,-25.693289486906327,-25.49733818267914,-25.721331532561575,-26.18796631369146,-26.939926411307027,2,0.15178265068359664,0.4270734845753523,0.10867517593905518,0.14657110926701833,2.1113988692943373,-0.19595130422718654,0.22399334988243425,0.7519600976155658,1.014652510539925
101843.44+612448.5,-24.89163586951568,-24.951000561812588,-25.21429492274456,-25.25791335024036,-25.46382743239078,-23.815087883352295,-24.85829565769724,-25.567215347277187,-25.52266474208156,-25.52056131634325,-26.58615786604672,-27.57260605149068,2,0.05936469229690644,0.26329436093197245,0.043618427495800915,0.20591408215041795,1.0432077743449462,-0.044550605195627924,-0.002103425738308573,0.9864481854439617,1.3282445158063574
101923.86+534816.0,-24.194887410122416,-24.44132927618316,-24.75148014293025,-24.80768910002815,-24.880794034813423,-23.77470185724145,-24.328447534152676,-25.37641266724555,-25.14240018148605,-25.66826999911399,-25.988813306264127,-26.919851052097044,2,0.2464418660607457,0.31015086674709025,0.05620895709789764,0.07310493478527391,0.5537456769112268,-0.23401248575950007,0.5258698176279388,0.9310377458329171,1.1811242062359781
102005.99+033308.4,-25.16368760115101,-25.43884611083385,-25.813878073084197,-25.95864607651161,-26.071241551777465,-21.860874520937177,-25.241975043982897,-26.49973006107983,-26.26553703395365,-26.668913866638068,-27.203972616880748,-28.07558864328069,2,0.2751585096828393,0.37503196225034685,0.14476800342741214,0.11259547526585578,3.3811005230457205,-0.23419302712618162,0.40337683268441893,0.8716160263999413,1.2453265403691383
102117.47+343721.7,-25.071818959072704,-25.17071246191708,-25.481765842523387,-25.58070267491906,-25.8316516086475,-23.369012073695437,-25.027415746048984,-26.080079771410567,-26.1608289486644,-26.378222975073893,-26.75691747381462,-27.56343932099388,2,0.09889350284437626,0.3110533806063067,0.09893683239567252,0.2509489337284414,1.658403672353547,0.08074917725383202,0.2173940264094938,0.8065218471792583,1.1762147988955611
102134.27+255102.6,-23.572734935798568,-23.77708613166705,-24.021313235304174,-24.03831819833672,-24.18162647232572,-22.628515322482805,-23.447453359840704,-24.77135308740054,-24.44862812470714,-25.449537784665512,-25.55362453780866,-26.454813336281145,2,0.20435119586848316,0.2442271036371224,0.01700496303254795,0.1433082739889997,0.8189380373578992,-0.3227249626933997,1.0009096599583707,0.9011887984724858,1.5153063394719375
102157.91+263823.9,-23.953561182460238,-24.12242033229169,-24.448788137529817,-24.553249678697927,-24.729202785964578,-21.49905075402901,-23.85919079324607,-25.121922002931328,-24.36873103633325,-25.301961593543822,-26.06698454283886,-26.91763004152277,2,0.16885914983145156,0.32636780523812803,0.10446154116811002,0.17595310726665048,2.360140039217061,-0.7531909665980763,0.933230557210571,0.8506454986839103,1.5137348641409325
102217.60+281905.8,-23.16713064777414,-23.34913027556628,-23.78919297806385,-23.87559438563696,-24.054144606917504,-22.93888456894005,-22.979467805920088,-24.2922979664705,-24.31137710721104,-24.83064710650732,-25.300365423612647,-26.053955314216765,2,0.18199962779214118,0.44006270249756696,0.08640140757310988,0.17855022128054543,0.040583236980037185,0.019079140740540623,0.5192699992962808,0.7535898906041183,1.4247710379756882
102218.99+013218.8,-25.18409597984761,-25.227889435177467,-25.488136925827487,-25.529643496231905,-25.624632966693337,-24.585196036448075,-25.013597486099897,-25.68353918688314,-25.713687761806145,-26.214286074549708,-27.112250983902708,-27.874771588622043,2,0.04379345532985823,0.26024749065001984,0.04150657040441885,0.09498947046143158,0.4284014496518225,0.030148574923003935,0.5005983127435627,0.7625206047193345,1.5826074876708027
102220.28+405655.9,-25.489454063041755,-25.64069747639968,-25.953741478305727,-26.137564912198744,-26.4147147671484,-18.843354511535257,-20.86715429019426,-26.570767667340125,-26.42481287964444,-26.81736811810893,-27.325255590563177,-28.115464039328188,2,0.1512434133579248,0.31304400190604653,0.1838234338930178,0.2771498549496556,2.0237997786590043,-0.14595478769568615,0.39255523846449236,0.7902084487650107,1.187690678364433
102313.60+635709.2,-25.12518297387336,-25.257080203739857,-25.644429317233243,-25.79332312860572,-26.064471561549357,-23.689634447202906,-25.295590313246688,-26.381285492184,-26.397284973374283,-26.884646585348143,-26.9631229541228,-27.664663087272867,2,0.131897229866496,0.38734911349338574,0.1488938113724778,0.27114843294363666,1.6059558660437823,0.015999481190284826,0.48736161197385997,0.7015401331500684,1.169799825517078
102325.40+274639.0,-22.415835055417205,-22.631451471516307,-22.873586785342464,-23.027381772133488,-23.23382822011117,-22.380747650441197,-22.36673456864914,-23.16064829902428,-23.18667400828459,-23.87558577070719,-24.31979186013139,-25.07841686886765,2,0.21561641609910254,0.24213531382615727,0.15379498679102355,0.20644644797768308,-0.014013081792057847,0.02602570926030978,0.6889117624225989,0.75862500873626,1.2924100879979008
102349.38+522151.2,-25.1190210855097,-25.240120600431293,-25.565945799198136,-25.640055037444046,-25.770647411093307,-21.94939280154377,-25.00084318356964,-25.789105427118617,-25.89279006062171,-26.312119281601014,-26.967908806317507,-27.84530833776347,2,0.12109951492159254,0.325825198766843,0.07410923824591009,0.1305923736492609,3.0514503820258696,0.10368463350309298,0.4193292209793036,0.8773995314459633,1.3278537688734602
102358.73+494432.5,-25.41998803790002,-25.68995624851277,-25.981044019834616,-26.14928294734736,-26.475981587327897,-24.394767521274428,-25.3006452975454,-26.655692758048463,-26.71657813042247,-26.809750640097647,-27.5690131059813,-28.54395644553842,2,0.26996821061275256,0.2910877713218447,0.16823892751274272,0.3266986399805383,0.9058777762709731,0.06088537237400615,0.09317250967517765,0.9749433395571216,1.4197301586339393
102432.87-023343.9,-23.166464807884815,-23.541279864935483,-24.078046906527533,-24.34924111417056,-24.431848438768213,-23.381432371236624,-23.58861270951903,-24.66998927461569,-24.920885624293145,-25.487646405684742,-25.64429655101974,-26.52895461843848,2,0.3748150570506681,0.53676704159205,0.2711942076430276,0.08260732459765308,0.20718033828240578,0.2508963496774541,0.5667607813915971,0.8846580674187408,1.2950554368491787
102439.31+290014.8,-23.521313321205724,-23.731619816155064,-24.020713443288948,-24.019019618201337,-24.09736972735889,-23.16100029575093,-23.993586516080903,-24.76275006257692,-24.584339223593886,-25.68896610150625,-25.61556790335036,-26.56990673091356,2,0.2103064949493394,0.28909362713388376,-0.001693825087610179,0.07835010915755092,0.8325862203299721,-0.17841083898303367,1.104626877912363,0.9543388275631983,1.596548285149023
102517.49+155131.2,-25.667840282129703,-25.73327280755855,-26.11774122267175,-26.2809916359604,-26.40280701496114,-23.867565758217907,-25.68153235226585,-26.470980419616968,-26.3318526470086,-26.86467064402286,-27.615072613115263,-28.450088531046823,2,0.06543252542884659,0.38446841511320073,0.16325041328865098,0.12181537900073991,1.813966594047944,-0.13912777260836862,0.5328179970142592,0.8350159179315604,1.334080977154862
102603.41+314938.3,-23.955226325277707,-24.087901288618344,-24.462702985398547,-24.56958179861273,-24.794099915167934,-21.053956029368173,-23.97703148888717,-25.4536452471508,-25.112198825632007,-25.797077349491698,-26.174566528423057,-27.06604688957107,2,0.13267496334063722,0.37480169678020303,0.10687881321418402,0.2245181165552026,2.923075459518998,-0.3414464215187927,0.6848785238596911,0.8914803611480124,1.604984729810326
102636.95+001530.3,-24.543424470231,-24.65622838636572,-25.009049604236694,-25.15212923336357,-25.33811566403057,-21.9049383366325,-23.154848155230173,-26.149599085711817,-26.22795199318742,-26.61783239065652,-26.753061170199462,-27.478406678746964,2,0.11280391613471963,0.3528212178709751,0.143079629126877,0.1859864306670005,1.249909818597672,0.07835290747560464,0.3898803974690992,0.7253455085475018,1.6009319368358916
102750.57+073315.6,-23.835021198677527,-24.03606320354913,-24.330075496421816,-24.3772340634618,-24.560408433881395,-22.927405194396737,-23.37585450013672,-24.765300330634403,-24.817687350990507,-25.291720080982827,-25.122733448825965,-26.2125334550455,2,0.20104200487160284,0.2940122928726865,0.04715856703998256,0.1831743704195965,0.44844930573998454,0.052387020356103875,0.47403272999232016,1.0898000062195337,0.745499385364166
102826.30+104911.3,-25.13807534061592,-25.222243223575934,-25.52414742843754,-25.714306469939512,-25.984956779923092,-24.141597883397804,-25.029637498079293,-26.203088167528183,-26.54819197239244,-26.856029018218425,-27.03774711508568,-28.08509784830868,2,0.08416788296001343,0.3019042048616072,0.19015904150197116,0.27065030998358,0.8880396146814888,0.34510380486425873,0.30783704582598403,1.047350733223002,1.3234406451461673
102839.11+450009.4,-24.032122507166385,-24.388030067399782,-24.707937972338623,-24.98711193745403,-25.2662639118922,-21.79317580812021,-23.329887163412053,-25.132633510730987,-25.20981051719001,-25.705521631359908,-26.0138478750841,-26.83311052354133,2,0.35590756023339765,0.3199079049388409,0.27917396511540815,0.2791519744381681,1.5367113552918426,0.07717700645902426,0.49571111416989666,0.8192626484572294,1.0267359376300682
102852.99+343424.1,-24.50861172635141,-24.978374884134908,-25.296337093876318,-25.315859887651783,-25.405428533574224,-21.234600071452306,-23.830221009547145,-25.775307358868197,-24.979778762664747,-25.579206633456035,-26.29159488857524,-27.116396463927547,2,0.46976315778349687,0.31796220974140965,0.019522793775465175,0.08956864592244074,2.5956209380948394,-0.7955285962034502,0.5994278707912883,0.824801575352307,0.9757350009234571
102905.16+252824.4,-23.80825378411045,-24.013031899768624,-24.349798805811417,-24.50518587156185,-24.6602889293136,-22.63590679054584,-24.140557699571627,-25.08722048212862,-24.74192307712873,-24.93618841870397,-25.257469219054187,-25.809017306914885,2,0.2047781156581756,0.3367669060427936,0.15538706575043193,0.15510305775175226,1.5046509090257878,-0.34529740499989003,0.1942653415752389,0.5515480878606986,0.7522833474923374
102907.73+421752.9,-24.393350704940733,-24.74488432608717,-25.108689463353205,-25.324155631851824,-25.63070626965049,-22.50330855779773,-23.71518227544206,-25.959554685996665,-25.754723383150143,-26.34308617096485,-26.81971423651003,-27.74560382874125,2,0.35153362114643727,0.36380513726603425,0.21546616849861877,0.3065506377986651,1.2118737176443304,-0.20483130284652162,0.588362787814706,0.9258895922312185,1.495558604658207
103014.93+283243.9,-25.089395453944743,-25.15524114561686,-25.629145649886183,-25.71007863918408,-25.96044532343874,-19.49511432044769,-20.46837635022714,-26.535383232007288,-26.525462007729697,-26.864974655048773,-26.86827986007108,-27.82119924391163,2,0.0658456916721164,0.4739045042693242,0.08093298929789583,0.25036668425466146,0.9732620297794483,-0.009921224277590568,0.3395126473190757,0.9529193838405483,1.1582012208870012
